timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, DELIVERY_BIMANUAL
1.646144913882156e+18,frame_458.jpeg,5395.0,-684.0,6515.0,1
1.6461449139322537e+18,frame_459.jpeg,5267.0,-649.0,6395.0,1
1.646144913981382e+18,frame_460.jpeg,5434.0,-556.0,6254.0,1
1.646144914030648e+18,frame_461.jpeg,5271.0,-518.0,6217.0,1
1.6461449140825684e+18,frame_462.jpeg,5361.0,-591.0,6142.0,1
1.6461449141303985e+18,frame_463.jpeg,5284.0,-708.0,6443.0,1
1.6461449141813307e+18,frame_464.jpeg,5324.0,-697.0,6588.0,1
1.6461449142321324e+18,frame_465.jpeg,5335.0,-695.0,6589.0,1
1.6461449142822848e+18,frame_466.jpeg,5304.0,-799.0,6540.0,1
1.646144914331034e+18,frame_467.jpeg,5177.0,-765.0,6440.0,1
1.6461449143819018e+18,frame_468.jpeg,5309.0,-625.0,6327.0,1
1.6461449144271813e+18,frame_469.jpeg,5361.0,-544.0,6284.0,1
1.646144914482219e+18,frame_470.jpeg,5281.0,-438.0,6260.0,1
1.6461449145334986e+18,frame_471.jpeg,5395.0,-325.0,6147.0,1
1.646144914581582e+18,frame_472.jpeg,5375.0,-226.0,6095.0,1
1.646144914634788e+18,frame_473.jpeg,5570.0,14.0,6051.0,1
1.6461449146802463e+18,frame_474.jpeg,5364.0,102.0,5911.0,1
1.646144914731242e+18,frame_475.jpeg,5729.0,505.0,5516.0,1
1.646144914781575e+18,frame_476.jpeg,5234.0,519.0,4970.0,1
1.6461449148373107e+18,frame_477.jpeg,4796.0,612.0,4485.0,1
1.6461449148815524e+18,frame_478.jpeg,4639.0,957.0,4814.0,1
1.6461449149362634e+18,frame_479.jpeg,5610.0,1351.0,4151.0,1
1.6461449149818196e+18,frame_480.jpeg,6321.0,1903.0,2848.0,1
1.646144915035959e+18,frame_481.jpeg,7459.0,2613.0,2292.0,1
1.646144915083213e+18,frame_482.jpeg,7372.0,2726.0,1823.0,1
