timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, DELIVERY_RIGHT
1.6461449513280397e+18,frame_1206.jpeg,1779.0,3457.0,7581.0,1
1.6461449513833956e+18,frame_1207.jpeg,1718.0,3238.0,7410.0,1
1.6461449514301875e+18,frame_1208.jpeg,1733.0,3111.0,7365.0,1
1.6461449514783736e+18,frame_1209.jpeg,1833.0,3269.0,7661.0,1
1.646144951528778e+18,frame_1210.jpeg,2004.0,3145.0,8091.0,1
1.64614495157744e+18,frame_1211.jpeg,2399.0,2779.0,8416.0,1
1.646144951628633e+18,frame_1212.jpeg,2192.0,2640.0,8064.0,1
1.6461449516785477e+18,frame_1213.jpeg,2268.0,2279.0,7801.0,1
1.6461449517291018e+18,frame_1214.jpeg,2593.0,1911.0,7735.0,1
1.6461449517787863e+18,frame_1215.jpeg,2252.0,1457.0,7887.0,1
1.646144951833372e+18,frame_1216.jpeg,1887.0,1353.0,7648.0,1
1.6461449518768978e+18,frame_1217.jpeg,1848.0,1095.0,7703.0,1
1.6461449519312548e+18,frame_1218.jpeg,1885.0,929.0,7750.0,1
1.6461449519767916e+18,frame_1219.jpeg,2033.0,811.0,7762.0,1
1.6461449520317266e+18,frame_1220.jpeg,2014.0,1084.0,7795.0,1
1.6461449520766638e+18,frame_1221.jpeg,2079.0,1088.0,8055.0,1
1.646144952132064e+18,frame_1222.jpeg,2246.0,1327.0,8082.0,1
1.6461449521782042e+18,frame_1223.jpeg,2156.0,1230.0,8164.0,1
1.646144952232329e+18,frame_1224.jpeg,1912.0,1271.0,8514.0,1
1.646144952277501e+18,frame_1225.jpeg,1865.0,1547.0,8493.0,1
1.6461449523306053e+18,frame_1226.jpeg,1549.0,1277.0,8733.0,1
1.646144952381926e+18,frame_1227.jpeg,1802.0,1615.0,8719.0,1
1.6461449524305462e+18,frame_1228.jpeg,1599.0,1102.0,8338.0,1
1.6461449524807588e+18,frame_1229.jpeg,1511.0,708.0,7520.0,1
1.6461449525282624e+18,frame_1230.jpeg,1426.0,-175.0,6535.0,1
1.646144952584999e+18,frame_1231.jpeg,1945.0,1887.0,7941.0,1
1.6461449526315005e+18,frame_1232.jpeg,898.0,2123.0,7903.0,1
1.6461449526804849e+18,frame_1233.jpeg,258.0,1674.0,8430.0,1
1.6461449527311278e+18,frame_1234.jpeg,-66.0,2437.0,8072.0,1
1.6461449527815956e+18,frame_1235.jpeg,-409.0,1901.0,8423.0,1
1.646144952828166e+18,frame_1236.jpeg,152.0,2173.0,8185.0,1
1.6461449528811955e+18,frame_1237.jpeg,503.0,1559.0,8080.0,1
1.646144952931179e+18,frame_1238.jpeg,487.0,2026.0,8374.0,1
1.6461449529831345e+18,frame_1239.jpeg,138.0,2136.0,8686.0,1
1.6461449530307287e+18,frame_1240.jpeg,12.0,2022.0,8516.0,1
1.6461449530808596e+18,frame_1241.jpeg,-147.0,1920.0,8372.0,1
1.646144953130233e+18,frame_1242.jpeg,-22.0,1770.0,8253.0,1
1.6461449531843796e+18,frame_1243.jpeg,134.0,1774.0,8230.0,1
1.6461449532314496e+18,frame_1244.jpeg,300.0,1736.0,8183.0,1
1.6461449532828027e+18,frame_1245.jpeg,512.0,1555.0,8243.0,1
1.6461449533320573e+18,frame_1246.jpeg,543.0,1656.0,8241.0,1
1.646144953380984e+18,frame_1247.jpeg,637.0,1614.0,8282.0,1
1.6461449534309304e+18,frame_1248.jpeg,799.0,1726.0,8223.0,1
1.6461449534819136e+18,frame_1249.jpeg,653.0,1517.0,8144.0,1
1.6461449535304865e+18,frame_1250.jpeg,563.0,1520.0,8297.0,1
1.646144953584702e+18,frame_1251.jpeg,610.0,1941.0,8356.0,1
1.646144953630759e+18,frame_1252.jpeg,539.0,2007.0,8393.0,1
1.6461449536821192e+18,frame_1253.jpeg,516.0,2030.0,8232.0,1
1.6461449537309018e+18,frame_1254.jpeg,618.0,1785.0,8240.0,1
1.6461449537821888e+18,frame_1255.jpeg,583.0,1860.0,8210.0,1
1.6461449538310477e+18,frame_1256.jpeg,689.0,1762.0,8305.0,1
1.6461449538826957e+18,frame_1257.jpeg,623.0,1854.0,8251.0,1
1.6461449539293624e+18,frame_1258.jpeg,658.0,1848.0,8253.0,1
1.646144953982085e+18,frame_1259.jpeg,809.0,1789.0,8160.0,1
1.6461449540360394e+18,frame_1260.jpeg,918.0,1814.0,8168.0,1
1.6461449540818033e+18,frame_1261.jpeg,916.0,1823.0,8240.0,1
1.646144954136245e+18,frame_1262.jpeg,994.0,2072.0,8249.0,1
1.6461449541799916e+18,frame_1263.jpeg,1102.0,2233.0,8378.0,1
1.6461449542357437e+18,frame_1264.jpeg,1090.0,1959.0,8381.0,1
1.646144954281153e+18,frame_1265.jpeg,857.0,1974.0,8125.0,1
1.6461449543347604e+18,frame_1266.jpeg,684.0,1935.0,8228.0,1
1.6461449543798351e+18,frame_1267.jpeg,698.0,1932.0,8109.0,1
1.6461449544304307e+18,frame_1268.jpeg,664.0,1769.0,7865.0,1
1.6461449544796324e+18,frame_1269.jpeg,1163.0,1547.0,7894.0,1
1.646144954533434e+18,frame_1270.jpeg,1188.0,2578.0,7891.0,1
1.6461449545820997e+18,frame_1271.jpeg,279.0,2314.0,7961.0,1
1.646144954634716e+18,frame_1272.jpeg,305.0,2341.0,8166.0,1
1.6461449546837944e+18,frame_1273.jpeg,131.0,2469.0,8362.0,1
1.6461449547341496e+18,frame_1274.jpeg,392.0,2399.0,8380.0,1
1.6461449547846126e+18,frame_1275.jpeg,752.0,2214.0,8028.0,1
1.6461449548334346e+18,frame_1276.jpeg,753.0,1987.0,8017.0,1
1.646144954884228e+18,frame_1277.jpeg,693.0,2104.0,8139.0,1
1.646144954934825e+18,frame_1278.jpeg,671.0,2262.0,8331.0,1
1.6461449549837128e+18,frame_1279.jpeg,505.0,2256.0,8345.0,1
1.646144955036526e+18,frame_1280.jpeg,457.0,2089.0,8191.0,1
1.646144955081839e+18,frame_1281.jpeg,545.0,1891.0,8107.0,1
1.6461449551348209e+18,frame_1282.jpeg,659.0,1922.0,8202.0,1
1.6461449551794583e+18,frame_1283.jpeg,695.0,1996.0,8259.0,1
1.6461449552340677e+18,frame_1284.jpeg,765.0,2011.0,8183.0,1
1.6461449552777242e+18,frame_1285.jpeg,729.0,2084.0,8169.0,1
1.646144955333952e+18,frame_1286.jpeg,730.0,2046.0,8068.0,1
1.6461449553844667e+18,frame_1287.jpeg,761.0,2075.0,8011.0,1
1.6461449554343037e+18,frame_1288.jpeg,666.0,2108.0,8051.0,1
1.6461449554833377e+18,frame_1289.jpeg,527.0,2082.0,8147.0,1
1.6461449555340915e+18,frame_1290.jpeg,497.0,2461.0,8111.0,1
1.6461449555835177e+18,frame_1291.jpeg,465.0,2263.0,8343.0,1
1.646144955637328e+18,frame_1292.jpeg,418.0,2439.0,8240.0,1
1.6461449556874982e+18,frame_1293.jpeg,481.0,2306.0,8009.0,1
1.6461449557379917e+18,frame_1294.jpeg,521.0,2454.0,7830.0,1
1.6461449557834148e+18,frame_1295.jpeg,728.0,2331.0,7516.0,1
1.6461449558257636e+18,frame_1296.jpeg,1006.0,2518.0,7332.0,1
1.6461449558872684e+18,frame_1297.jpeg,1408.0,2224.0,6388.0,1
1.6461449559309655e+18,frame_1298.jpeg,1299.0,2354.0,6739.0,1
1.6461449559873464e+18,frame_1299.jpeg,1559.0,3669.0,6625.0,1
1.6461449560334282e+18,frame_1300.jpeg,1177.0,3369.0,5828.0,1
1.6461449560856602e+18,frame_1301.jpeg,1591.0,4581.0,6130.0,1
1.6461449561248374e+18,frame_1302.jpeg,2051.0,4841.0,6015.0,1
1.6461449561848689e+18,frame_1303.jpeg,2032.0,4891.0,5977.0,1
1.6461449562496264e+18,frame_1304.jpeg,1970.0,4973.0,5919.0,1
1.6461449563197765e+18,frame_1305.jpeg,1890.0,5070.0,5874.0,1
1.6461449563411684e+18,frame_1306.jpeg,1827.0,5157.0,5836.0,1
1.6461450307811338e+18,frame_2793.jpeg,4199.0,3322.0,6852.0,1
1.6461450308306947e+18,frame_2794.jpeg,3777.0,3492.0,8170.0,1
1.6461450308796419e+18,frame_2795.jpeg,3232.0,3576.0,8478.0,1
1.6461450309292695e+18,frame_2796.jpeg,2944.0,3073.0,7316.0,1
1.646145030979721e+18,frame_2797.jpeg,3060.0,2135.0,6464.0,1
1.6461450310292434e+18,frame_2798.jpeg,3190.0,2024.0,6055.0,1
1.6461450310788285e+18,frame_2799.jpeg,2754.0,3230.0,6579.0,1
1.6461450311296786e+18,frame_2800.jpeg,2613.0,2997.0,6491.0,1
1.6461450311778253e+18,frame_2801.jpeg,2514.0,2621.0,6222.0,1
1.646145031230164e+18,frame_2802.jpeg,2529.0,2127.0,6209.0,1
1.6461450312641093e+18,frame_2803.jpeg,2731.0,1925.0,6203.0,1
1.646145031330065e+18,frame_2804.jpeg,3145.0,2218.0,6744.0,1
1.6461450313583613e+18,frame_2805.jpeg,3278.0,2320.0,7008.0,1
1.646145031430181e+18,frame_2806.jpeg,3299.0,2649.0,7254.0,1
1.646145031479546e+18,frame_2807.jpeg,3260.0,3013.0,7543.0,1
1.6461450315297265e+18,frame_2808.jpeg,3155.0,2912.0,7514.0,1
1.6461450315794916e+18,frame_2809.jpeg,3153.0,2786.0,7506.0,1
1.6461450316306755e+18,frame_2810.jpeg,3054.0,2662.0,7461.0,1
1.6461450316802348e+18,frame_2811.jpeg,2975.0,2755.0,7452.0,1
1.6461450317333268e+18,frame_2812.jpeg,2942.0,2885.0,7500.0,1
1.6461450317790426e+18,frame_2813.jpeg,2945.0,2948.0,7392.0,1
1.6461450318304435e+18,frame_2814.jpeg,3026.0,3037.0,7262.0,1
1.6461450318787492e+18,frame_2815.jpeg,3244.0,2817.0,7149.0,1
1.646145031929009e+18,frame_2816.jpeg,3368.0,2628.0,7134.0,1
1.6461450319779246e+18,frame_2817.jpeg,3603.0,2760.0,7275.0,1
1.6461450320298545e+18,frame_2818.jpeg,3616.0,2822.0,7340.0,1
1.6461450320832202e+18,frame_2819.jpeg,3499.0,2822.0,7105.0,1
1.6461450321289992e+18,frame_2820.jpeg,3396.0,2527.0,7229.0,1
1.646145032181715e+18,frame_2821.jpeg,3277.0,2611.0,7351.0,1
1.6461450322325225e+18,frame_2822.jpeg,3367.0,2310.0,7264.0,1
1.646145032283076e+18,frame_2823.jpeg,3194.0,2149.0,7351.0,1
1.6461450323301225e+18,frame_2824.jpeg,3109.0,2127.0,7895.0,1
1.646145032384525e+18,frame_2825.jpeg,3200.0,2616.0,8063.0,1
1.6461450324288195e+18,frame_2826.jpeg,3527.0,2140.0,8070.0,1
1.6461450324837473e+18,frame_2827.jpeg,3482.0,2440.0,7357.0,1
1.646145032526011e+18,frame_2828.jpeg,3181.0,2216.0,6915.0,1
1.6461450325826952e+18,frame_2829.jpeg,3303.0,1831.0,6351.0,1
1.64614503263021e+18,frame_2830.jpeg,3781.0,1428.0,6660.0,1
1.6461450326834473e+18,frame_2831.jpeg,4769.0,1236.0,6943.0,1
1.6461450327282388e+18,frame_2832.jpeg,6083.0,730.0,6274.0,1
1.6461450327814973e+18,frame_2833.jpeg,4682.0,-1351.0,4779.0,1
1.646145032828072e+18,frame_2834.jpeg,6659.0,-2041.0,2860.0,1
1.646145032881038e+18,frame_2835.jpeg,5344.0,-2995.0,1817.0,1
1.6461450329272563e+18,frame_2836.jpeg,4566.0,-2990.0,1682.0,1
1.6461450329843497e+18,frame_2837.jpeg,5954.0,-2005.0,94.0,1
