timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, PICKUP_RIGHT
1.6461449183870067e+18,frame_548.jpeg,5323.0,-2065.0,-4212.0,1
1.64614491844003e+18,frame_549.jpeg,7704.0,-2139.0,-3443.0,1
1.646144918488172e+18,frame_550.jpeg,7088.0,-2060.0,-2605.0,1
1.646144918529803e+18,frame_551.jpeg,6168.0,-2393.0,-2031.0,1
1.6461449186003103e+18,frame_552.jpeg,5938.0,-2164.0,-2312.0,1
1.6461449186346506e+18,frame_553.jpeg,6302.0,-1713.0,-2565.0,1
1.6461449186715105e+18,frame_554.jpeg,6906.0,-1420.0,-2608.0,1
1.6461449187960481e+18,frame_555.jpeg,7236.0,-1289.0,-2558.0,1
1.6461449187960481e+18,frame_556.jpeg,7236.0,-1289.0,-2558.0,1
1.6461449188451515e+18,frame_557.jpeg,7565.0,-1208.0,-2512.0,1
1.646144918878308e+18,frame_558.jpeg,7940.0,-1129.0,-2472.0,1
1.6461449189409969e+18,frame_559.jpeg,8313.0,-1010.0,-2453.0,1
1.6461449189879465e+18,frame_560.jpeg,8672.0,-799.0,-2447.0,1
1.6461449189879465e+18,frame_561.jpeg,8672.0,-799.0,-2447.0,1
1.6461449190959716e+18,frame_562.jpeg,8938.0,-526.0,-2438.0,1
1.646144919150908e+18,frame_563.jpeg,9136.0,-229.0,-2442.0,1
1.646144919150908e+18,frame_564.jpeg,9136.0,-229.0,-2442.0,1
1.6461449192521167e+18,frame_565.jpeg,9271.0,60.0,-2402.0,1
1.6461449192521167e+18,frame_566.jpeg,9271.0,60.0,-2402.0,1
1.6461449192521167e+18,frame_567.jpeg,9271.0,60.0,-2402.0,1
1.6461449192521167e+18,frame_568.jpeg,9271.0,60.0,-2402.0,1
1.6461449192521167e+18,frame_569.jpeg,9271.0,60.0,-2402.0,1
1.6461449192521167e+18,frame_570.jpeg,9271.0,60.0,-2402.0,1
1.6461449192521167e+18,frame_571.jpeg,9271.0,60.0,-2402.0,1
1.6461449192521167e+18,frame_572.jpeg,9271.0,60.0,-2402.0,1
1.6461449192521167e+18,frame_573.jpeg,9271.0,60.0,-2402.0,1
1.6461449200605404e+18,frame_574.jpeg,8393.0,607.0,-2260.0,1
1.6461449200605404e+18,frame_575.jpeg,8393.0,607.0,-2260.0,1
1.6461449200605404e+18,frame_576.jpeg,8393.0,607.0,-2260.0,1
1.6461449200605404e+18,frame_577.jpeg,8393.0,607.0,-2260.0,1
1.6461449200605404e+18,frame_578.jpeg,8393.0,607.0,-2260.0,1
1.6461449200605404e+18,frame_579.jpeg,8393.0,607.0,-2260.0,1
1.6461449200605404e+18,frame_580.jpeg,8393.0,607.0,-2260.0,1
1.6461449200605404e+18,frame_581.jpeg,8393.0,607.0,-2260.0,1
1.6461449200765059e+18,frame_582.jpeg,7919.0,427.0,-2305.0,1
1.646144920135857e+18,frame_583.jpeg,7374.0,332.0,-2370.0,1
1.6461449201892664e+18,frame_584.jpeg,7061.0,359.0,-2382.0,1
1.6461449202234376e+18,frame_585.jpeg,8828.0,994.0,-2543.0,1
1.6461449202997235e+18,frame_586.jpeg,8143.0,-2164.0,-2560.0,1
1.646144920336967e+18,frame_587.jpeg,7720.0,2063.0,-17.0,1
1.6461449203895066e+18,frame_588.jpeg,8413.0,3174.0,310.0,1
1.646144920442741e+18,frame_589.jpeg,9998.0,2098.0,2651.0,1
1.6461449204916762e+18,frame_590.jpeg,7830.0,2877.0,2160.0,1
1.646144920538064e+18,frame_591.jpeg,6206.0,2357.0,3834.0,1
1.6461449205764956e+18,frame_592.jpeg,6856.0,3539.0,2875.0,1
1.6461449206380296e+18,frame_593.jpeg,6438.0,5336.0,3544.0,1
1.6461449207173215e+18,frame_594.jpeg,6937.0,5591.0,3399.0,1
1.6461449207466614e+18,frame_595.jpeg,6738.0,5676.0,3231.0,1
1.6461449207911227e+18,frame_596.jpeg,6477.0,5738.0,3198.0,1
1.6461449208369935e+18,frame_597.jpeg,6080.0,5804.0,3204.0,1
1.646144920908977e+18,frame_598.jpeg,5597.0,5820.0,3231.0,1
1.646144920942475e+18,frame_599.jpeg,5158.0,5778.0,3292.0,1
1.6461449209981535e+18,frame_600.jpeg,4877.0,5699.0,3392.0,1
1.64614492103714e+18,frame_601.jpeg,5349.0,5015.0,3476.0,1
1.6461449210909046e+18,frame_602.jpeg,6199.0,5195.0,3489.0,1
1.6461449211406666e+18,frame_603.jpeg,6323.0,4911.0,2554.0,1
1.6461449211916183e+18,frame_604.jpeg,6014.0,4798.0,2450.0,1
1.6461449212411023e+18,frame_605.jpeg,5873.0,4876.0,2437.0,1
1.6461449212915958e+18,frame_606.jpeg,5982.0,4829.0,2375.0,1
1.64614492133996e+18,frame_607.jpeg,6015.0,4676.0,2374.0,1
1.6461449213859154e+18,frame_608.jpeg,5532.0,4628.0,2114.0,1
1.6461449214426025e+18,frame_609.jpeg,5167.0,4358.0,1828.0,1
1.6461449215109437e+18,frame_610.jpeg,5908.0,4566.0,1543.0,1
1.6461449215314094e+18,frame_611.jpeg,6025.0,4719.0,1574.0,1
1.6461449216372534e+18,frame_612.jpeg,5989.0,4952.0,1636.0,1
1.6461449216372534e+18,frame_613.jpeg,5989.0,4952.0,1636.0,1
1.6461449216898468e+18,frame_614.jpeg,6031.0,6007.0,2201.0,1
1.6461449217352328e+18,frame_615.jpeg,5141.0,6230.0,2988.0,1
1.6461449217859825e+18,frame_616.jpeg,4924.0,6165.0,3084.0,1
1.6461449218611072e+18,frame_617.jpeg,4885.0,6113.0,3101.0,1
1.6461449219026732e+18,frame_618.jpeg,4840.0,6017.0,3125.0,1
1.6461449219026732e+18,frame_619.jpeg,4840.0,6017.0,3125.0,1
1.6461449219879951e+18,frame_620.jpeg,4792.0,5907.0,3158.0,1
1.646144922012778e+18,frame_621.jpeg,4750.0,5812.0,3208.0,1
1.6461449220859848e+18,frame_622.jpeg,4732.0,5758.0,3254.0,1
1.6461449221429402e+18,frame_623.jpeg,4694.0,5703.0,3321.0,1
1.6461449222231368e+18,frame_624.jpeg,4640.0,5597.0,3323.0,1
1.6461449222231368e+18,frame_625.jpeg,4640.0,5597.0,3323.0,1
1.64614492228546e+18,frame_626.jpeg,4639.0,5551.0,3318.0,1
1.6461449223218186e+18,frame_627.jpeg,4630.0,5556.0,3334.0,1
1.6461449223840686e+18,frame_628.jpeg,4607.0,5577.0,3344.0,1
1.6461449224215734e+18,frame_629.jpeg,4592.0,5593.0,3355.0,1
1.6461449224707507e+18,frame_630.jpeg,4579.0,5595.0,3372.0,1
1.6461449225628918e+18,frame_631.jpeg,4541.0,5594.0,3422.0,1
1.6461449225950884e+18,frame_632.jpeg,4472.0,5594.0,3477.0,1
1.646144922664371e+18,frame_633.jpeg,4297.0,5559.0,3623.0,1
1.6461449226990482e+18,frame_634.jpeg,4209.0,5529.0,3698.0,1
1.6461449226990482e+18,frame_635.jpeg,4209.0,5529.0,3698.0,1
1.646144922786365e+18,frame_636.jpeg,4118.0,5501.0,3768.0,1
1.6461449228521e+18,frame_637.jpeg,4019.0,5464.0,3830.0,1
1.6461449229313e+18,frame_638.jpeg,3933.0,5403.0,3891.0,1
1.6461449229313e+18,frame_639.jpeg,3933.0,5403.0,3891.0,1
1.6461449230037624e+18,frame_640.jpeg,3816.0,5247.0,4019.0,1
1.6461449230629338e+18,frame_641.jpeg,3748.0,5213.0,4064.0,1
1.6461449230911526e+18,frame_642.jpeg,3585.0,5171.0,4370.0,1
1.6461449231546565e+18,frame_643.jpeg,3424.0,5141.0,4876.0,1
1.646144923205882e+18,frame_644.jpeg,3474.0,5101.0,4928.0,1
1.6461449232495148e+18,frame_645.jpeg,3459.0,4942.0,4967.0,1
1.6461449232831311e+18,frame_646.jpeg,3673.0,5005.0,4916.0,1
1.6461449233391224e+18,frame_647.jpeg,3734.0,5005.0,4921.0,1
1.6461449233756413e+18,frame_648.jpeg,3661.0,5054.0,4971.0,1
1.6461449234487475e+18,frame_649.jpeg,4085.0,5207.0,4977.0,1
1.6461449235150175e+18,frame_650.jpeg,4365.0,5152.0,5161.0,1
1.6461449235486303e+18,frame_651.jpeg,4068.0,4776.0,5340.0,1
1.646144923586416e+18,frame_652.jpeg,3756.0,5054.0,5261.0,1
1.6461449236185393e+18,frame_653.jpeg,3887.0,5055.0,5170.0,1
1.646144923689127e+18,frame_654.jpeg,3975.0,4764.0,5273.0,1
1.6461449237548902e+18,frame_655.jpeg,3984.0,5085.0,5255.0,1
1.6461449237941286e+18,frame_656.jpeg,4373.0,4859.0,5257.0,1
1.6461453527530504e+18,frame_9224.jpeg,3523.0,2341.0,-5628.0,1
1.64614535277942e+18,frame_9225.jpeg,4798.0,446.0,-5990.0,1
1.6461453528341379e+18,frame_9226.jpeg,6731.0,-57.0,-4135.0,1
1.6461453528807506e+18,frame_9227.jpeg,6707.0,-778.0,-4529.0,1
1.6461453529348106e+18,frame_9228.jpeg,6275.0,-1697.0,-3346.0,1
1.6461453529848115e+18,frame_9229.jpeg,6309.0,-1685.0,-3298.0,1
1.6461453530349028e+18,frame_9230.jpeg,6417.0,-2131.0,-3183.0,1
1.6461453530862295e+18,frame_9231.jpeg,7035.0,-3150.0,-2040.0,1
1.6461453531301235e+18,frame_9232.jpeg,6509.0,-2878.0,-1894.0,1
1.646145353185469e+18,frame_9233.jpeg,6217.0,-2659.0,-2340.0,1
1.6461453532301094e+18,frame_9234.jpeg,4832.0,-3187.0,-2437.0,1
1.6461453532841805e+18,frame_9235.jpeg,1821.0,-4410.0,-969.0,1
1.646145353335056e+18,frame_9236.jpeg,666.0,-4984.0,286.0,1
1.6461453533840486e+18,frame_9237.jpeg,2210.0,-3351.0,4171.0,1
1.6461453534343572e+18,frame_9238.jpeg,1879.0,-2917.0,4571.0,1
1.6461453534853025e+18,frame_9239.jpeg,5192.0,-29.0,2858.0,1
1.6461453535345055e+18,frame_9240.jpeg,8597.0,3391.0,-1434.0,1
1.6461453535843151e+18,frame_9241.jpeg,7749.0,3181.0,-3203.0,1
1.6461453536332111e+18,frame_9242.jpeg,14106.0,2416.0,-2293.0,1
1.6461453536841664e+18,frame_9243.jpeg,10636.0,3941.0,-3632.0,1
