timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, ASSEMBLY1_BIMANUAL
1.6461449609763587e+18,frame_1398.jpeg,4048.0,-2111.0,-6498.0,1
1.6461449609763587e+18,frame_1399.jpeg,4048.0,-2111.0,-6498.0,1
1.646144961068088e+18,frame_1400.jpeg,3907.0,-2280.0,-6420.0,1
1.6461449610981586e+18,frame_1401.jpeg,3972.0,-2311.0,-6375.0,1
1.646144961144425e+18,frame_1402.jpeg,3534.0,-2910.0,-5115.0,1
1.6461449611869565e+18,frame_1403.jpeg,4024.0,-843.0,-5517.0,1
1.646144961242096e+18,frame_1404.jpeg,6112.0,-2138.0,-5613.0,1
1.6461449612899484e+18,frame_1405.jpeg,6674.0,-1673.0,-6896.0,1
1.6461449613453402e+18,frame_1406.jpeg,2366.0,-1313.0,-7870.0,1
1.6461449613925087e+18,frame_1407.jpeg,-35.0,1799.0,-8324.0,1
1.646144961444213e+18,frame_1408.jpeg,4543.0,2314.0,-7793.0,1
1.6461449614902223e+18,frame_1409.jpeg,6463.0,489.0,-2389.0,1
1.6461449615424023e+18,frame_1410.jpeg,5097.0,1646.0,-3793.0,1
1.646144961590607e+18,frame_1411.jpeg,4897.0,876.0,-8362.0,1
1.6461449616302077e+18,frame_1412.jpeg,4839.0,686.0,-8605.0,1
1.6461449616876457e+18,frame_1413.jpeg,4562.0,672.0,-8552.0,1
1.6461449616876457e+18,frame_1414.jpeg,4562.0,672.0,-8552.0,1
1.6461449618217677e+18,frame_1415.jpeg,4185.0,610.0,-8425.0,1
1.6461449618217677e+18,frame_1416.jpeg,4185.0,610.0,-8425.0,1
1.6461449618883704e+18,frame_1417.jpeg,3722.0,543.0,-8231.0,1
1.64614496194398e+18,frame_1418.jpeg,5734.0,190.0,-4166.0,1
1.6461449619891807e+18,frame_1419.jpeg,3823.0,-1121.0,-2314.0,1
1.6461449620455552e+18,frame_1420.jpeg,4585.0,-1278.0,-1217.0,1
1.6461449620951365e+18,frame_1421.jpeg,6178.0,-1341.0,-1550.0,1
1.646144962140259e+18,frame_1422.jpeg,5577.0,-2090.0,-1754.0,1
1.6461449621871798e+18,frame_1423.jpeg,7611.0,-2667.0,-2932.0,1
1.646144962219398e+18,frame_1424.jpeg,8170.0,-2815.0,-2700.0,1
1.646144962340599e+18,frame_1425.jpeg,8488.0,-2761.0,-2777.0,1
1.646144962340599e+18,frame_1426.jpeg,8488.0,-2761.0,-2777.0,1
1.6461449623698076e+18,frame_1427.jpeg,8528.0,-2867.0,-2642.0,1
1.6461449623698076e+18,frame_1428.jpeg,8528.0,-2867.0,-2642.0,1
1.6461449623698076e+18,frame_1429.jpeg,8528.0,-2867.0,-2642.0,1
1.6461449623698076e+18,frame_1430.jpeg,8528.0,-2867.0,-2642.0,1
1.6461449623698076e+18,frame_1431.jpeg,8528.0,-2867.0,-2642.0,1
1.6461449623698076e+18,frame_1432.jpeg,8528.0,-2867.0,-2642.0,1
1.6461449623698076e+18,frame_1433.jpeg,8528.0,-2867.0,-2642.0,1
1.6461449630991729e+18,frame_1434.jpeg,7544.0,-3026.0,-2403.0,1
1.6461449630991729e+18,frame_1435.jpeg,7544.0,-3026.0,-2403.0,1
1.6461449630991729e+18,frame_1436.jpeg,7544.0,-3026.0,-2403.0,1
1.6461449630991729e+18,frame_1437.jpeg,7544.0,-3026.0,-2403.0,1
1.6461449630991729e+18,frame_1438.jpeg,7544.0,-3026.0,-2403.0,1
1.6461449630991729e+18,frame_1439.jpeg,7544.0,-3026.0,-2403.0,1
1.6461449630991729e+18,frame_1440.jpeg,7544.0,-3026.0,-2403.0,1
1.6461449630991729e+18,frame_1441.jpeg,7544.0,-3026.0,-2403.0,1
1.6461449630996273e+18,frame_1442.jpeg,7277.0,-3083.0,-2363.0,1
1.646144963226528e+18,frame_1443.jpeg,7047.0,-3098.0,-2358.0,1
1.646144963226528e+18,frame_1444.jpeg,7047.0,-3098.0,-2358.0,1
1.6461449632763612e+18,frame_1445.jpeg,6845.0,-3100.0,-2396.0,1
1.646144963336974e+18,frame_1446.jpeg,6581.0,-3083.0,-2405.0,1
1.6461449633782428e+18,frame_1447.jpeg,5875.0,-3044.0,-2478.0,1
1.6461449634343777e+18,frame_1448.jpeg,6272.0,-3092.0,-2507.0,1
1.6461449635087777e+18,frame_1449.jpeg,8786.0,-1935.0,-2405.0,1
1.6461449635373914e+18,frame_1450.jpeg,7516.0,2081.0,-1273.0,1
1.6461449635880248e+18,frame_1451.jpeg,6964.0,2524.0,-1182.0,1
1.6461449636359982e+18,frame_1452.jpeg,7061.0,-2926.0,-5305.0,1
1.6461449637044045e+18,frame_1453.jpeg,7042.0,-3220.0,-5298.0,1
1.6461449637473326e+18,frame_1454.jpeg,4371.0,-1.0,-6703.0,1
1.6461449637921436e+18,frame_1455.jpeg,5610.0,-11.0,-6566.0,1
1.646144963845616e+18,frame_1456.jpeg,5076.0,-85.0,-6759.0,1
1.6461449638855836e+18,frame_1457.jpeg,4898.0,-51.0,-6811.0,1
1.646144963957108e+18,frame_1458.jpeg,5056.0,-145.0,-6974.0,1
1.6461449639854953e+18,frame_1459.jpeg,5210.0,-150.0,-7086.0,1
1.646144964054822e+18,frame_1460.jpeg,5379.0,-46.0,-7137.0,1
1.6461449641121492e+18,frame_1461.jpeg,5436.0,4.0,-7082.0,1
1.6461449641577216e+18,frame_1462.jpeg,5489.0,42.0,-7081.0,1
1.6461449642147215e+18,frame_1463.jpeg,5481.0,63.0,-7199.0,1
1.6461449642550804e+18,frame_1464.jpeg,5432.0,67.0,-7323.0,1
1.6461449642915057e+18,frame_1465.jpeg,5326.0,43.0,-7309.0,1
1.6461449643430925e+18,frame_1466.jpeg,4579.0,-25.0,-7162.0,1
1.6461449643678812e+18,frame_1467.jpeg,3610.0,-6.0,-6826.0,1
1.6461449644435965e+18,frame_1468.jpeg,3564.0,-29.0,-6737.0,1
1.6461449644826826e+18,frame_1469.jpeg,3623.0,-148.0,-6745.0,1
1.646144964553906e+18,frame_1470.jpeg,3684.0,-296.0,-6816.0,1
1.6461449645881674e+18,frame_1471.jpeg,3691.0,-398.0,-6961.0,1
1.6461449646536955e+18,frame_1472.jpeg,3629.0,-446.0,-7178.0,1
1.6461449646928118e+18,frame_1473.jpeg,1614.0,-713.0,-7825.0,1
1.6461449647477071e+18,frame_1474.jpeg,4313.0,-3019.0,-5571.0,1
1.6461449648000108e+18,frame_1475.jpeg,4393.0,-2799.0,-3871.0,1
1.6461449648483848e+18,frame_1476.jpeg,5199.0,-655.0,-3483.0,1
1.6461449648965117e+18,frame_1477.jpeg,4698.0,610.0,-3673.0,1
1.6461449649479416e+18,frame_1478.jpeg,1576.0,2251.0,-5280.0,1
1.646144964995137e+18,frame_1479.jpeg,851.0,4498.0,-6901.0,1
1.6461449650478564e+18,frame_1480.jpeg,798.0,6526.0,-9375.0,1
1.6461449650966034e+18,frame_1481.jpeg,3618.0,4412.0,-11569.0,1
1.646144965148343e+18,frame_1482.jpeg,1883.0,2863.0,-6802.0,1
1.646144965194384e+18,frame_1483.jpeg,5541.0,-270.0,-10080.0,1
1.6461449652466673e+18,frame_1484.jpeg,6837.0,-1635.0,-8368.0,1
1.6461449652996708e+18,frame_1485.jpeg,6431.0,-2281.0,-4857.0,1
1.6461449653459732e+18,frame_1486.jpeg,5725.0,-2706.0,-3933.0,1
1.646144965409109e+18,frame_1487.jpeg,5184.0,-3137.0,-3951.0,1
1.6461449654454618e+18,frame_1488.jpeg,5065.0,-2533.0,-3595.0,1
1.6461449654910815e+18,frame_1489.jpeg,5184.0,-2057.0,-3666.0,1
1.6461449655436342e+18,frame_1490.jpeg,5292.0,-2771.0,-3570.0,1
1.6461449655991557e+18,frame_1491.jpeg,4685.0,-2096.0,-3722.0,1
1.64614496564515e+18,frame_1492.jpeg,5007.0,-3391.0,-3696.0,1
1.6461449657001649e+18,frame_1493.jpeg,5263.0,-3846.0,-3920.0,1
1.6461449657445146e+18,frame_1494.jpeg,5640.0,-4184.0,-4225.0,1
1.6461449657992978e+18,frame_1495.jpeg,4970.0,-4132.0,-4733.0,1
