timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, PICKUP_LEFT
1.6461449277926008e+18,frame_739.jpeg,6683.0,882.0,6912.0,1
1.6461449277926008e+18,frame_740.jpeg,6683.0,882.0,6912.0,1
1.6461449277926008e+18,frame_741.jpeg,6683.0,882.0,6912.0,1
1.6461449277926008e+18,frame_742.jpeg,6683.0,882.0,6912.0,1
1.6461449284287437e+18,frame_743.jpeg,6159.0,1497.0,7011.0,1
1.6461449284287437e+18,frame_744.jpeg,6159.0,1497.0,7011.0,1
1.6461449284287437e+18,frame_745.jpeg,6159.0,1497.0,7011.0,1
1.6461449284287437e+18,frame_746.jpeg,6159.0,1497.0,7011.0,1
1.6461449284287437e+18,frame_747.jpeg,6159.0,1497.0,7011.0,1
1.6461449284287437e+18,frame_748.jpeg,6159.0,1497.0,7011.0,1
1.6461449284287437e+18,frame_749.jpeg,6159.0,1497.0,7011.0,1
1.6461449284287437e+18,frame_750.jpeg,6159.0,1497.0,7011.0,1
1.6461449286311488e+18,frame_751.jpeg,6022.0,1841.0,7072.0,1
1.6461449286311488e+18,frame_752.jpeg,6022.0,1841.0,7072.0,1
1.6461449286311488e+18,frame_753.jpeg,6022.0,1841.0,7072.0,1
1.6461449287235136e+18,frame_754.jpeg,5914.0,2167.0,7041.0,1
1.6461449287235136e+18,frame_755.jpeg,5914.0,2167.0,7041.0,1
1.6461449288162258e+18,frame_756.jpeg,5791.0,2425.0,6998.0,1
1.6461449288162258e+18,frame_757.jpeg,5791.0,2425.0,6998.0,1
1.6461449289154122e+18,frame_758.jpeg,5658.0,2600.0,6980.0,1
1.6461449289154122e+18,frame_759.jpeg,5658.0,2600.0,6980.0,1
1.646144929024633e+18,frame_760.jpeg,5521.0,2731.0,6981.0,1
1.646144929024633e+18,frame_761.jpeg,5521.0,2731.0,6981.0,1
1.6461449291001275e+18,frame_762.jpeg,5409.0,2855.0,7007.0,1
1.646144929176077e+18,frame_763.jpeg,5334.0,3022.0,7044.0,1
1.6461449292063872e+18,frame_764.jpeg,5278.0,3207.0,7115.0,1
1.6461449292583025e+18,frame_765.jpeg,5243.0,3383.0,7210.0,1
1.6461449293026348e+18,frame_766.jpeg,2134.0,5721.0,5655.0,1
1.6461450074506217e+18,frame_2327.jpeg,2513.0,1269.0,-7603.0,1
1.646145007500087e+18,frame_2328.jpeg,2485.0,-974.0,-2796.0,1
1.6461450075020603e+18,frame_2329.jpeg,2889.0,-350.0,-3079.0,1
1.6461450076454528e+18,frame_2330.jpeg,3372.0,285.0,-3504.0,1
1.6461450076512205e+18,frame_2331.jpeg,5775.0,3958.0,-5355.0,1
1.6461450076975936e+18,frame_2332.jpeg,649.0,2355.0,-11229.0,1
1.6461450077654098e+18,frame_2333.jpeg,3057.0,3378.0,-13579.0,1
1.646145007796857e+18,frame_2334.jpeg,8363.0,608.0,-12473.0,1
1.6461450078544998e+18,frame_2335.jpeg,9477.0,446.0,-9724.0,1
1.6461450078978363e+18,frame_2336.jpeg,7412.0,-844.0,-2547.0,1
1.6461450079579712e+18,frame_2337.jpeg,6953.0,-746.0,-2143.0,1
1.6461450080162586e+18,frame_2338.jpeg,5417.0,-611.0,-571.0,1
1.6461450080624292e+18,frame_2339.jpeg,4927.0,-414.0,433.0,1
1.6461450081028867e+18,frame_2340.jpeg,2950.0,1027.0,2175.0,1
1.6461450081466893e+18,frame_2341.jpeg,6683.0,976.0,-3426.0,1
1.646145008200072e+18,frame_2342.jpeg,4790.0,999.0,-1345.0,1
1.6461450082518308e+18,frame_2343.jpeg,3473.0,1187.0,-896.0,1
1.6461450083187505e+18,frame_2344.jpeg,4919.0,1804.0,607.0,1
1.646145038791136e+18,frame_2953.jpeg,2326.0,311.0,-5104.0,1
1.6461450388386606e+18,frame_2954.jpeg,1448.0,-1736.0,-6404.0,1
1.646145038883314e+18,frame_2955.jpeg,908.0,-3381.0,-8333.0,1
1.6461450389380383e+18,frame_2956.jpeg,1440.0,-6005.0,-11108.0,1
1.6461450389942615e+18,frame_2957.jpeg,-152.0,-6118.0,-9506.0,1
1.6461450390359588e+18,frame_2958.jpeg,-162.0,-3258.0,-5840.0,1
1.6461450390914148e+18,frame_2959.jpeg,-2351.0,494.0,-10438.0,1
1.6461450391352568e+18,frame_2960.jpeg,4132.0,2983.0,-7865.0,1
1.6461450391916308e+18,frame_2961.jpeg,-859.0,-1693.0,-9610.0,1
1.6461450392380828e+18,frame_2962.jpeg,1076.0,-1914.0,-10550.0,1
1.646145039275905e+18,frame_2963.jpeg,-71.0,-2334.0,-10414.0,1
1.6461450393400074e+18,frame_2964.jpeg,-621.0,-1824.0,-9012.0,1
1.6461450393882885e+18,frame_2965.jpeg,939.0,-1195.0,-8620.0,1
1.6461450394417823e+18,frame_2966.jpeg,749.0,-1948.0,-7793.0,1
1.6461450394780874e+18,frame_2967.jpeg,1924.0,-2544.0,-7091.0,1
1.646145039537468e+18,frame_2968.jpeg,2038.0,-2769.0,-6651.0,1
1.646145039590389e+18,frame_2969.jpeg,3373.0,-2615.0,-5394.0,1
1.64614503963701e+18,frame_2970.jpeg,3408.0,-2959.0,-4795.0,1
1.6461450396975396e+18,frame_2971.jpeg,4117.0,-3453.0,-4954.0,1
1.646145039739073e+18,frame_2972.jpeg,3601.0,-3688.0,-4977.0,1
1.6461450397876004e+18,frame_2973.jpeg,3040.0,-4882.0,-5513.0,1
1.6461450398375188e+18,frame_2974.jpeg,3326.0,-4777.0,-4440.0,1
1.6461450398876639e+18,frame_2975.jpeg,3566.0,-4813.0,-2214.0,1
1.646145039942363e+18,frame_2976.jpeg,3954.0,-4464.0,32.0,1
1.6461450399900347e+18,frame_2977.jpeg,4482.0,-4877.0,1773.0,1
1.646145040039833e+18,frame_2978.jpeg,5080.0,-4949.0,2442.0,1
1.6461450400919555e+18,frame_2979.jpeg,6482.0,-4563.0,3098.0,1
1.6461450401426332e+18,frame_2980.jpeg,5030.0,-3807.0,2947.0,1
1.6461450401917463e+18,frame_2981.jpeg,5809.0,-3873.0,4099.0,1
1.6461450402421315e+18,frame_2982.jpeg,5995.0,-3280.0,5261.0,1
1.6461450402912899e+18,frame_2983.jpeg,6152.0,-3189.0,4710.0,1
1.6461450403421437e+18,frame_2984.jpeg,6741.0,-2930.0,4867.0,1
1.6461450403893637e+18,frame_2985.jpeg,7254.0,-2141.0,5289.0,1
1.6461450404420585e+18,frame_2986.jpeg,6597.0,-2112.0,4543.0,1
