timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, PICKUP_LEFT
1.6455431091645778e+18,frame_782.jpeg,3408.0,-3552.0,-6348.0,1
1.6455431092593147e+18,frame_783.jpeg,3442.0,-3559.0,-6323.0,1
1.6455431092789053e+18,frame_784.jpeg,4119.0,-3183.0,-5986.0,1
1.645543109343207e+18,frame_785.jpeg,4297.0,-3141.0,-5933.0,1
1.6455431094016689e+18,frame_786.jpeg,4332.0,-3287.0,-5862.0,1
1.645543109448252e+18,frame_787.jpeg,1734.0,-1114.0,-5908.0,1
1.645543109500627e+18,frame_788.jpeg,1459.0,-1737.0,-6883.0,1
1.6455431095577167e+18,frame_789.jpeg,2308.0,-2553.0,-7842.0,1
1.6455431096019315e+18,frame_790.jpeg,3219.0,-3373.0,-8843.0,1
1.645543109652302e+18,frame_791.jpeg,2590.0,-3420.0,-8059.0,1
1.6455431097003684e+18,frame_792.jpeg,1828.0,-2702.0,-8041.0,1
1.6455431097521375e+18,frame_793.jpeg,1929.0,-2293.0,-8836.0,1
1.6455431098003425e+18,frame_794.jpeg,2152.0,-1651.0,-8387.0,1
1.6455431098515604e+18,frame_795.jpeg,1361.0,-1277.0,-7527.0,1
1.645543109899951e+18,frame_796.jpeg,1375.0,-988.0,-8394.0,1
1.6455431099529382e+18,frame_797.jpeg,1054.0,-998.0,-9519.0,1
1.6455431100008952e+18,frame_798.jpeg,1278.0,-1305.0,-11078.0,1
1.6455431100520817e+18,frame_799.jpeg,1377.0,-1403.0,-12792.0,1
1.6455431100998802e+18,frame_800.jpeg,802.0,-2033.0,-11898.0,1
1.645543110152914e+18,frame_801.jpeg,-379.0,-2157.0,-9039.0,1
1.645543110199826e+18,frame_802.jpeg,1120.0,-1805.0,-6077.0,1
1.6455431102549512e+18,frame_803.jpeg,2955.0,-1538.0,-2714.0,1
1.6455431103021404e+18,frame_804.jpeg,5229.0,-767.0,-538.0,1
1.6455431103535852e+18,frame_805.jpeg,6900.0,-591.0,1496.0,1
1.6455431104063442e+18,frame_806.jpeg,7430.0,-247.0,2607.0,1
1.6455431104524452e+18,frame_807.jpeg,6655.0,-544.0,3203.0,1
1.645543110505015e+18,frame_808.jpeg,5597.0,-523.0,3381.0,1
1.6455431105477696e+18,frame_809.jpeg,5702.0,-1274.0,3067.0,1
1.6455431106050035e+18,frame_810.jpeg,10648.0,-2084.0,577.0,1
1.6455431106526085e+18,frame_811.jpeg,8306.0,-2578.0,1538.0,1
1.6455431107053821e+18,frame_812.jpeg,5833.0,-719.0,2079.0,1
1.6455431107519834e+18,frame_813.jpeg,7155.0,-1449.0,2011.0,1
1.645543110805615e+18,frame_814.jpeg,10847.0,-1679.0,2895.0,1
1.645543110851032e+18,frame_815.jpeg,8299.0,-2156.0,1085.0,1
1.6455431109035886e+18,frame_816.jpeg,8344.0,-1524.0,-1349.0,1
1.6455431109538248e+18,frame_817.jpeg,4689.0,-644.0,-2808.0,1
1.645543111002462e+18,frame_818.jpeg,3440.0,1238.0,-6036.0,1
1.6455431110441062e+18,frame_819.jpeg,6443.0,205.0,-6835.0,1
1.6455431111023977e+18,frame_820.jpeg,6615.0,166.0,-5802.0,1
1.64554311114872e+18,frame_821.jpeg,6763.0,-861.0,-5162.0,1
1.6455431112040177e+18,frame_822.jpeg,6459.0,-838.0,-4412.0,1
1.645543111249311e+18,frame_823.jpeg,6385.0,-1012.0,-4475.0,1
1.6455431113036664e+18,frame_824.jpeg,6742.0,-1041.0,-4909.0,1
1.6455431113510764e+18,frame_825.jpeg,6454.0,-1250.0,-4997.0,1
1.6455431114042168e+18,frame_826.jpeg,5877.0,-1243.0,-4888.0,1
1.64554311145432e+18,frame_827.jpeg,6386.0,-1357.0,-5037.0,1
1.6455431115047946e+18,frame_828.jpeg,5951.0,-1449.0,-4953.0,1
1.645543111553914e+18,frame_829.jpeg,5846.0,-1403.0,-5085.0,1
1.6455431116047652e+18,frame_830.jpeg,5501.0,-1268.0,-5307.0,1
1.645543111653453e+18,frame_831.jpeg,5510.0,-1182.0,-5703.0,1
1.6455431117045645e+18,frame_832.jpeg,5412.0,-1579.0,-5720.0,1
1.6455431117522893e+18,frame_833.jpeg,5467.0,-1289.0,-6139.0,1
1.6455431118039877e+18,frame_834.jpeg,4326.0,-1505.0,-5944.0,1
1.645543111853917e+18,frame_835.jpeg,4264.0,-1351.0,-5840.0,1
1.6455431119040348e+18,frame_836.jpeg,4206.0,-1024.0,-6177.0,1
1.645543111954067e+18,frame_837.jpeg,5365.0,-1346.0,-6736.0,1
1.6455431120030287e+18,frame_838.jpeg,5348.0,-2151.0,-6206.0,1
1.6455431120538317e+18,frame_839.jpeg,2429.0,-691.0,-5983.0,1
1.6455431121040282e+18,frame_840.jpeg,4177.0,-1030.0,-6451.0,1
1.645543112158035e+18,frame_841.jpeg,7170.0,-1038.0,-6365.0,1
1.6455431122049943e+18,frame_842.jpeg,4933.0,-1369.0,-5954.0,1
1.6455431122568276e+18,frame_843.jpeg,4980.0,-1570.0,-5768.0,1
1.64554311230467e+18,frame_844.jpeg,4726.0,-775.0,-5721.0,1
1.645543112357323e+18,frame_845.jpeg,4239.0,-392.0,-6052.0,1
1.6455431124054147e+18,frame_846.jpeg,4686.0,535.0,-5739.0,1
1.6455431124580454e+18,frame_847.jpeg,5775.0,-837.0,-5675.0,1
1.6455431125047867e+18,frame_848.jpeg,6322.0,-889.0,-5566.0,1
1.645543112553283e+18,frame_849.jpeg,4838.0,-771.0,-6300.0,1
1.6455431126066388e+18,frame_850.jpeg,6334.0,1082.0,-7563.0,1
1.6455431126583293e+18,frame_851.jpeg,6282.0,-482.0,-5024.0,1
1.6455431127060844e+18,frame_852.jpeg,5819.0,155.0,-4196.0,1
1.6455431127528023e+18,frame_853.jpeg,5157.0,408.0,-3797.0,1
1.6455431128075702e+18,frame_854.jpeg,5945.0,1594.0,-4871.0,1
1.6455431128576292e+18,frame_855.jpeg,7452.0,2195.0,-5149.0,1
1.6455431128955146e+18,frame_856.jpeg,7382.0,2392.0,-4300.0,1
1.6455431129565496e+18,frame_857.jpeg,6880.0,1386.0,-3816.0,1
1.6455431130085112e+18,frame_858.jpeg,7385.0,1439.0,-3380.0,1
1.6455431130565578e+18,frame_859.jpeg,6209.0,1360.0,-3499.0,1
1.6455431131039634e+18,frame_860.jpeg,7387.0,1683.0,-3642.0,1
1.64554311315654e+18,frame_861.jpeg,5960.0,1152.0,-3386.0,1
1.645543113200219e+18,frame_862.jpeg,6668.0,1691.0,-3708.0,1
1.6455431132564708e+18,frame_863.jpeg,6510.0,2457.0,-4159.0,1
1.645543113308009e+18,frame_864.jpeg,6222.0,1157.0,-4351.0,1
1.6455431142059203e+18,frame_882.jpeg,1261.0,-613.0,-6902.0,1
1.6455431142567683e+18,frame_883.jpeg,448.0,2729.0,-6735.0,1
1.6455431143073208e+18,frame_884.jpeg,1122.0,3610.0,-5817.0,1
1.6455431143571028e+18,frame_885.jpeg,1915.0,4548.0,-5106.0,1
1.6455431144098373e+18,frame_886.jpeg,-1690.0,6309.0,-4759.0,1
1.6455431144584223e+18,frame_887.jpeg,-1063.0,7535.0,-5178.0,1
1.6455431145068849e+18,frame_888.jpeg,408.0,8109.0,-6936.0,1
1.6455431145570214e+18,frame_889.jpeg,1836.0,7350.0,-5783.0,1
1.6455431146106196e+18,frame_890.jpeg,-798.0,6722.0,-6396.0,1
1.6455431146579878e+18,frame_891.jpeg,1576.0,6492.0,-8059.0,1
1.645543114702673e+18,frame_892.jpeg,2336.0,5238.0,-11327.0,1
1.6455431147576028e+18,frame_893.jpeg,1100.0,1206.0,-9032.0,1
1.6455431155691965e+18,frame_909.jpeg,6329.0,-2619.0,-4827.0,1
1.6455431156108652e+18,frame_910.jpeg,5167.0,-2351.0,-5687.0,1
1.64554311566388e+18,frame_911.jpeg,6475.0,-2754.0,-5311.0,1
1.6455431157068644e+18,frame_912.jpeg,3829.0,-1924.0,-5697.0,1
1.6455431157565015e+18,frame_913.jpeg,6127.0,-3281.0,-4450.0,1
1.645543115808713e+18,frame_914.jpeg,6263.0,-3509.0,-4784.0,1
1.6455431158634079e+18,frame_915.jpeg,5858.0,-3082.0,-5595.0,1
1.6455431159118141e+18,frame_916.jpeg,5059.0,-3039.0,-5356.0,1
1.6455431159590062e+18,frame_917.jpeg,4693.0,-3333.0,-5303.0,1
1.6455431160080663e+18,frame_918.jpeg,4227.0,-3849.0,-5732.0,1
1.6455431160599252e+18,frame_919.jpeg,5268.0,-4394.0,-5279.0,1
1.645543116109497e+18,frame_920.jpeg,2446.0,-3751.0,-5824.0,1
1.6455431161598922e+18,frame_921.jpeg,3550.0,-4026.0,-5599.0,1
1.645543116204815e+18,frame_922.jpeg,2998.0,-4241.0,-5559.0,1
1.6455431162596408e+18,frame_923.jpeg,2334.0,-4437.0,-6047.0,1
1.6455431163057306e+18,frame_924.jpeg,2796.0,-4645.0,-6487.0,1
1.645543116358368e+18,frame_925.jpeg,1920.0,-4065.0,-6254.0,1
1.6455431164098888e+18,frame_926.jpeg,3287.0,-4107.0,-5941.0,1
1.6455431164592817e+18,frame_927.jpeg,3922.0,-3962.0,-5104.0,1
1.6455431165088456e+18,frame_928.jpeg,2185.0,-3803.0,-6500.0,1
1.6455431165599383e+18,frame_929.jpeg,2375.0,-3650.0,-6941.0,1
1.6455431166049293e+18,frame_930.jpeg,4303.0,-2912.0,-5804.0,1
1.6455431166606134e+18,frame_931.jpeg,3655.0,-4626.0,-5888.0,1
1.64554311670966e+18,frame_932.jpeg,4511.0,-3029.0,-5681.0,1
1.6455431167590953e+18,frame_933.jpeg,4393.0,-3639.0,-6019.0,1
1.6455431168053985e+18,frame_934.jpeg,4501.0,-3320.0,-5386.0,1
1.6455431168628846e+18,frame_935.jpeg,5341.0,-3711.0,-5688.0,1
1.645543116909808e+18,frame_936.jpeg,4092.0,-3288.0,-5675.0,1
1.645543116944158e+18,frame_937.jpeg,4014.0,-3922.0,-5488.0,1
1.6455431170109292e+18,frame_938.jpeg,4492.0,-3266.0,-5145.0,1
1.6455431170600799e+18,frame_939.jpeg,3376.0,-3320.0,-5662.0,1
1.6455431171116506e+18,frame_940.jpeg,5359.0,-4334.0,-5604.0,1
1.6455431171594842e+18,frame_941.jpeg,5378.0,-5042.0,-6190.0,1
1.645543117212634e+18,frame_942.jpeg,5428.0,-3589.0,-5261.0,1
1.6455431172624486e+18,frame_943.jpeg,6075.0,-3440.0,-3967.0,1
1.6455431173161257e+18,frame_944.jpeg,5871.0,-3092.0,-3574.0,1
1.6455431173588915e+18,frame_945.jpeg,4987.0,-2750.0,-3370.0,1
1.6455431174114593e+18,frame_946.jpeg,5133.0,-2989.0,-3377.0,1
1.6455431174530135e+18,frame_947.jpeg,6595.0,-3268.0,-3924.0,1
1.645543117513309e+18,frame_948.jpeg,6765.0,-3519.0,-3882.0,1
1.6455431175573025e+18,frame_949.jpeg,4552.0,-1105.0,-1209.0,1
1.6455431176153746e+18,frame_950.jpeg,9831.0,-344.0,2045.0,1
1.6455431176569984e+18,frame_951.jpeg,7629.0,-484.0,2230.0,1
1.6455431177150758e+18,frame_952.jpeg,8227.0,-1410.0,594.0,1
1.6455431177597207e+18,frame_953.jpeg,7035.0,-96.0,1474.0,1
1.645543117808592e+18,frame_954.jpeg,7246.0,469.0,1274.0,1
1.6455431178587082e+18,frame_955.jpeg,7806.0,1646.0,1766.0,1
1.6455431179172406e+18,frame_956.jpeg,9303.0,1161.0,3210.0,1
1.645543117960159e+18,frame_957.jpeg,8403.0,2112.0,3121.0,1
1.6455431180087657e+18,frame_958.jpeg,9614.0,3871.0,-708.0,1
1.6455431180618028e+18,frame_959.jpeg,12667.0,4726.0,974.0,1
1.6455431181074437e+18,frame_960.jpeg,10044.0,2828.0,-2417.0,1
1.645543118157281e+18,frame_961.jpeg,6721.0,685.0,-3024.0,1
1.6455431182126684e+18,frame_962.jpeg,-593.0,1077.0,-5378.0,1
1.6455431182617475e+18,frame_963.jpeg,-2806.0,1472.0,-8287.0,1
1.645543118313314e+18,frame_964.jpeg,3888.0,1184.0,-7533.0,1
1.6455431183613084e+18,frame_965.jpeg,8165.0,647.0,-6164.0,1
1.6455431184123633e+18,frame_966.jpeg,7578.0,-171.0,-4434.0,1
1.645543118466053e+18,frame_967.jpeg,6877.0,-677.0,-3600.0,1
1.6455431185129413e+18,frame_968.jpeg,6966.0,-730.0,-3533.0,1
1.6455431185638088e+18,frame_969.jpeg,6923.0,-933.0,-3885.0,1
1.6455431186127718e+18,frame_970.jpeg,6611.0,-741.0,-3915.0,1
1.6455431186613612e+18,frame_971.jpeg,6357.0,-893.0,-3909.0,1
1.6455431187124372e+18,frame_972.jpeg,6761.0,-943.0,-3979.0,1
1.6455431187630252e+18,frame_973.jpeg,6662.0,-830.0,-4100.0,1
1.6455431188121935e+18,frame_974.jpeg,6802.0,-1020.0,-4229.0,1
1.6455431188669432e+18,frame_975.jpeg,6572.0,-1010.0,-4225.0,1
1.6455431189124296e+18,frame_976.jpeg,6640.0,-1183.0,-4319.0,1
1.6455431189666673e+18,frame_977.jpeg,6440.0,-1323.0,-4287.0,1
1.6455431190122634e+18,frame_978.jpeg,6577.0,-1406.0,-4340.0,1
1.645543119062178e+18,frame_979.jpeg,6764.0,-1207.0,-4435.0,1
1.645543119110666e+18,frame_980.jpeg,6780.0,-1314.0,-4563.0,1
1.6455431191636183e+18,frame_981.jpeg,6423.0,-1199.0,-4484.0,1
1.6455431192148175e+18,frame_982.jpeg,6092.0,-1164.0,-4750.0,1
1.6455431192605158e+18,frame_983.jpeg,5742.0,-959.0,-4884.0,1
1.6455431193117645e+18,frame_984.jpeg,6181.0,-1195.0,-5286.0,1
1.6455431193653443e+18,frame_985.jpeg,5419.0,-998.0,-5560.0,1
1.6455431194124042e+18,frame_986.jpeg,4895.0,-1255.0,-5713.0,1
1.6455431194599137e+18,frame_987.jpeg,6209.0,-1318.0,-5957.0,1
1.645543119511846e+18,frame_988.jpeg,4770.0,-751.0,-6050.0,1
1.6455431195601672e+18,frame_989.jpeg,5462.0,-1140.0,-6194.0,1
1.6455431196144415e+18,frame_990.jpeg,6038.0,-950.0,-6225.0,1
1.6455431196628692e+18,frame_991.jpeg,5070.0,-854.0,-5909.0,1
1.6455431197123046e+18,frame_992.jpeg,6680.0,-1206.0,-5497.0,1
1.6455431197621868e+18,frame_993.jpeg,5298.0,-1484.0,-4837.0,1
1.6455431198121262e+18,frame_994.jpeg,5543.0,-1295.0,-5310.0,1
1.6455431198596319e+18,frame_995.jpeg,4767.0,-1131.0,-4950.0,1
1.645543119912868e+18,frame_996.jpeg,5095.0,-1616.0,-5380.0,1
1.6455431199605755e+18,frame_997.jpeg,5367.0,-1120.0,-5656.0,1
1.64554312001103e+18,frame_998.jpeg,6510.0,-1338.0,-5739.0,1
1.6455431200668385e+18,frame_999.jpeg,6315.0,-1364.0,-5232.0,1
1.6455431201179753e+18,frame_1000.jpeg,5415.0,-1294.0,-5007.0,1
1.6455431201600376e+18,frame_1001.jpeg,5300.0,-1320.0,-5109.0,1
1.6455431202155668e+18,frame_1002.jpeg,6233.0,-1017.0,-5257.0,1
1.645543120260123e+18,frame_1003.jpeg,5965.0,-1045.0,-4885.0,1
1.6455431203174907e+18,frame_1004.jpeg,6413.0,-1295.0,-5790.0,1
1.6455431203676168e+18,frame_1005.jpeg,6168.0,-1670.0,-5396.0,1
1.6455431204142904e+18,frame_1006.jpeg,5656.0,-1444.0,-4619.0,1
1.645543120465483e+18,frame_1007.jpeg,6278.0,-1255.0,-4907.0,1
1.6455431205101635e+18,frame_1008.jpeg,5775.0,-1380.0,-5169.0,1
1.645543120564525e+18,frame_1009.jpeg,6756.0,-1436.0,-4824.0,1
1.6455431206175347e+18,frame_1010.jpeg,6900.0,-1801.0,-4714.0,1
1.645543120664493e+18,frame_1011.jpeg,4980.0,-781.0,-4781.0,1
1.6455431207159736e+18,frame_1012.jpeg,5911.0,-596.0,-5035.0,1
1.6455431207673974e+18,frame_1013.jpeg,6140.0,-624.0,-4837.0,1
1.6455431208151862e+18,frame_1014.jpeg,6648.0,-508.0,-4587.0,1
1.6455431208673728e+18,frame_1015.jpeg,6508.0,-313.0,-4754.0,1
1.6455431209176704e+18,frame_1016.jpeg,6341.0,-425.0,-5104.0,1
1.645543120964875e+18,frame_1017.jpeg,6122.0,-384.0,-5236.0,1
1.6455431210153354e+18,frame_1018.jpeg,5957.0,-342.0,-5251.0,1
1.6455431210680548e+18,frame_1019.jpeg,5879.0,-250.0,-5545.0,1
1.6455431211177208e+18,frame_1020.jpeg,5996.0,141.0,-5249.0,1
1.645543121165118e+18,frame_1021.jpeg,6036.0,378.0,-5452.0,1
1.6455431212164283e+18,frame_1022.jpeg,5624.0,668.0,-5484.0,1
1.6455431212639224e+18,frame_1023.jpeg,6168.0,488.0,-5690.0,1
1.645543121316404e+18,frame_1024.jpeg,4339.0,756.0,-6058.0,1
1.6455431213652255e+18,frame_1025.jpeg,5582.0,816.0,-6133.0,1
1.645543121414487e+18,frame_1026.jpeg,4593.0,307.0,-6429.0,1
1.6455431214628014e+18,frame_1027.jpeg,4042.0,498.0,-6550.0,1
1.6455431215148206e+18,frame_1028.jpeg,3657.0,947.0,-6615.0,1
1.6455431215643814e+18,frame_1029.jpeg,3583.0,1045.0,-6772.0,1
1.645543121612758e+18,frame_1030.jpeg,3261.0,1240.0,-7511.0,1
1.6455431216645576e+18,frame_1031.jpeg,2112.0,1661.0,-7497.0,1
1.6455431217186235e+18,frame_1032.jpeg,1279.0,1509.0,-6810.0,1
1.645543121766614e+18,frame_1033.jpeg,-249.0,2005.0,-7172.0,1
1.6455431218162104e+18,frame_1034.jpeg,-3576.0,1039.0,-6234.0,1
1.645543121866001e+18,frame_1035.jpeg,333.0,1393.0,-6543.0,1
1.64554312192081e+18,frame_1036.jpeg,4817.0,3806.0,-6038.0,1
1.645543121967527e+18,frame_1037.jpeg,6806.0,5529.0,-7656.0,1
1.6455431220137252e+18,frame_1038.jpeg,7898.0,5698.0,-6785.0,1
1.645543122068018e+18,frame_1039.jpeg,3873.0,5514.0,-5355.0,1
1.6455431221057413e+18,frame_1040.jpeg,4391.0,6766.0,-8028.0,1
1.6455431221689e+18,frame_1041.jpeg,3707.0,6387.0,-8395.0,1
1.6455431469475213e+18,frame_1536.jpeg,2759.0,3561.0,-6952.0,1
1.6455431469956058e+18,frame_1537.jpeg,-1.0,4426.0,-5522.0,1
1.6455431470471818e+18,frame_1538.jpeg,-589.0,4462.0,-5492.0,1
1.645543147094742e+18,frame_1539.jpeg,-2174.0,6657.0,-4982.0,1
1.6455431471468186e+18,frame_1540.jpeg,-535.0,7564.0,-4979.0,1
1.645543147192344e+18,frame_1541.jpeg,-966.0,8462.0,-5098.0,1
1.6455431472470925e+18,frame_1542.jpeg,1133.0,6216.0,-6307.0,1
1.6455431472928788e+18,frame_1543.jpeg,171.0,4572.0,-5951.0,1
1.6455431473463347e+18,frame_1544.jpeg,1604.0,3456.0,-8119.0,1
1.6455431473922002e+18,frame_1545.jpeg,-137.0,3678.0,-7948.0,1
1.6455431474469855e+18,frame_1546.jpeg,-164.0,4171.0,-7650.0,1
1.6455431474969308e+18,frame_1547.jpeg,-1889.0,6239.0,-5946.0,1
1.6455431475472215e+18,frame_1548.jpeg,3191.0,7529.0,-4344.0,1
1.6455431476025477e+18,frame_1549.jpeg,6669.0,7191.0,-107.0,1
1.6455431476499692e+18,frame_1550.jpeg,7330.0,6467.0,514.0,1
1.645543147697923e+18,frame_1551.jpeg,6918.0,3013.0,4490.0,1
1.645543147747676e+18,frame_1552.jpeg,8207.0,888.0,6178.0,1
1.6455431477971924e+18,frame_1553.jpeg,7521.0,-747.0,5887.0,1
1.6455431481004736e+18,frame_1559.jpeg,3264.0,-1749.0,6274.0,1
1.6455431481476444e+18,frame_1560.jpeg,3274.0,-1923.0,6419.0,1
1.645543148200533e+18,frame_1561.jpeg,3919.0,-2179.0,6384.0,1
1.6455431482476027e+18,frame_1562.jpeg,3842.0,-2208.0,6395.0,1
1.6455431482993984e+18,frame_1563.jpeg,4465.0,-2350.0,6541.0,1
1.6455431483456904e+18,frame_1564.jpeg,4925.0,-2163.0,5421.0,1
1.6455431484013345e+18,frame_1565.jpeg,5085.0,-1826.0,5603.0,1
1.6455431484482033e+18,frame_1566.jpeg,4715.0,-1901.0,6441.0,1
1.645543148501171e+18,frame_1567.jpeg,6414.0,-2577.0,6820.0,1
1.6455431485490373e+18,frame_1568.jpeg,3868.0,-1259.0,6675.0,1
1.6455431486017925e+18,frame_1569.jpeg,5586.0,-1256.0,5590.0,1
1.645543148649769e+18,frame_1570.jpeg,6696.0,-1449.0,5025.0,1
1.6455431487040558e+18,frame_1571.jpeg,6762.0,-1331.0,4661.0,1
1.6455431487530358e+18,frame_1572.jpeg,3667.0,-497.0,5154.0,1
1.6455431488003745e+18,frame_1573.jpeg,5226.0,752.0,6996.0,1
1.6455431488466092e+18,frame_1574.jpeg,5172.0,922.0,6771.0,1
1.6455431489039204e+18,frame_1575.jpeg,6369.0,607.0,5226.0,1
