timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, PICKUP_LEFT
1.644932030137486e+18,frame_3126.jpeg,4721.0,1428.0,-5349.0,1
1.6449320302039406e+18,frame_3127.jpeg,4653.0,1689.0,-5436.0,1
1.6449320302363476e+18,frame_3128.jpeg,4501.0,2440.0,-5580.0,1
1.6449320302726822e+18,frame_3129.jpeg,4419.0,2915.0,-5630.0,1
1.6449320302726822e+18,frame_3130.jpeg,4419.0,2915.0,-5630.0,1
1.644932030417765e+18,frame_3131.jpeg,4421.0,3255.0,-5269.0,1
1.644932030417765e+18,frame_3132.jpeg,4421.0,3255.0,-5269.0,1
1.6449320304827873e+18,frame_3133.jpeg,4385.0,3978.0,-6221.0,1
1.6449320304827873e+18,frame_3134.jpeg,4385.0,3978.0,-6221.0,1
1.6449320306074125e+18,frame_3135.jpeg,4494.0,4837.0,-6888.0,1
1.6449320306425405e+18,frame_3136.jpeg,5175.0,5078.0,-7884.0,1
1.6449320306904614e+18,frame_3137.jpeg,8667.0,6684.0,-4026.0,1
1.6449320307403359e+18,frame_3138.jpeg,10206.0,5198.0,-1953.0,1
1.644932030794608e+18,frame_3139.jpeg,10380.0,2139.0,1006.0,1
1.6449320308401772e+18,frame_3140.jpeg,8067.0,60.0,1124.0,1
1.644932030894876e+18,frame_3141.jpeg,4794.0,-1130.0,-408.0,1
1.644932030939967e+18,frame_3142.jpeg,3595.0,-2058.0,-1237.0,1
1.6449320309944466e+18,frame_3143.jpeg,4778.0,-2296.0,-1195.0,1
1.64493203104141e+18,frame_3144.jpeg,5782.0,-2611.0,-1386.0,1
1.6449320310948093e+18,frame_3145.jpeg,6466.0,-3047.0,-1051.0,1
1.6449320311403663e+18,frame_3146.jpeg,6947.0,-3485.0,-957.0,1
