timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, BOLT_LEFT
1.6449324774514834e+18,frame_12061.jpeg,7144.0,3700.0,4531.0,1
1.64493247750613e+18,frame_12062.jpeg,6028.0,3638.0,4297.0,1
1.6449324775521367e+18,frame_12063.jpeg,6023.0,3218.0,5668.0,1
1.6449324775971886e+18,frame_12064.jpeg,4989.0,2061.0,5899.0,1
1.6449324776524076e+18,frame_12065.jpeg,5605.0,1893.0,6690.0,1
1.644932477705067e+18,frame_12066.jpeg,6915.0,1376.0,5258.0,1
1.6449324777502228e+18,frame_12067.jpeg,5434.0,1734.0,3550.0,1
1.644932477804679e+18,frame_12068.jpeg,6180.0,268.0,3813.0,1
1.6449324778518098e+18,frame_12069.jpeg,7440.0,-282.0,3866.0,1
1.6449324779004703e+18,frame_12070.jpeg,6930.0,-1385.0,3798.0,1
1.644932477949073e+18,frame_12071.jpeg,6009.0,-1043.0,2054.0,1
1.6449324780007762e+18,frame_12072.jpeg,6330.0,-1407.0,2460.0,1
1.6449324780518077e+18,frame_12073.jpeg,8425.0,-749.0,5348.0,1
1.6449324781008568e+18,frame_12074.jpeg,9497.0,1554.0,4251.0,1
1.644932478155449e+18,frame_12075.jpeg,9812.0,2143.0,5371.0,1
1.6449324782037486e+18,frame_12076.jpeg,6955.0,2434.0,4886.0,1
1.644932478251335e+18,frame_12077.jpeg,5621.0,1166.0,3286.0,1
1.6449324783046193e+18,frame_12078.jpeg,4501.0,1740.0,2123.0,1
1.64493247834836e+18,frame_12079.jpeg,7389.0,3458.0,1661.0,1
1.6449324784039613e+18,frame_12080.jpeg,6854.0,1646.0,1659.0,1
1.6449324784500887e+18,frame_12081.jpeg,7132.0,1350.0,831.0,1
1.6449324785058286e+18,frame_12082.jpeg,8839.0,558.0,1221.0,1
1.6449324785497265e+18,frame_12083.jpeg,7284.0,-1239.0,-916.0,1
1.6449324786024056e+18,frame_12084.jpeg,10618.0,-1166.0,-3797.0,1
1.644932478654648e+18,frame_12085.jpeg,3468.0,-2784.0,-5595.0,1
1.644932478705208e+18,frame_12086.jpeg,4334.0,-3965.0,-8298.0,1
1.6449324787549038e+18,frame_12087.jpeg,3640.0,-3888.0,-8752.0,1
1.6449324788052603e+18,frame_12088.jpeg,2741.0,-2951.0,-8980.0,1
1.644932478855708e+18,frame_12089.jpeg,4109.0,-2663.0,-7490.0,1
1.6449324789031985e+18,frame_12090.jpeg,3688.0,-1291.0,-7504.0,1
1.644932478955229e+18,frame_12091.jpeg,5204.0,-589.0,-4778.0,1
1.6449324790323942e+18,frame_12092.jpeg,4972.0,-1045.0,-4327.0,1
1.6449324790555884e+18,frame_12093.jpeg,4551.0,-1063.0,-4394.0,1
1.6449324791009423e+18,frame_12094.jpeg,5926.0,-3026.0,-565.0,1
1.644932479155996e+18,frame_12095.jpeg,6500.0,-2967.0,654.0,1
1.644932479205348e+18,frame_12096.jpeg,6437.0,-3132.0,-718.0,1
1.6449324792533752e+18,frame_12097.jpeg,6161.0,-3454.0,-507.0,1
1.6449324793037983e+18,frame_12098.jpeg,5494.0,-3790.0,-291.0,1
1.6449324793592128e+18,frame_12099.jpeg,5583.0,-4387.0,-869.0,1
1.644932479405751e+18,frame_12100.jpeg,5389.0,-4283.0,-49.0,1
1.6449324794542707e+18,frame_12101.jpeg,5993.0,-3554.0,2374.0,1
1.6449324795098888e+18,frame_12102.jpeg,9278.0,-2558.0,3394.0,1
1.6449324795561818e+18,frame_12103.jpeg,10228.0,-2774.0,3453.0,1
1.6449324795781184e+18,frame_12104.jpeg,9493.0,-2428.0,3867.0,1
1.6449324796807726e+18,frame_12105.jpeg,9391.0,-2000.0,3920.0,1
1.6449324797092132e+18,frame_12106.jpeg,9286.0,-1517.0,4041.0,1
1.644932479756173e+18,frame_12107.jpeg,9055.0,1014.0,5062.0,1
1.6449324798055145e+18,frame_12108.jpeg,8265.0,2455.0,5292.0,1
1.6449324798537252e+18,frame_12109.jpeg,7987.0,4073.0,5139.0,1
1.6449324799066007e+18,frame_12110.jpeg,6835.0,4539.0,4364.0,1
1.6449324799556513e+18,frame_12111.jpeg,5468.0,4719.0,2989.0,1
1.644932480020903e+18,frame_12112.jpeg,5422.0,4646.0,2776.0,1
1.6449324800562862e+18,frame_12113.jpeg,5349.0,4550.0,2565.0,1
1.6449324801103606e+18,frame_12114.jpeg,5222.0,2478.0,1582.0,1
1.644932480155923e+18,frame_12115.jpeg,5168.0,-1237.0,241.0,1
1.6449324802098732e+18,frame_12116.jpeg,5022.0,-3436.0,131.0,1
1.6449324802534108e+18,frame_12117.jpeg,7155.0,-2963.0,2304.0,1
1.644932480309601e+18,frame_12118.jpeg,8595.0,-1966.0,2339.0,1
1.6449324803570455e+18,frame_12119.jpeg,7952.0,-2201.0,2399.0,1
1.6449324804082028e+18,frame_12120.jpeg,10017.0,181.0,3826.0,1
1.6449324804532582e+18,frame_12121.jpeg,9946.0,109.0,1731.0,1
1.6449324805081457e+18,frame_12122.jpeg,9396.0,1320.0,3286.0,1
1.6449324805565875e+18,frame_12123.jpeg,10096.0,2352.0,902.0,1
1.644932480608242e+18,frame_12124.jpeg,7177.0,2459.0,-126.0,1
1.644932480656527e+18,frame_12125.jpeg,10007.0,2304.0,-302.0,1
1.6449324807080481e+18,frame_12126.jpeg,8884.0,2287.0,1798.0,1
1.6449324807582162e+18,frame_12127.jpeg,9318.0,2860.0,1221.0,1
1.644932480808141e+18,frame_12128.jpeg,8059.0,4868.0,1722.0,1
1.6449324808829412e+18,frame_12129.jpeg,7646.0,5034.0,1602.0,1
1.6449324808829412e+18,frame_12130.jpeg,7646.0,5034.0,1602.0,1
1.6449324809360264e+18,frame_12131.jpeg,7800.0,5046.0,1410.0,1
1.644932481005427e+18,frame_12132.jpeg,7943.0,5094.0,1375.0,1
1.6449324810548214e+18,frame_12133.jpeg,7944.0,5201.0,1184.0,1
1.644932481107127e+18,frame_12134.jpeg,4858.0,3909.0,-51.0,1
1.6449324811575427e+18,frame_12135.jpeg,6013.0,-3518.0,77.0,1
1.6449324812074045e+18,frame_12136.jpeg,7144.0,-3086.0,2154.0,1
1.6449324812571282e+18,frame_12137.jpeg,7254.0,-1469.0,2093.0,1
1.6449324813070876e+18,frame_12138.jpeg,10282.0,-775.0,3957.0,1
1.6449324813563177e+18,frame_12139.jpeg,9413.0,-561.0,3529.0,1
1.644932481407416e+18,frame_12140.jpeg,9592.0,1018.0,2689.0,1
1.6449324814572987e+18,frame_12141.jpeg,9129.0,1297.0,3745.0,1
1.6449324815071565e+18,frame_12142.jpeg,8356.0,2265.0,4816.0,1
1.6449324815572027e+18,frame_12143.jpeg,7325.0,2496.0,992.0,1
1.6449324816060111e+18,frame_12144.jpeg,5466.0,5051.0,-624.0,1
1.6449324816570934e+18,frame_12145.jpeg,6404.0,5076.0,-1957.0,1
1.6449324817070715e+18,frame_12146.jpeg,5122.0,3931.0,-71.0,1
1.6449324817594627e+18,frame_12147.jpeg,5735.0,4183.0,3104.0,1
1.644932481808393e+18,frame_12148.jpeg,8502.0,3192.0,2433.0,1
1.6449324818604713e+18,frame_12149.jpeg,8831.0,2784.0,2250.0,1
1.6449324819074632e+18,frame_12150.jpeg,6526.0,2725.0,2915.0,1
1.6449324819582513e+18,frame_12151.jpeg,7466.0,6062.0,5425.0,1
1.6449324820074547e+18,frame_12152.jpeg,7473.0,7223.0,5860.0,1
1.6449324820592236e+18,frame_12153.jpeg,7745.0,9190.0,5302.0,1
1.644932482106385e+18,frame_12154.jpeg,5863.0,9053.0,2703.0,1
1.6449324821575736e+18,frame_12155.jpeg,5254.0,8595.0,1504.0,1
1.6449324822098783e+18,frame_12156.jpeg,3830.0,4973.0,53.0,1
1.6449324822905382e+18,frame_12157.jpeg,3932.0,4659.0,-74.0,1
1.6449324823021775e+18,frame_12158.jpeg,4187.0,4202.0,-152.0,1
1.6449324823449024e+18,frame_12159.jpeg,5227.0,3870.0,-186.0,1
1.6449324824115338e+18,frame_12160.jpeg,5217.0,3839.0,-77.0,1
1.6449324824597187e+18,frame_12161.jpeg,4841.0,1194.0,-675.0,1
1.6449324825070746e+18,frame_12162.jpeg,4158.0,-7153.0,-4002.0,1
1.6449324825619113e+18,frame_12163.jpeg,6172.0,-6143.0,-3303.0,1
1.6449324826111862e+18,frame_12164.jpeg,8085.0,-4404.0,-2492.0,1
1.6449324826597412e+18,frame_12165.jpeg,12647.0,-1656.0,32.0,1
1.6449324827110513e+18,frame_12166.jpeg,9787.0,-696.0,728.0,1
1.644932482749402e+18,frame_12167.jpeg,10249.0,948.0,1885.0,1
1.6449324828097352e+18,frame_12168.jpeg,10920.0,2663.0,3517.0,1
1.6449324828611643e+18,frame_12169.jpeg,8222.0,2700.0,5088.0,1
1.6449324829110362e+18,frame_12170.jpeg,9625.0,4043.0,5519.0,1
1.6449324829609439e+18,frame_12171.jpeg,8761.0,4988.0,4667.0,1
1.6449324830277478e+18,frame_12172.jpeg,7646.0,5226.0,3882.0,1
1.644932483081108e+18,frame_12173.jpeg,7113.0,5100.0,3709.0,1
1.6449324831330906e+18,frame_12174.jpeg,6610.0,4965.0,3506.0,1
1.6449324831591798e+18,frame_12175.jpeg,4436.0,4016.0,2102.0,1
1.6449324832102743e+18,frame_12176.jpeg,7125.0,-4629.0,835.0,1
1.6449324832608607e+18,frame_12177.jpeg,8736.0,-3409.0,1869.0,1
1.6449324833090637e+18,frame_12178.jpeg,7832.0,-2917.0,1417.0,1
1.6449324833597343e+18,frame_12179.jpeg,7254.0,-2558.0,1109.0,1
1.6449324834064676e+18,frame_12180.jpeg,4854.0,-1796.0,287.0,1
1.6449324834603512e+18,frame_12181.jpeg,8949.0,1045.0,1517.0,1
1.644932483469768e+18,frame_12182.jpeg,9163.0,1138.0,1478.0,1
1.644932483593914e+18,frame_12183.jpeg,9353.0,1288.0,1609.0,1
1.6449324836098478e+18,frame_12184.jpeg,11468.0,2057.0,2291.0,1
1.6449324836599562e+18,frame_12185.jpeg,8368.0,2568.0,3567.0,1
1.6449324837101548e+18,frame_12186.jpeg,7194.0,3223.0,3586.0,1
1.6449324837592333e+18,frame_12187.jpeg,7874.0,6488.0,3405.0,1
1.644932483800572e+18,frame_12188.jpeg,7149.0,7174.0,2781.0,1
1.6449324838697797e+18,frame_12189.jpeg,6734.0,7182.0,2777.0,1
1.6449324839114908e+18,frame_12190.jpeg,5032.0,6695.0,2085.0,1
1.6449324839767667e+18,frame_12191.jpeg,4833.0,6528.0,1958.0,1
1.6449324839767667e+18,frame_12192.jpeg,4833.0,6528.0,1958.0,1
1.6449324840776466e+18,frame_12193.jpeg,4695.0,6394.0,1888.0,1
1.6449324841103153e+18,frame_12194.jpeg,4219.0,4841.0,1561.0,1
1.6449324841592205e+18,frame_12195.jpeg,4890.0,-2824.0,-115.0,1
1.644932484210146e+18,frame_12196.jpeg,7495.0,-1621.0,761.0,1
1.6449324842642775e+18,frame_12197.jpeg,4987.0,-2841.0,370.0,1
1.644932484309914e+18,frame_12198.jpeg,10873.0,-4473.0,-1425.0,1
1.6449324843661105e+18,frame_12199.jpeg,9334.0,-5752.0,-1828.0,1
1.6449324844103544e+18,frame_12200.jpeg,9535.0,-2835.0,1343.0,1
1.6449324844632868e+18,frame_12201.jpeg,9897.0,-983.0,2798.0,1
1.6449324845106609e+18,frame_12202.jpeg,9734.0,-907.0,1773.0,1
1.64493248456332e+18,frame_12203.jpeg,8650.0,-397.0,2031.0,1
1.644932484610291e+18,frame_12204.jpeg,8262.0,-507.0,1652.0,1
1.64493248466347e+18,frame_12205.jpeg,8728.0,-582.0,-157.0,1
1.6449324847130593e+18,frame_12206.jpeg,9640.0,1153.0,-16.0,1
1.6449324847630482e+18,frame_12207.jpeg,9709.0,2981.0,1730.0,1
1.644932484809101e+18,frame_12208.jpeg,7370.0,3085.0,1974.0,1
1.644932484843068e+18,frame_12209.jpeg,5461.0,2777.0,1804.0,1
1.6449324849016594e+18,frame_12210.jpeg,5437.0,2764.0,1828.0,1
1.6449324849630088e+18,frame_12211.jpeg,5695.0,2758.0,1808.0,1
1.6449324850421734e+18,frame_12212.jpeg,6050.0,2724.0,1782.0,1
1.6449324850421734e+18,frame_12213.jpeg,6050.0,2724.0,1782.0,1
1.6449324851111027e+18,frame_12214.jpeg,6572.0,2448.0,1227.0,1
1.6449324851631936e+18,frame_12215.jpeg,7597.0,-3954.0,-1812.0,1
1.6449324852102717e+18,frame_12216.jpeg,4459.0,-5304.0,-1871.0,1
1.6449324852650194e+18,frame_12217.jpeg,4024.0,-4009.0,-3230.0,1
1.6449324853101494e+18,frame_12218.jpeg,4428.0,-4485.0,-3211.0,1
1.6449324853642967e+18,frame_12219.jpeg,4177.0,-4703.0,-2454.0,1
1.644932485412294e+18,frame_12220.jpeg,5531.0,-6861.0,-4548.0,1
1.6449324854629747e+18,frame_12221.jpeg,7746.0,-5128.0,-5103.0,1
1.6449324855148516e+18,frame_12222.jpeg,7835.0,-4092.0,-6078.0,1
1.6449324855629586e+18,frame_12223.jpeg,8512.0,-3359.0,-2886.0,1
1.6449324856153792e+18,frame_12224.jpeg,7704.0,-2453.0,1225.0,1
1.6449324856630267e+18,frame_12225.jpeg,8748.0,-69.0,2948.0,1
1.6449324857145444e+18,frame_12226.jpeg,5133.0,830.0,4918.0,1
1.6449324857617866e+18,frame_12227.jpeg,5968.0,1943.0,1406.0,1
1.644932485812284e+18,frame_12228.jpeg,6803.0,-25.0,-687.0,1
1.6449324858631012e+18,frame_12229.jpeg,9391.0,-603.0,-2175.0,1
1.6449324859172726e+18,frame_12230.jpeg,5584.0,-3499.0,-2208.0,1
1.6449324859605816e+18,frame_12231.jpeg,6612.0,-4587.0,-2843.0,1
1.6449324860190612e+18,frame_12232.jpeg,6322.0,-4446.0,-4973.0,1
1.644932486063235e+18,frame_12233.jpeg,5326.0,-4240.0,-5142.0,1
1.644932486117205e+18,frame_12234.jpeg,4052.0,-4120.0,-5931.0,1
1.6449324861623235e+18,frame_12235.jpeg,4339.0,-3980.0,-5527.0,1
1.6449324862337987e+18,frame_12236.jpeg,3367.0,-4745.0,-6034.0,1
1.644932486262785e+18,frame_12237.jpeg,3432.0,-4916.0,-6215.0,1
1.644932486314243e+18,frame_12238.jpeg,3461.0,-5657.0,-6558.0,1
1.6449324863629187e+18,frame_12239.jpeg,-335.0,-4830.0,-5411.0,1
1.6449324864162637e+18,frame_12240.jpeg,-856.0,-5462.0,-7115.0,1
1.6449324864650289e+18,frame_12241.jpeg,-1138.0,-4818.0,-7635.0,1
1.6449324865168061e+18,frame_12242.jpeg,-1993.0,-2050.0,-6966.0,1
1.6449324865653437e+18,frame_12243.jpeg,-2983.0,-2878.0,-8235.0,1
1.6449324866137004e+18,frame_12244.jpeg,-1785.0,-2273.0,-7093.0,1
1.6449324866641667e+18,frame_12245.jpeg,-2794.0,-1624.0,-7331.0,1
1.644932486710533e+18,frame_12246.jpeg,-4173.0,-792.0,-7817.0,1
1.6449324867633912e+18,frame_12247.jpeg,-2373.0,170.0,-6630.0,1
1.6449324868163415e+18,frame_12248.jpeg,-3805.0,962.0,-6148.0,1
1.6449324868654456e+18,frame_12249.jpeg,-3840.0,784.0,-8118.0,1
1.6449324869181473e+18,frame_12250.jpeg,-3877.0,980.0,-5290.0,1
1.6449324869671112e+18,frame_12251.jpeg,-3486.0,511.0,-5437.0,1
1.6449324870159631e+18,frame_12252.jpeg,-4084.0,-45.0,-7942.0,1
1.6449324870636554e+18,frame_12253.jpeg,-3691.0,843.0,-6838.0,1
1.6449324871161444e+18,frame_12254.jpeg,-2054.0,-146.0,-7102.0,1
1.6449324871610245e+18,frame_12255.jpeg,-648.0,-751.0,-6874.0,1
1.6449324872157924e+18,frame_12256.jpeg,-1899.0,-583.0,-7324.0,1
1.6449324872635694e+18,frame_12257.jpeg,-697.0,-3998.0,-8048.0,1
1.6449324873162808e+18,frame_12258.jpeg,270.0,-4718.0,-8833.0,1
1.644932487360257e+18,frame_12259.jpeg,464.0,-5060.0,-6605.0,1
1.644932487418425e+18,frame_12260.jpeg,-2390.0,-4776.0,-6967.0,1
1.644932487465662e+18,frame_12261.jpeg,-3342.0,-5047.0,-8144.0,1
1.6449324875156385e+18,frame_12262.jpeg,392.0,-6447.0,-8070.0,1
1.6449324875565565e+18,frame_12263.jpeg,2321.0,-6336.0,-6162.0,1
1.6449325008371735e+18,frame_12528.jpeg,8466.0,4573.0,4777.0,1
1.6449325008371735e+18,frame_12529.jpeg,8466.0,4573.0,4777.0,1
1.6449325009356588e+18,frame_12530.jpeg,8376.0,4264.0,4841.0,1
1.6449325010016061e+18,frame_12531.jpeg,8161.0,3555.0,4910.0,1
1.6449325010330685e+18,frame_12532.jpeg,7087.0,2335.0,4552.0,1
1.6449325010676037e+18,frame_12533.jpeg,6079.0,1138.0,4088.0,1
1.6449325011295854e+18,frame_12534.jpeg,5973.0,458.0,3227.0,1
1.6449325011825119e+18,frame_12535.jpeg,7613.0,-2690.0,-5449.0,1
1.6449325012327122e+18,frame_12536.jpeg,7846.0,-3147.0,-6333.0,1
1.6449325012828703e+18,frame_12537.jpeg,6904.0,-3363.0,-6351.0,1
1.6449325013290015e+18,frame_12538.jpeg,6426.0,-1748.0,-7369.0,1
1.6449325013867072e+18,frame_12539.jpeg,7818.0,-302.0,-6071.0,1
1.6449325014334866e+18,frame_12540.jpeg,4937.0,139.0,-3805.0,1
1.644932501481915e+18,frame_12541.jpeg,7380.0,-851.0,-1011.0,1
1.644932501530028e+18,frame_12542.jpeg,6470.0,-943.0,694.0,1
1.6449325015872453e+18,frame_12543.jpeg,5808.0,-1074.0,818.0,1
1.644932501628741e+18,frame_12544.jpeg,5764.0,-1217.0,782.0,1
1.6449325016805688e+18,frame_12545.jpeg,5719.0,-1300.0,703.0,1
1.644932501749413e+18,frame_12546.jpeg,5516.0,-1344.0,688.0,1
1.644932501782713e+18,frame_12547.jpeg,6997.0,-2668.0,1131.0,1
1.6449325018296653e+18,frame_12548.jpeg,8974.0,-2891.0,774.0,1
1.6449325018967235e+18,frame_12549.jpeg,9590.0,-3517.0,2336.0,1
1.6449325019302333e+18,frame_12550.jpeg,9877.0,-3838.0,2758.0,1
1.6449325019950436e+18,frame_12551.jpeg,10065.0,-4308.0,2987.0,1
1.644932502035051e+18,frame_12552.jpeg,8376.0,-944.0,3203.0,1
1.644932502082629e+18,frame_12553.jpeg,10615.0,-1697.0,-2006.0,1
1.6449325021349576e+18,frame_12554.jpeg,8472.0,-1134.0,-3400.0,1
1.6449325021821153e+18,frame_12555.jpeg,4199.0,-2568.0,-4884.0,1
1.644932502236909e+18,frame_12556.jpeg,3954.0,-2175.0,-7082.0,1
1.6449325022833626e+18,frame_12557.jpeg,4579.0,-1389.0,-8759.0,1
1.644932502333244e+18,frame_12558.jpeg,3077.0,33.0,-10288.0,1
1.6449325023819274e+18,frame_12559.jpeg,2900.0,1896.0,-7450.0,1
1.6449325024208049e+18,frame_12560.jpeg,3353.0,2405.0,-5731.0,1
1.6449325025136676e+18,frame_12561.jpeg,2822.0,2321.0,-5405.0,1
1.644932502535805e+18,frame_12562.jpeg,4404.0,3511.0,-4309.0,1
1.644932502581111e+18,frame_12563.jpeg,8281.0,2208.0,-362.0,1
1.6449325026372567e+18,frame_12564.jpeg,2649.0,1134.0,1267.0,1
1.644932502675389e+18,frame_12565.jpeg,6151.0,-873.0,2393.0,1
1.6449325027631447e+18,frame_12566.jpeg,6476.0,-724.0,2290.0,1
1.6449325027883105e+18,frame_12567.jpeg,6695.0,-469.0,2039.0,1
1.6449325028385846e+18,frame_12568.jpeg,6048.0,-1333.0,385.0,1
1.6449325028835174e+18,frame_12569.jpeg,8189.0,-1311.0,1905.0,1
1.644932502934704e+18,frame_12570.jpeg,5124.0,-2021.0,77.0,1
1.644932502980411e+18,frame_12571.jpeg,5901.0,-1612.0,-155.0,1
1.6449325030629453e+18,frame_12572.jpeg,6282.0,-1650.0,-84.0,1
1.6449325030795912e+18,frame_12573.jpeg,7601.0,-1526.0,213.0,1
1.6449325031339208e+18,frame_12574.jpeg,10471.0,-392.0,-856.0,1
1.6449325031797885e+18,frame_12575.jpeg,9205.0,-508.0,-8032.0,1
1.644932503237267e+18,frame_12576.jpeg,7040.0,-225.0,-8249.0,1
1.6449325032809603e+18,frame_12577.jpeg,5078.0,1973.0,-7440.0,1
1.6449325033247875e+18,frame_12578.jpeg,3837.0,3412.0,-7786.0,1
1.6449325033644055e+18,frame_12579.jpeg,3665.0,3420.0,-7733.0,1
1.64493250342443e+18,frame_12580.jpeg,3538.0,3457.0,-7666.0,1
1.6449325034827766e+18,frame_12581.jpeg,4782.0,3500.0,-5726.0,1
1.6449325035365082e+18,frame_12582.jpeg,7063.0,1697.0,-383.0,1
1.644932503587007e+18,frame_12583.jpeg,6385.0,-1048.0,611.0,1
1.6449325036271693e+18,frame_12584.jpeg,6433.0,-1052.0,659.0,1
1.6449325036758282e+18,frame_12585.jpeg,6422.0,-1154.0,579.0,1
1.6449325037192123e+18,frame_12586.jpeg,6390.0,-1266.0,507.0,1
1.6449325037801234e+18,frame_12587.jpeg,6348.0,-1411.0,386.0,1
1.6449325038471662e+18,frame_12588.jpeg,6272.0,-1607.0,250.0,1
1.6449325038897684e+18,frame_12589.jpeg,5353.0,-2206.0,-317.0,1
1.6449325039283382e+18,frame_12590.jpeg,7470.0,-511.0,733.0,1
1.6449325039863734e+18,frame_12591.jpeg,5329.0,1812.0,1256.0,1
1.6449325040351762e+18,frame_12592.jpeg,6031.0,2219.0,-2773.0,1
1.6449325040859052e+18,frame_12593.jpeg,6056.0,1132.0,-596.0,1
1.644932504136353e+18,frame_12594.jpeg,10995.0,881.0,-4750.0,1
1.64493250418564e+18,frame_12595.jpeg,12702.0,1466.0,-6030.0,1
