timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, DELIVERY_RIGHT
1.6449318974239363e+18,frame_475.jpeg,2777.0,751.0,8059.0,1
1.6449318974769516e+18,frame_476.jpeg,2855.0,761.0,7999.0,1
1.6449318975241966e+18,frame_477.jpeg,2894.0,746.0,7907.0,1
1.6449318975762296e+18,frame_478.jpeg,2812.0,710.0,7905.0,1
1.6449318976271025e+18,frame_479.jpeg,2827.0,749.0,7889.0,1
1.6449318976811756e+18,frame_480.jpeg,2842.0,722.0,7949.0,1
1.6449318977242714e+18,frame_481.jpeg,2833.0,669.0,8000.0,1
1.6449318977821146e+18,frame_482.jpeg,2806.0,576.0,8114.0,1
1.644931897826611e+18,frame_483.jpeg,2806.0,539.0,8110.0,1
1.6449318978810627e+18,frame_484.jpeg,2700.0,532.0,7977.0,1
1.6449318979270254e+18,frame_485.jpeg,2754.0,718.0,7999.0,1
1.6449318979770463e+18,frame_486.jpeg,2682.0,1042.0,8072.0,1
1.6449318980259648e+18,frame_487.jpeg,2656.0,1353.0,8135.0,1
1.6449318980770284e+18,frame_488.jpeg,2175.0,1213.0,8505.0,1
1.6449318981267233e+18,frame_489.jpeg,2642.0,876.0,8302.0,1
1.6449318981766292e+18,frame_490.jpeg,3067.0,30.0,8138.0,1
1.644931898212341e+18,frame_491.jpeg,3118.0,-636.0,7748.0,1
1.6449318982786076e+18,frame_492.jpeg,3629.0,-1805.0,6622.0,1
1.6449318983282214e+18,frame_493.jpeg,2862.0,-992.0,6575.0,1
1.644931898377932e+18,frame_494.jpeg,2254.0,-454.0,7732.0,1
1.644931898428989e+18,frame_495.jpeg,2388.0,694.0,7500.0,1
1.6449318984785964e+18,frame_496.jpeg,1459.0,983.0,7985.0,1
1.644931898530912e+18,frame_497.jpeg,420.0,2020.0,8600.0,1
1.6449318985785244e+18,frame_498.jpeg,575.0,1831.0,8635.0,1
1.6449318986306842e+18,frame_499.jpeg,515.0,1557.0,8734.0,1
1.6449318986755597e+18,frame_500.jpeg,407.0,1320.0,8568.0,1
1.6449318987309248e+18,frame_501.jpeg,380.0,1303.0,8506.0,1
1.6449318987771213e+18,frame_502.jpeg,541.0,1484.0,8474.0,1
1.6449318988295122e+18,frame_503.jpeg,847.0,1462.0,8393.0,1
1.6449318988766636e+18,frame_504.jpeg,949.0,1483.0,8365.0,1
1.6449318989332314e+18,frame_505.jpeg,890.0,1664.0,8445.0,1
1.6449318989811927e+18,frame_506.jpeg,751.0,1516.0,8484.0,1
1.644931899030042e+18,frame_507.jpeg,783.0,1453.0,8509.0,1
1.644931899080865e+18,frame_508.jpeg,804.0,1395.0,8565.0,1
1.644931899128747e+18,frame_509.jpeg,832.0,1353.0,8526.0,1
1.644931899175565e+18,frame_510.jpeg,897.0,1193.0,8492.0,1
1.644931899230052e+18,frame_511.jpeg,997.0,1112.0,8360.0,1
1.6449318992758715e+18,frame_512.jpeg,967.0,977.0,8611.0,1
1.644931899328951e+18,frame_513.jpeg,1096.0,844.0,8874.0,1
1.6449318993751168e+18,frame_514.jpeg,1618.0,670.0,8664.0,1
1.6449318994290934e+18,frame_515.jpeg,1396.0,501.0,8549.0,1
1.6449318994795528e+18,frame_516.jpeg,673.0,1416.0,8401.0,1
1.6449318995309307e+18,frame_517.jpeg,594.0,1134.0,7865.0,1
1.644931899580314e+18,frame_518.jpeg,629.0,783.0,7687.0,1
1.6449318996283377e+18,frame_519.jpeg,784.0,562.0,7851.0,1
1.6449318996801244e+18,frame_520.jpeg,847.0,349.0,7956.0,1
1.6449318997319916e+18,frame_521.jpeg,1169.0,-64.0,7964.0,1
1.644931899778445e+18,frame_522.jpeg,1134.0,27.0,8037.0,1
1.6449318998297523e+18,frame_523.jpeg,530.0,-48.0,8687.0,1
1.64493189987838e+18,frame_524.jpeg,-377.0,1087.0,9308.0,1
1.6449318999296315e+18,frame_525.jpeg,-44.0,1105.0,8513.0,1
1.6449318999781742e+18,frame_526.jpeg,-13.0,1182.0,8251.0,1
1.644931900029243e+18,frame_527.jpeg,-107.0,1592.0,8341.0,1
1.6449319000780378e+18,frame_528.jpeg,77.0,1720.0,8346.0,1
1.6449319001295552e+18,frame_529.jpeg,-16.0,1415.0,8541.0,1
1.6449319001829765e+18,frame_530.jpeg,88.0,1347.0,8500.0,1
1.6449319002292375e+18,frame_531.jpeg,169.0,1301.0,8548.0,1
1.644931900283102e+18,frame_532.jpeg,33.0,1234.0,8560.0,1
1.6449319003299062e+18,frame_533.jpeg,-113.0,1176.0,8496.0,1
1.6449319003833582e+18,frame_534.jpeg,-161.0,1048.0,8506.0,1
1.644931900430208e+18,frame_535.jpeg,-148.0,1105.0,8489.0,1
1.6449319004788452e+18,frame_536.jpeg,-212.0,1012.0,8490.0,1
1.6449319005288586e+18,frame_537.jpeg,-51.0,732.0,8485.0,1
1.6449319005838874e+18,frame_538.jpeg,67.0,529.0,8636.0,1
1.644931900629779e+18,frame_539.jpeg,299.0,426.0,8821.0,1
1.6449319006834906e+18,frame_540.jpeg,685.0,856.0,9137.0,1
1.6449319007314734e+18,frame_541.jpeg,279.0,979.0,8843.0,1
1.6449319007817226e+18,frame_542.jpeg,161.0,2188.0,8088.0,1
1.6449319008324337e+18,frame_543.jpeg,148.0,2427.0,7849.0,1
1.6449319008832028e+18,frame_544.jpeg,17.0,1898.0,7364.0,1
1.6449319009299507e+18,frame_545.jpeg,683.0,1229.0,7049.0,1
1.644931900978473e+18,frame_546.jpeg,268.0,971.0,7789.0,1
1.6449319010296515e+18,frame_547.jpeg,-79.0,1140.0,8758.0,1
1.6449319010833032e+18,frame_548.jpeg,-205.0,1782.0,9312.0,1
1.6449319011233644e+18,frame_549.jpeg,-281.0,1358.0,8721.0,1
1.644931901181303e+18,frame_550.jpeg,201.0,1221.0,8146.0,1
1.6449319012278047e+18,frame_551.jpeg,28.0,2163.0,8358.0,1
1.644931901282128e+18,frame_552.jpeg,326.0,1628.0,8872.0,1
1.6449319013284682e+18,frame_553.jpeg,442.0,1230.0,8453.0,1
1.644931901382104e+18,frame_554.jpeg,733.0,887.0,8246.0,1
1.6449319014312947e+18,frame_555.jpeg,955.0,764.0,8776.0,1
1.6449319014827128e+18,frame_556.jpeg,1229.0,1509.0,8681.0,1
1.6449319015318666e+18,frame_557.jpeg,2000.0,866.0,8302.0,1
1.6449319015814692e+18,frame_558.jpeg,2150.0,640.0,7869.0,1
1.644931901633154e+18,frame_559.jpeg,2062.0,469.0,7703.0,1
1.64493190168153e+18,frame_560.jpeg,1769.0,213.0,7580.0,1
1.6449319017321408e+18,frame_561.jpeg,2017.0,213.0,7710.0,1
1.644931901777195e+18,frame_562.jpeg,2223.0,351.0,7907.0,1
1.6449319018323779e+18,frame_563.jpeg,2274.0,681.0,8004.0,1
1.6449319018809172e+18,frame_564.jpeg,2399.0,349.0,8129.0,1
1.6449319019301524e+18,frame_565.jpeg,2338.0,451.0,8471.0,1
1.6449319019820992e+18,frame_566.jpeg,2347.0,554.0,8619.0,1
1.64493190203032e+18,frame_567.jpeg,2352.0,668.0,8587.0,1
1.6449319020820844e+18,frame_568.jpeg,2191.0,713.0,8385.0,1
1.6449319021364946e+18,frame_569.jpeg,1709.0,777.0,8062.0,1
1.6449319021804856e+18,frame_570.jpeg,1248.0,869.0,7787.0,1
1.6449319022359972e+18,frame_571.jpeg,1440.0,1019.0,7451.0,1
1.6449319022830013e+18,frame_572.jpeg,1362.0,1355.0,6882.0,1
1.6449319023324536e+18,frame_573.jpeg,378.0,1675.0,6363.0,1
1.644931902381623e+18,frame_574.jpeg,-658.0,1306.0,5834.0,1
1.6449319024307924e+18,frame_575.jpeg,-816.0,1466.0,5837.0,1
1.644931902477152e+18,frame_576.jpeg,740.0,1652.0,6009.0,1
1.6449319025716001e+18,frame_577.jpeg,809.0,1603.0,6083.0,1
1.6449319025821184e+18,frame_578.jpeg,1244.0,1821.0,6077.0,1
1.644931902632397e+18,frame_579.jpeg,2815.0,4599.0,8907.0,1
1.6449319026854643e+18,frame_580.jpeg,2921.0,4891.0,8241.0,1
1.644931902737104e+18,frame_581.jpeg,2607.0,6577.0,7591.0,1
1.6449319027805453e+18,frame_582.jpeg,2549.0,7024.0,6723.0,1
1.644932191799127e+18,frame_6355.jpeg,6158.0,-1920.0,5014.0,1
1.6449321918372923e+18,frame_6356.jpeg,6110.0,-1901.0,5198.0,1
1.644932191903548e+18,frame_6357.jpeg,6104.0,-1875.0,5259.0,1
1.644932191956651e+18,frame_6358.jpeg,6111.0,-1834.0,5319.0,1
1.644932191956651e+18,frame_6359.jpeg,6111.0,-1834.0,5319.0,1
1.6449321920541348e+18,frame_6360.jpeg,6120.0,-1788.0,5380.0,1
1.6449321920967378e+18,frame_6361.jpeg,6189.0,-1653.0,5547.0,1
1.6449321921448182e+18,frame_6362.jpeg,6652.0,-1171.0,5792.0,1
1.644932192197076e+18,frame_6363.jpeg,5484.0,-1065.0,5550.0,1
1.644932192244241e+18,frame_6364.jpeg,6282.0,-1031.0,5930.0,1
1.6449321923010048e+18,frame_6365.jpeg,6066.0,-1055.0,5393.0,1
1.644932192342224e+18,frame_6366.jpeg,6008.0,-1122.0,5347.0,1
1.644932192395374e+18,frame_6367.jpeg,6004.0,-1186.0,5442.0,1
1.6449321924456714e+18,frame_6368.jpeg,6047.0,-1199.0,5577.0,1
1.6449321924992617e+18,frame_6369.jpeg,6237.0,-1148.0,5629.0,1
1.6449321925479206e+18,frame_6370.jpeg,6319.0,-1081.0,5622.0,1
1.644932192621269e+18,frame_6371.jpeg,6332.0,-1071.0,5618.0,1
1.644932192642576e+18,frame_6372.jpeg,6339.0,-999.0,5574.0,1
1.6449321927152722e+18,frame_6373.jpeg,6305.0,-925.0,5414.0,1
1.6449321927552238e+18,frame_6374.jpeg,6293.0,-917.0,5395.0,1
1.6449321928176965e+18,frame_6375.jpeg,6287.0,-906.0,5380.0,1
1.6449321928176965e+18,frame_6376.jpeg,6287.0,-906.0,5380.0,1
1.644932192898835e+18,frame_6377.jpeg,6288.0,-885.0,5339.0,1
1.644932192944695e+18,frame_6378.jpeg,6276.0,-843.0,5180.0,1
1.6449321929942098e+18,frame_6379.jpeg,6090.0,-1373.0,5394.0,1
1.6449321930331965e+18,frame_6380.jpeg,6324.0,-1500.0,5477.0,1
1.6449321930962204e+18,frame_6381.jpeg,6401.0,-1495.0,5430.0,1
1.6449321931454129e+18,frame_6382.jpeg,6399.0,-1476.0,5410.0,1
1.644932193196984e+18,frame_6383.jpeg,6399.0,-1467.0,5397.0,1
1.6449321932451313e+18,frame_6384.jpeg,6628.0,-1586.0,5110.0,1
1.6449321932983626e+18,frame_6385.jpeg,6777.0,-3361.0,4093.0,1
1.6449321933496212e+18,frame_6386.jpeg,6665.0,-3792.0,4473.0,1
1.644932193391521e+18,frame_6387.jpeg,6845.0,-3143.0,4992.0,1
1.644932193449003e+18,frame_6388.jpeg,6768.0,-3082.0,5068.0,1
1.64493219349844e+18,frame_6389.jpeg,7344.0,-1244.0,5760.0,1
1.6449321935472038e+18,frame_6390.jpeg,5967.0,-419.0,5722.0,1
1.644932193597761e+18,frame_6391.jpeg,5770.0,1598.0,5919.0,1
1.6449321936490504e+18,frame_6392.jpeg,5360.0,1222.0,6381.0,1
1.644932193698649e+18,frame_6393.jpeg,4602.0,1207.0,6167.0,1
1.6449321937464003e+18,frame_6394.jpeg,4663.0,1569.0,6808.0,1
1.6449321937988526e+18,frame_6395.jpeg,4862.0,546.0,6920.0,1
1.6449321938511813e+18,frame_6396.jpeg,4096.0,-223.0,7213.0,1
1.6449321938991345e+18,frame_6397.jpeg,4010.0,-1314.0,7424.0,1
1.6449321939505334e+18,frame_6398.jpeg,3325.0,-167.0,6617.0,1
1.644932193998335e+18,frame_6399.jpeg,2603.0,-159.0,6179.0,1
1.6449321940506706e+18,frame_6400.jpeg,2280.0,-693.0,7770.0,1
1.644932194098927e+18,frame_6401.jpeg,2863.0,-2485.0,7719.0,1
1.6449321941468923e+18,frame_6402.jpeg,394.0,-698.0,7043.0,1
1.6449321941934154e+18,frame_6403.jpeg,358.0,252.0,7650.0,1
1.6449321942455032e+18,frame_6404.jpeg,1343.0,1317.0,9470.0,1
1.6449321942952591e+18,frame_6405.jpeg,1441.0,640.0,8636.0,1
1.644932194346165e+18,frame_6406.jpeg,283.0,770.0,8569.0,1
1.6449321943964227e+18,frame_6407.jpeg,3.0,1608.0,8892.0,1
1.6449321944489976e+18,frame_6408.jpeg,440.0,1080.0,8794.0,1
1.6449321944930888e+18,frame_6409.jpeg,527.0,472.0,8501.0,1
1.6449321945497293e+18,frame_6410.jpeg,485.0,166.0,8312.0,1
1.644932194601475e+18,frame_6411.jpeg,1056.0,233.0,8397.0,1
1.644932194649787e+18,frame_6412.jpeg,1228.0,148.0,8372.0,1
1.6449321947001976e+18,frame_6413.jpeg,1288.0,-14.0,8288.0,1
1.6449321947467466e+18,frame_6414.jpeg,1480.0,250.0,8408.0,1
1.644932194800753e+18,frame_6415.jpeg,1596.0,236.0,8513.0,1
1.6449321948499016e+18,frame_6416.jpeg,1746.0,218.0,8636.0,1
1.6449321949042563e+18,frame_6417.jpeg,1983.0,216.0,8550.0,1
1.6449321949503887e+18,frame_6418.jpeg,2019.0,335.0,8350.0,1
1.644932195000708e+18,frame_6419.jpeg,1977.0,518.0,8410.0,1
1.6449321950503642e+18,frame_6420.jpeg,1909.0,864.0,8482.0,1
1.6449321951016735e+18,frame_6421.jpeg,1849.0,1054.0,8509.0,1
1.6449321951452534e+18,frame_6422.jpeg,1960.0,1417.0,8499.0,1
1.6449321952052992e+18,frame_6423.jpeg,2049.0,829.0,8253.0,1
1.6449321952500636e+18,frame_6424.jpeg,1658.0,552.0,8280.0,1
1.6449321953009298e+18,frame_6425.jpeg,1972.0,-51.0,8353.0,1
1.644932195349484e+18,frame_6426.jpeg,1092.0,-555.0,8034.0,1
1.6449321954002312e+18,frame_6427.jpeg,1293.0,-559.0,7971.0,1
1.6449321954505306e+18,frame_6428.jpeg,1355.0,-1025.0,7848.0,1
1.6449321955012677e+18,frame_6429.jpeg,1811.0,-837.0,7700.0,1
1.6449321955464172e+18,frame_6430.jpeg,1593.0,-884.0,7734.0,1
1.6449321956005952e+18,frame_6431.jpeg,1233.0,-901.0,8153.0,1
1.6449321956464415e+18,frame_6432.jpeg,1651.0,417.0,8692.0,1
1.6449321957001828e+18,frame_6433.jpeg,1784.0,343.0,8865.0,1
1.6449321957459645e+18,frame_6434.jpeg,1881.0,167.0,8436.0,1
1.6449321957997601e+18,frame_6435.jpeg,1776.0,411.0,8125.0,1
1.6449321958541855e+18,frame_6436.jpeg,2433.0,403.0,8018.0,1
1.6449321959047114e+18,frame_6437.jpeg,2469.0,288.0,7913.0,1
1.6449321959462674e+18,frame_6438.jpeg,2429.0,308.0,7806.0,1
1.6449321959997565e+18,frame_6439.jpeg,2533.0,-17.0,7738.0,1
1.64493219604968e+18,frame_6440.jpeg,2726.0,-171.0,7743.0,1
1.644932196099821e+18,frame_6441.jpeg,2821.0,54.0,7879.0,1
1.6449321961464773e+18,frame_6442.jpeg,3003.0,173.0,8021.0,1
1.644932196200961e+18,frame_6443.jpeg,3085.0,226.0,8092.0,1
1.6449321962504064e+18,frame_6444.jpeg,3038.0,64.0,8041.0,1
1.6449321962989225e+18,frame_6445.jpeg,3036.0,169.0,7981.0,1
1.6449321963510705e+18,frame_6446.jpeg,3187.0,402.0,7987.0,1
1.6449321964004733e+18,frame_6447.jpeg,3202.0,651.0,8073.0,1
1.6449321964493934e+18,frame_6448.jpeg,3230.0,730.0,8058.0,1
1.6449321965003907e+18,frame_6449.jpeg,3152.0,709.0,7859.0,1
1.6449321965540298e+18,frame_6450.jpeg,3107.0,624.0,7719.0,1
1.6449321965975316e+18,frame_6451.jpeg,3073.0,524.0,7654.0,1
1.6449321966527165e+18,frame_6452.jpeg,2893.0,498.0,7697.0,1
1.6449321967028017e+18,frame_6453.jpeg,2910.0,431.0,7724.0,1
1.6449321967535575e+18,frame_6454.jpeg,2771.0,467.0,7842.0,1
1.6449321967970947e+18,frame_6455.jpeg,2802.0,638.0,7921.0,1
1.6449321968528942e+18,frame_6456.jpeg,2925.0,902.0,7908.0,1
1.6449321968969664e+18,frame_6457.jpeg,2897.0,1154.0,7902.0,1
1.6449321969527841e+18,frame_6458.jpeg,3030.0,1236.0,7891.0,1
1.6449321970036188e+18,frame_6459.jpeg,2958.0,1270.0,7671.0,1
1.6449321970518833e+18,frame_6460.jpeg,3126.0,1625.0,6964.0,1
1.6449321970981366e+18,frame_6461.jpeg,3339.0,1857.0,6250.0,1
1.644932197153257e+18,frame_6462.jpeg,3296.0,1911.0,5466.0,1
1.6449321972025536e+18,frame_6463.jpeg,3720.0,1734.0,5379.0,1
1.6449321972535007e+18,frame_6464.jpeg,3353.0,1353.0,5511.0,1
1.6449321972979717e+18,frame_6465.jpeg,3646.0,1313.0,5586.0,1
1.6449321973540372e+18,frame_6466.jpeg,4255.0,1837.0,5980.0,1
1.6449321974019036e+18,frame_6467.jpeg,5246.0,2178.0,5841.0,1
1.6449321974526584e+18,frame_6468.jpeg,5827.0,2837.0,6057.0,1
1.6449321975024553e+18,frame_6469.jpeg,7438.0,4216.0,6066.0,1
1.6449321975527997e+18,frame_6470.jpeg,6810.0,5026.0,5876.0,1
1.6449321975989814e+18,frame_6471.jpeg,7520.0,5964.0,5055.0,1
1.6449321976516367e+18,frame_6472.jpeg,6794.0,6602.0,3855.0,1
1.6449321977019868e+18,frame_6473.jpeg,6590.0,5622.0,1973.0,1
1.6449321977528177e+18,frame_6474.jpeg,5452.0,5426.0,824.0,1
1.6449321978045883e+18,frame_6475.jpeg,6359.0,5282.0,-292.0,1
1.6449321978523604e+18,frame_6476.jpeg,6713.0,4838.0,-697.0,1
1.644932197905598e+18,frame_6477.jpeg,6532.0,4829.0,-1215.0,1
1.6449321979515438e+18,frame_6478.jpeg,6566.0,4520.0,-1687.0,1
1.6449321980027082e+18,frame_6479.jpeg,7715.0,4799.0,-1843.0,1
1.6449321980556147e+18,frame_6480.jpeg,6582.0,4238.0,-2226.0,1
1.6449321981041812e+18,frame_6481.jpeg,6650.0,4035.0,-2228.0,1
1.6449321981526584e+18,frame_6482.jpeg,5829.0,3863.0,-2588.0,1
1.644932198204816e+18,frame_6483.jpeg,5706.0,3847.0,-3207.0,1
1.6449321982516426e+18,frame_6484.jpeg,5369.0,3525.0,-4075.0,1
1.6449321983064049e+18,frame_6485.jpeg,5045.0,3035.0,-5508.0,1
1.6449324518718976e+18,frame_11550.jpeg,6329.0,-246.0,5681.0,1
1.6449324519221632e+18,frame_11551.jpeg,6602.0,83.0,6100.0,1
1.6449324519726973e+18,frame_11552.jpeg,6175.0,546.0,6198.0,1
1.6449324520175928e+18,frame_11553.jpeg,5914.0,913.0,6055.0,1
1.6449324520727903e+18,frame_11554.jpeg,5557.0,797.0,5966.0,1
1.6449324521202294e+18,frame_11555.jpeg,5329.0,814.0,5857.0,1
1.6449324521707502e+18,frame_11556.jpeg,5341.0,770.0,5725.0,1
1.6449324522190198e+18,frame_11557.jpeg,5405.0,642.0,5705.0,1
1.644932452271531e+18,frame_11558.jpeg,5400.0,465.0,5860.0,1
1.6449324523197358e+18,frame_11559.jpeg,5486.0,352.0,6128.0,1
1.6449324523702003e+18,frame_11560.jpeg,5602.0,397.0,6547.0,1
1.6449324524197263e+18,frame_11561.jpeg,5910.0,582.0,6798.0,1
1.644932452472088e+18,frame_11562.jpeg,5727.0,809.0,6878.0,1
1.6449324525198323e+18,frame_11563.jpeg,5438.0,842.0,6901.0,1
1.644932452571679e+18,frame_11564.jpeg,4985.0,902.0,6839.0,1
1.644932452620266e+18,frame_11565.jpeg,4468.0,979.0,6809.0,1
1.6449324526709192e+18,frame_11566.jpeg,4215.0,1116.0,6888.0,1
1.6449324527191186e+18,frame_11567.jpeg,4084.0,1102.0,6990.0,1
1.6449324527699174e+18,frame_11568.jpeg,3989.0,1176.0,7016.0,1
1.644932452818559e+18,frame_11569.jpeg,4061.0,1270.0,7138.0,1
1.644932452871719e+18,frame_11570.jpeg,4345.0,1182.0,7268.0,1
1.6449324529249812e+18,frame_11571.jpeg,4075.0,1130.0,7499.0,1
1.6449324529718715e+18,frame_11572.jpeg,4101.0,1105.0,7761.0,1
1.6449324530198876e+18,frame_11573.jpeg,3932.0,800.0,7837.0,1
1.6449324530707346e+18,frame_11574.jpeg,3833.0,1099.0,7880.0,1
1.6449324531242593e+18,frame_11575.jpeg,3317.0,957.0,8126.0,1
1.64493245316782e+18,frame_11576.jpeg,3059.0,952.0,7930.0,1
1.6449324532242399e+18,frame_11577.jpeg,2576.0,970.0,7400.0,1
1.6449324532731397e+18,frame_11578.jpeg,1939.0,563.0,6789.0,1
1.6449324533245942e+18,frame_11579.jpeg,1816.0,62.0,6618.0,1
1.6449324533741404e+18,frame_11580.jpeg,1321.0,321.0,7556.0,1
1.6449324534244316e+18,frame_11581.jpeg,1426.0,670.0,8748.0,1
1.644932453472548e+18,frame_11582.jpeg,1786.0,465.0,8752.0,1
1.644932453524488e+18,frame_11583.jpeg,1154.0,689.0,8012.0,1
1.6449324535740134e+18,frame_11584.jpeg,660.0,1372.0,7679.0,1
1.6449324536242995e+18,frame_11585.jpeg,935.0,1432.0,7567.0,1
1.6449324536735273e+18,frame_11586.jpeg,834.0,1465.0,7916.0,1
1.6449324537239818e+18,frame_11587.jpeg,1175.0,1884.0,8291.0,1
1.644932453772656e+18,frame_11588.jpeg,1738.0,1820.0,8475.0,1
1.644932453823746e+18,frame_11589.jpeg,2235.0,1990.0,8471.0,1
1.6449324538741896e+18,frame_11590.jpeg,2418.0,1769.0,8323.0,1
1.6449324539219054e+18,frame_11591.jpeg,2329.0,1772.0,8244.0,1
1.6449324539724383e+18,frame_11592.jpeg,2336.0,1766.0,8173.0,1
1.6449324540230305e+18,frame_11593.jpeg,2344.0,1791.0,8069.0,1
1.6449324540733514e+18,frame_11594.jpeg,2280.0,1623.0,7993.0,1
1.6449324541227471e+18,frame_11595.jpeg,2203.0,1529.0,7955.0,1
1.644932454170045e+18,frame_11596.jpeg,2196.0,1438.0,8031.0,1
1.6449324542225587e+18,frame_11597.jpeg,2232.0,1510.0,8083.0,1
1.6449324542736957e+18,frame_11598.jpeg,2331.0,1642.0,8039.0,1
1.6449324543307822e+18,frame_11599.jpeg,2588.0,1844.0,7950.0,1
1.6449324543724193e+18,frame_11600.jpeg,2704.0,1690.0,7745.0,1
1.6449324544237993e+18,frame_11601.jpeg,2431.0,1465.0,7683.0,1
1.644932454477408e+18,frame_11602.jpeg,2191.0,1361.0,7984.0,1
1.6449324545268052e+18,frame_11603.jpeg,2099.0,1573.0,8225.0,1
1.6449324545736776e+18,frame_11604.jpeg,2209.0,1745.0,8309.0,1
1.644932454626119e+18,frame_11605.jpeg,2447.0,1697.0,8168.0,1
1.6449324546777375e+18,frame_11606.jpeg,2551.0,1685.0,7915.0,1
1.644932454724594e+18,frame_11607.jpeg,2618.0,1749.0,7827.0,1
1.6449324547766136e+18,frame_11608.jpeg,2699.0,1750.0,7648.0,1
