timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, DELIVERY_BIMANUAL
1.644931940879804e+18,frame_1343.jpeg,3554.0,846.0,8786.0,1
1.6449319409293473e+18,frame_1344.jpeg,3122.0,965.0,8554.0,1
1.6449319409812797e+18,frame_1345.jpeg,2921.0,1034.0,8355.0,1
1.6449319410287406e+18,frame_1346.jpeg,2863.0,813.0,8191.0,1
1.644931941081782e+18,frame_1347.jpeg,3147.0,477.0,7997.0,1
1.6449319411304128e+18,frame_1348.jpeg,2839.0,173.0,7911.0,1
1.6449319411799137e+18,frame_1349.jpeg,2640.0,4.0,7920.0,1
1.644931941230302e+18,frame_1350.jpeg,2344.0,-56.0,8087.0,1
1.6449319412808655e+18,frame_1351.jpeg,1970.0,43.0,8235.0,1
1.6449319413286682e+18,frame_1352.jpeg,1900.0,226.0,8185.0,1
1.6449319413824387e+18,frame_1353.jpeg,1776.0,534.0,8197.0,1
1.644931941428492e+18,frame_1354.jpeg,1668.0,886.0,8348.0,1
1.644931941480813e+18,frame_1355.jpeg,1514.0,930.0,8031.0,1
1.6449319415285486e+18,frame_1356.jpeg,1583.0,565.0,7568.0,1
1.6449319415804298e+18,frame_1357.jpeg,1155.0,379.0,7567.0,1
1.6449319416291725e+18,frame_1358.jpeg,1097.0,20.0,7891.0,1
1.6449319416826079e+18,frame_1359.jpeg,1290.0,-302.0,8201.0,1
1.6449319417281475e+18,frame_1360.jpeg,645.0,-140.0,8677.0,1
1.6449319417825193e+18,frame_1361.jpeg,591.0,133.0,8883.0,1
1.6449319418300708e+18,frame_1362.jpeg,412.0,620.0,8916.0,1
1.6449319418790735e+18,frame_1363.jpeg,591.0,1115.0,8994.0,1
1.6449319419342794e+18,frame_1364.jpeg,417.0,1161.0,8760.0,1
1.6449319419844093e+18,frame_1365.jpeg,189.0,1113.0,8291.0,1
1.644931942034385e+18,frame_1366.jpeg,348.0,1011.0,8128.0,1
1.6449319420838735e+18,frame_1367.jpeg,313.0,906.0,8083.0,1
1.6449319421331292e+18,frame_1368.jpeg,222.0,689.0,8214.0,1
1.644931942183099e+18,frame_1369.jpeg,195.0,674.0,8379.0,1
1.6449319422332367e+18,frame_1370.jpeg,149.0,302.0,8620.0,1
1.6449319422823788e+18,frame_1371.jpeg,222.0,310.0,8832.0,1
1.644931942338068e+18,frame_1372.jpeg,493.0,581.0,8897.0,1
1.6449319423839964e+18,frame_1373.jpeg,692.0,890.0,8728.0,1
1.644931942433726e+18,frame_1374.jpeg,694.0,867.0,8415.0,1
1.6449319424769009e+18,frame_1375.jpeg,986.0,717.0,8176.0,1
1.6449319425345408e+18,frame_1376.jpeg,1453.0,356.0,8178.0,1
1.6449319425830136e+18,frame_1377.jpeg,1246.0,710.0,8412.0,1
1.6449319426353426e+18,frame_1378.jpeg,2698.0,416.0,8563.0,1
1.6449319426796278e+18,frame_1379.jpeg,1548.0,2696.0,6687.0,1
1.644931942733177e+18,frame_1380.jpeg,3410.0,400.0,8354.0,1
1.6449319427828457e+18,frame_1381.jpeg,6838.0,231.0,8717.0,1
1.6449319428321505e+18,frame_1382.jpeg,3824.0,2660.0,7902.0,1
1.6449319428831514e+18,frame_1383.jpeg,663.0,5044.0,7682.0,1
1.644931942934351e+18,frame_1384.jpeg,-1855.0,5636.0,7896.0,1
1.6449319429816013e+18,frame_1385.jpeg,-1800.0,5236.0,7475.0,1
1.6449319430324695e+18,frame_1386.jpeg,-896.0,4090.0,7909.0,1
1.6449319430831703e+18,frame_1387.jpeg,-757.0,1602.0,8032.0,1
1.644931943132715e+18,frame_1388.jpeg,613.0,546.0,8341.0,1
1.6449319431824817e+18,frame_1389.jpeg,944.0,1887.0,8856.0,1
1.6449319432338593e+18,frame_1390.jpeg,1433.0,2496.0,8388.0,1
1.6449319432836867e+18,frame_1391.jpeg,1999.0,1578.0,7733.0,1
1.6449319433351078e+18,frame_1392.jpeg,2001.0,2319.0,7618.0,1
1.6449319433643653e+18,frame_1393.jpeg,1965.0,2551.0,7661.0,1
1.6449319434373353e+18,frame_1394.jpeg,1699.0,2624.0,7895.0,1
1.6449319434811942e+18,frame_1395.jpeg,1768.0,2939.0,7599.0,1
1.644931943533847e+18,frame_1396.jpeg,891.0,3597.0,7169.0,1
1.6449319435871672e+18,frame_1397.jpeg,413.0,3827.0,6399.0,1
1.6449319436330168e+18,frame_1398.jpeg,303.0,3192.0,6044.0,1
1.6449319436863795e+18,frame_1399.jpeg,765.0,2784.0,7523.0,1
1.644931943734855e+18,frame_1400.jpeg,404.0,2444.0,9039.0,1
1.6449319437892685e+18,frame_1401.jpeg,35.0,1353.0,9368.0,1
1.644931943835533e+18,frame_1402.jpeg,1705.0,708.0,8716.0,1
1.644931943886495e+18,frame_1403.jpeg,198.0,1993.0,8184.0,1
1.644931943934444e+18,frame_1404.jpeg,220.0,3172.0,7303.0,1
1.6449319439874332e+18,frame_1405.jpeg,1297.0,2588.0,6996.0,1
1.644931944030791e+18,frame_1406.jpeg,305.0,2499.0,8825.0,1
1.6449319440861184e+18,frame_1407.jpeg,24.0,2827.0,9300.0,1
1.6449319441310843e+18,frame_1408.jpeg,-1006.0,2817.0,8874.0,1
1.6449319441864376e+18,frame_1409.jpeg,-1869.0,3215.0,7684.0,1
1.644931944231825e+18,frame_1410.jpeg,-2162.0,3558.0,7197.0,1
1.6449319442830848e+18,frame_1411.jpeg,-1155.0,3444.0,6987.0,1
1.644931944344427e+18,frame_1412.jpeg,-615.0,3313.0,6904.0,1
1.644931944388882e+18,frame_1413.jpeg,-509.0,3299.0,6888.0,1
1.64493194444451e+18,frame_1414.jpeg,-424.0,3289.0,6874.0,1
1.6449319444855127e+18,frame_1415.jpeg,-272.0,2306.0,7248.0,1
1.644931944535825e+18,frame_1416.jpeg,-371.0,2620.0,8168.0,1
1.6449319445861105e+18,frame_1417.jpeg,-438.0,3074.0,8081.0,1
1.6449319446364805e+18,frame_1418.jpeg,-245.0,3084.0,7994.0,1
1.6449319446857708e+18,frame_1419.jpeg,-272.0,2913.0,8156.0,1
1.644931944731154e+18,frame_1420.jpeg,-178.0,3019.0,8213.0,1
1.6449319447859528e+18,frame_1421.jpeg,-54.0,3161.0,8373.0,1
1.6449319448362066e+18,frame_1422.jpeg,-38.0,3310.0,8313.0,1
1.6449319448862802e+18,frame_1423.jpeg,-216.0,3338.0,8135.0,1
1.6449319449359852e+18,frame_1424.jpeg,-520.0,3549.0,8162.0,1
1.6449319449851786e+18,frame_1425.jpeg,-583.0,3563.0,8033.0,1
1.6449319450309696e+18,frame_1426.jpeg,-502.0,3501.0,7633.0,1
1.6449319450825774e+18,frame_1427.jpeg,-478.0,3332.0,7359.0,1
1.6449319451309427e+18,frame_1428.jpeg,-454.0,3379.0,7422.0,1
1.6449319451843766e+18,frame_1429.jpeg,-435.0,3572.0,7588.0,1
1.6449319452355146e+18,frame_1430.jpeg,-649.0,3625.0,7668.0,1
1.6449319452855217e+18,frame_1431.jpeg,-763.0,3488.0,7817.0,1
1.644931945333959e+18,frame_1432.jpeg,-765.0,3306.0,7891.0,1
1.6449319453848945e+18,frame_1433.jpeg,-1020.0,3352.0,7829.0,1
1.6449319454410258e+18,frame_1434.jpeg,-1205.0,3289.0,7682.0,1
1.6449319454863101e+18,frame_1435.jpeg,-1096.0,3297.0,7809.0,1
1.6449319455361958e+18,frame_1436.jpeg,-1105.0,3287.0,7912.0,1
1.6449319455886756e+18,frame_1437.jpeg,-1102.0,3302.0,7946.0,1
1.6449319456388137e+18,frame_1438.jpeg,-1291.0,3333.0,7999.0,1
1.644931945685699e+18,frame_1439.jpeg,-1429.0,3186.0,8074.0,1
1.6449319457363236e+18,frame_1440.jpeg,-1454.0,3039.0,8072.0,1
1.6449319457854866e+18,frame_1441.jpeg,-1342.0,3093.0,7916.0,1
1.6449319458402542e+18,frame_1442.jpeg,-943.0,3124.0,7784.0,1
1.6449319458841362e+18,frame_1443.jpeg,-1026.0,3078.0,7881.0,1
1.644931945939581e+18,frame_1444.jpeg,-1200.0,3101.0,8056.0,1
1.644931945985671e+18,frame_1445.jpeg,-1215.0,3038.0,8020.0,1
1.6449319460334697e+18,frame_1446.jpeg,-1326.0,3012.0,7986.0,1
1.6449319460807872e+18,frame_1447.jpeg,-1335.0,2965.0,7991.0,1
1.6449319461374776e+18,frame_1448.jpeg,-1277.0,2792.0,7951.0,1
1.6449319461881859e+18,frame_1449.jpeg,-1016.0,2813.0,7853.0,1
1.6449319462372746e+18,frame_1450.jpeg,-1290.0,2980.0,7838.0,1
1.644931946291905e+18,frame_1451.jpeg,-1384.0,2879.0,7787.0,1
1.6449319463409037e+18,frame_1452.jpeg,-1482.0,2881.0,7788.0,1
1.6449319463917489e+18,frame_1453.jpeg,-1612.0,2848.0,7750.0,1
1.6449319464397855e+18,frame_1454.jpeg,-1781.0,2913.0,7759.0,1
1.6449319464900572e+18,frame_1455.jpeg,-1836.0,2964.0,7780.0,1
1.6449319465398717e+18,frame_1456.jpeg,-1892.0,3057.0,7866.0,1
1.6449319465919135e+18,frame_1457.jpeg,-1861.0,3112.0,7895.0,1
1.644931946637453e+18,frame_1458.jpeg,-1653.0,3601.0,7857.0,1
1.6449319466860856e+18,frame_1459.jpeg,-1450.0,4104.0,6725.0,1
1.6449319467397335e+18,frame_1460.jpeg,-1843.0,4417.0,7047.0,1
1.6449319467897784e+18,frame_1461.jpeg,-1834.0,4495.0,7163.0,1
1.6449319468496878e+18,frame_1462.jpeg,-1712.0,4808.0,7112.0,1
1.6449319468874094e+18,frame_1463.jpeg,-1629.0,4905.0,7083.0,1
1.6449319469339057e+18,frame_1464.jpeg,-25.0,5563.0,6152.0,1
1.6449319469890757e+18,frame_1465.jpeg,766.0,5628.0,5865.0,1
1.6449319470413345e+18,frame_1466.jpeg,1278.0,4989.0,5708.0,1
1.644931947089058e+18,frame_1467.jpeg,2884.0,4890.0,5934.0,1
1.644931947138969e+18,frame_1468.jpeg,4515.0,4844.0,5333.0,1
1.6449319471748388e+18,frame_1469.jpeg,5594.0,4189.0,4415.0,1
1.6449319472454198e+18,frame_1470.jpeg,5994.0,3967.0,3951.0,1
1.6449319472901773e+18,frame_1471.jpeg,6900.0,2767.0,-780.0,1
1.6449319473382026e+18,frame_1472.jpeg,5879.0,1527.0,-3941.0,1
1.64493194738886e+18,frame_1473.jpeg,3309.0,-225.0,-5877.0,1
1.644931947435907e+18,frame_1474.jpeg,3916.0,1459.0,-7739.0,1
1.6449319474886177e+18,frame_1475.jpeg,4674.0,-710.0,-8609.0,1
1.644931947540275e+18,frame_1476.jpeg,1393.0,-1790.0,-8304.0,1
