timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, ASSEMBLY1_BIMANUAL
1.6461501991003492e+18,frame_597.jpeg,5366.0,-5388.0,-3588.0,1
1.646150199158405e+18,frame_598.jpeg,4396.0,-5031.0,-3808.0,1
1.6461501992043185e+18,frame_599.jpeg,3135.0,-5309.0,-4281.0,1
1.6461501992597445e+18,frame_600.jpeg,3963.0,-5084.0,-4368.0,1
1.6461501993044864e+18,frame_601.jpeg,3531.0,-4675.0,-3816.0,1
1.6461501993594898e+18,frame_602.jpeg,3961.0,-4128.0,-4668.0,1
1.646150199407506e+18,frame_603.jpeg,5945.0,-3599.0,-3763.0,1
1.6461501994582367e+18,frame_604.jpeg,7615.0,-5338.0,-1730.0,1
1.6461501995061258e+18,frame_605.jpeg,7115.0,-4460.0,-2232.0,1
1.6461501995592906e+18,frame_606.jpeg,5433.0,-5169.0,-2393.0,1
1.6461501996061023e+18,frame_607.jpeg,5417.0,-4701.0,-2613.0,1
1.6461501996590016e+18,frame_608.jpeg,5346.0,-4838.0,-2884.0,1
1.646150199706643e+18,frame_609.jpeg,5369.0,-4960.0,-2855.0,1
1.646150199757029e+18,frame_610.jpeg,3459.0,-4640.0,-2881.0,1
1.6461501998052073e+18,frame_611.jpeg,2846.0,-2772.0,-2766.0,1
1.6461501998584748e+18,frame_612.jpeg,2661.0,-1815.0,-3590.0,1
1.6461501999041408e+18,frame_613.jpeg,3767.0,-224.0,-4301.0,1
1.646150199958757e+18,frame_614.jpeg,3210.0,3513.0,-8786.0,1
1.6461502000051333e+18,frame_615.jpeg,3958.0,3661.0,-9794.0,1
1.6461502000605455e+18,frame_616.jpeg,2406.0,3926.0,-10597.0,1
1.6461502001089262e+18,frame_617.jpeg,1645.0,2519.0,-9633.0,1
1.6461502001570196e+18,frame_618.jpeg,1360.0,1486.0,-9048.0,1
1.6461502002051697e+18,frame_619.jpeg,476.0,1294.0,-8801.0,1
1.6461502002575608e+18,frame_620.jpeg,410.0,880.0,-8956.0,1
1.6461502003041203e+18,frame_621.jpeg,120.0,382.0,-8510.0,1
1.6461502003578007e+18,frame_622.jpeg,126.0,-26.0,-8331.0,1
1.6461502004080328e+18,frame_623.jpeg,510.0,-680.0,-8353.0,1
1.6461502004573128e+18,frame_624.jpeg,553.0,-727.0,-8106.0,1
1.6461502005132797e+18,frame_625.jpeg,1092.0,-1418.0,-7606.0,1
1.646150200558149e+18,frame_626.jpeg,797.0,-1357.0,-7648.0,1
1.6461502006126019e+18,frame_627.jpeg,560.0,-1339.0,-7969.0,1
1.6461502006595832e+18,frame_628.jpeg,511.0,-1338.0,-7780.0,1
1.6461502007121178e+18,frame_629.jpeg,642.0,-1551.0,-7538.0,1
1.6461502007588319e+18,frame_630.jpeg,550.0,-1478.0,-7642.0,1
1.64615020081284e+18,frame_631.jpeg,536.0,-1766.0,-7817.0,1
1.6461502008587098e+18,frame_632.jpeg,171.0,-1714.0,-7972.0,1
1.646150200908712e+18,frame_633.jpeg,-135.0,-2079.0,-7917.0,1
1.6461502009589404e+18,frame_634.jpeg,-147.0,-2049.0,-7639.0,1
1.6461502010114726e+18,frame_635.jpeg,-350.0,-2075.0,-8004.0,1
1.64615020106114e+18,frame_636.jpeg,-253.0,-2144.0,-7789.0,1
1.6461502011122332e+18,frame_637.jpeg,-1866.0,-2454.0,-7505.0,1
1.6461502011561142e+18,frame_638.jpeg,-1523.0,-2946.0,-7707.0,1
1.646150201213039e+18,frame_639.jpeg,-917.0,-2925.0,-7063.0,1
1.6461502012520266e+18,frame_640.jpeg,-573.0,-2487.0,-7350.0,1
1.6461502013030525e+18,frame_641.jpeg,-759.0,-2450.0,-7364.0,1
1.6461502013597627e+18,frame_642.jpeg,-30.0,-3348.0,-8092.0,1
1.6461502014071631e+18,frame_643.jpeg,1089.0,-3664.0,-8121.0,1
1.6461502014563983e+18,frame_644.jpeg,2639.0,-3679.0,-8465.0,1
1.6461502015112215e+18,frame_645.jpeg,6340.0,-2390.0,-8933.0,1
1.646150201557105e+18,frame_646.jpeg,7391.0,-1613.0,-7849.0,1
1.646150201611752e+18,frame_647.jpeg,7125.0,-2025.0,-5996.0,1
1.6461502016600637e+18,frame_648.jpeg,5967.0,-1867.0,-3886.0,1
1.6461502017181146e+18,frame_649.jpeg,5505.0,-1737.0,-3607.0,1
1.646150201758238e+18,frame_650.jpeg,4540.0,-2798.0,-3388.0,1
1.6461502018119485e+18,frame_651.jpeg,2996.0,-3518.0,-3331.0,1
1.6461502018557722e+18,frame_652.jpeg,2582.0,-3851.0,-4131.0,1
1.6461502019061606e+18,frame_653.jpeg,3016.0,-3972.0,-3934.0,1
1.646150201957201e+18,frame_654.jpeg,4333.0,-4140.0,-2919.0,1
1.646150202011611e+18,frame_655.jpeg,5147.0,-4321.0,-2446.0,1
1.6461502020568435e+18,frame_656.jpeg,6237.0,-4118.0,-2626.0,1
1.6461502021117427e+18,frame_657.jpeg,7767.0,-3641.0,-3011.0,1
1.646150202164985e+18,frame_658.jpeg,7277.0,-3724.0,-3222.0,1
1.646150202207245e+18,frame_659.jpeg,7525.0,-3100.0,-3252.0,1
1.64615020226378e+18,frame_660.jpeg,7492.0,-2812.0,-3394.0,1
1.6461502023100221e+18,frame_661.jpeg,8151.0,-2811.0,-3080.0,1
1.6461502023633782e+18,frame_662.jpeg,8853.0,-3004.0,-2746.0,1
1.6461502024113495e+18,frame_663.jpeg,8971.0,-2611.0,-2575.0,1
1.646150202461593e+18,frame_664.jpeg,8298.0,-2653.0,-2609.0,1
1.6461502025107794e+18,frame_665.jpeg,6865.0,-2639.0,-2452.0,1
1.6461502025614052e+18,frame_666.jpeg,5244.0,-3497.0,-2891.0,1
1.6461502026112248e+18,frame_667.jpeg,4713.0,-4109.0,-2898.0,1
1.646150202661949e+18,frame_668.jpeg,4617.0,-4488.0,-2796.0,1
1.646150202681432e+18,frame_669.jpeg,4728.0,-4909.0,-2692.0,1
1.6461502027471444e+18,frame_670.jpeg,4420.0,-5000.0,-2667.0,1
1.6461502028107727e+18,frame_671.jpeg,4292.0,-5091.0,-2652.0,1
1.6461502028107727e+18,frame_672.jpeg,4292.0,-5091.0,-2652.0,1
1.64615020291794e+18,frame_673.jpeg,4294.0,-5156.0,-2662.0,1
1.6461502029625795e+18,frame_674.jpeg,4081.0,-5284.0,-2651.0,1
1.6461502030097626e+18,frame_675.jpeg,2128.0,-3470.0,-2490.0,1
1.6461502030609748e+18,frame_676.jpeg,6962.0,-1402.0,-209.0,1
1.6461502031104033e+18,frame_677.jpeg,9529.0,1545.0,1887.0,1
1.64615020316057e+18,frame_678.jpeg,10418.0,1274.0,1940.0,1
1.646150203210644e+18,frame_679.jpeg,10649.0,-603.0,1387.0,1
1.6461502032606802e+18,frame_680.jpeg,9995.0,-2389.0,214.0,1
1.6461502033099732e+18,frame_681.jpeg,9600.0,-2369.0,-928.0,1
1.6461502033605158e+18,frame_682.jpeg,8777.0,-1996.0,-2173.0,1
1.6461502034101524e+18,frame_683.jpeg,7367.0,-2218.0,-2507.0,1
1.6461502034612557e+18,frame_684.jpeg,7543.0,-3136.0,-2829.0,1
1.6461502035108078e+18,frame_685.jpeg,6890.0,-3252.0,-1698.0,1
1.6461502035641733e+18,frame_686.jpeg,5150.0,-3608.0,-1184.0,1
1.6461502036099366e+18,frame_687.jpeg,7988.0,-4013.0,-2426.0,1
1.6461502036633843e+18,frame_688.jpeg,6703.0,-4931.0,-2298.0,1
1.6461502037155338e+18,frame_689.jpeg,4388.0,-4428.0,-2197.0,1
1.6461502037606897e+18,frame_690.jpeg,5250.0,-3763.0,-3322.0,1
1.6461502038143578e+18,frame_691.jpeg,5109.0,-3759.0,-3902.0,1
1.646150203864233e+18,frame_692.jpeg,4152.0,-6011.0,-3845.0,1
1.6461502039138972e+18,frame_693.jpeg,5727.0,-4414.0,-2726.0,1
1.6461502039643855e+18,frame_694.jpeg,7575.0,-1942.0,-3259.0,1
1.6461502040143688e+18,frame_695.jpeg,6456.0,-416.0,-4047.0,1
1.6461502040598932e+18,frame_696.jpeg,5397.0,77.0,-2970.0,1
1.646150204115215e+18,frame_697.jpeg,6774.0,1942.0,-2930.0,1
1.646150204163635e+18,frame_698.jpeg,7325.0,-313.0,-3455.0,1
1.6461502042162015e+18,frame_699.jpeg,7709.0,-1905.0,-4242.0,1
1.6461502042630513e+18,frame_700.jpeg,1781.0,-267.0,-7271.0,1
1.6461502043145298e+18,frame_701.jpeg,-324.0,-719.0,-7384.0,1
1.646150204365981e+18,frame_702.jpeg,2594.0,265.0,-5509.0,1
1.646150204415839e+18,frame_703.jpeg,4619.0,1863.0,-7798.0,1
1.646150232850144e+18,frame_1271.jpeg,5371.0,-670.0,-4229.0,1
1.646150232898127e+18,frame_1272.jpeg,6109.0,-466.0,-4822.0,1
1.6461502329485568e+18,frame_1273.jpeg,4903.0,-1240.0,-4411.0,1
1.6461502329972708e+18,frame_1274.jpeg,4791.0,-1219.0,-5375.0,1
1.6461502330478984e+18,frame_1275.jpeg,4821.0,-1583.0,-5316.0,1
1.6461502330983222e+18,frame_1276.jpeg,4873.0,-2606.0,-4860.0,1
1.646150233148506e+18,frame_1277.jpeg,3624.0,-3200.0,-4869.0,1
1.6461502331982525e+18,frame_1278.jpeg,2363.0,-3019.0,-5574.0,1
1.646150233251805e+18,frame_1279.jpeg,3827.0,-2435.0,-6954.0,1
1.6461502332983204e+18,frame_1280.jpeg,3127.0,-2281.0,-7348.0,1
1.6461502333477169e+18,frame_1281.jpeg,3976.0,-2841.0,-6973.0,1
1.6461502333992274e+18,frame_1282.jpeg,2322.0,-2387.0,-6894.0,1
1.6461502334520668e+18,frame_1283.jpeg,4374.0,-2672.0,-6554.0,1
1.646150233502592e+18,frame_1284.jpeg,2316.0,-2615.0,-6304.0,1
1.6461502335531077e+18,frame_1285.jpeg,2399.0,-1380.0,-7198.0,1
1.6461502336022715e+18,frame_1286.jpeg,1688.0,-1263.0,-7528.0,1
1.6461502336507366e+18,frame_1287.jpeg,2313.0,-1249.0,-7386.0,1
1.6461502337034301e+18,frame_1288.jpeg,1683.0,-713.0,-7755.0,1
1.6461502337517806e+18,frame_1289.jpeg,3574.0,-120.0,-8526.0,1
1.6461502338034386e+18,frame_1290.jpeg,3787.0,-1562.0,-7155.0,1
1.646150233851964e+18,frame_1291.jpeg,3336.0,-1117.0,-7073.0,1
1.646150233902878e+18,frame_1292.jpeg,1709.0,-733.0,-7281.0,1
1.646150233953299e+18,frame_1293.jpeg,3928.0,144.0,-6815.0,1
1.6461502339973325e+18,frame_1294.jpeg,2550.0,66.0,-5838.0,1
1.6461502340489224e+18,frame_1295.jpeg,3634.0,-26.0,-3850.0,1
1.6461502341037896e+18,frame_1296.jpeg,7686.0,991.0,-1612.0,1
1.6461502341517806e+18,frame_1297.jpeg,9182.0,1729.0,-950.0,1
1.6461502342026816e+18,frame_1298.jpeg,10092.0,2523.0,-297.0,1
1.646150234247618e+18,frame_1299.jpeg,9743.0,3592.0,-2107.0,1
1.6461502343057687e+18,frame_1300.jpeg,9392.0,1841.0,18.0,1
1.6461502343477612e+18,frame_1301.jpeg,6190.0,1312.0,-714.0,1
1.6461502344044321e+18,frame_1302.jpeg,6341.0,1592.0,-2399.0,1
1.6461502344474847e+18,frame_1303.jpeg,6439.0,835.0,-2056.0,1
1.646150234502738e+18,frame_1304.jpeg,4316.0,3559.0,-5312.0,1
1.646150234547489e+18,frame_1305.jpeg,5795.0,5109.0,-1874.0,1
1.6461502346222356e+18,frame_1306.jpeg,7013.0,5493.0,-667.0,1
1.6461502346770813e+18,frame_1307.jpeg,7741.0,5693.0,-124.0,1
1.6461502347071857e+18,frame_1308.jpeg,8404.0,5886.0,366.0,1
1.6461502347504855e+18,frame_1309.jpeg,4502.0,3305.0,-3087.0,1
1.6461502348024259e+18,frame_1310.jpeg,1981.0,571.0,-7977.0,1
1.6461502348528773e+18,frame_1311.jpeg,1236.0,-284.0,-7976.0,1
1.6461502349025454e+18,frame_1312.jpeg,1206.0,-1483.0,-8963.0,1
1.646150234952631e+18,frame_1313.jpeg,1624.0,986.0,-9710.0,1
1.6461502349953405e+18,frame_1314.jpeg,5365.0,1484.0,-9706.0,1
1.6461502350485496e+18,frame_1315.jpeg,8812.0,2471.0,-7738.0,1
1.6461502351013586e+18,frame_1316.jpeg,7086.0,231.0,-4930.0,1
1.6461502351565248e+18,frame_1317.jpeg,4167.0,707.0,-5879.0,1
1.6461502351995907e+18,frame_1318.jpeg,4273.0,-1144.0,-5275.0,1
1.6461502352546847e+18,frame_1319.jpeg,6156.0,-655.0,-4993.0,1
1.6461502353072276e+18,frame_1320.jpeg,6611.0,371.0,-3855.0,1
1.6461502353522033e+18,frame_1321.jpeg,7051.0,1073.0,-3317.0,1
1.6461502353992463e+18,frame_1322.jpeg,7659.0,1165.0,-2266.0,1
1.6461502354520146e+18,frame_1323.jpeg,7027.0,1362.0,-2124.0,1
1.6461502355024873e+18,frame_1324.jpeg,7285.0,693.0,-1750.0,1
1.646150235552304e+18,frame_1325.jpeg,7045.0,204.0,-1961.0,1
1.64615023560022e+18,frame_1326.jpeg,8938.0,229.0,-2491.0,1
1.646150235655015e+18,frame_1327.jpeg,5530.0,-219.0,-2901.0,1
1.6461502357008622e+18,frame_1328.jpeg,6103.0,-497.0,-2749.0,1
1.6461502357648837e+18,frame_1329.jpeg,5504.0,-885.0,-2620.0,1
1.6461502358026826e+18,frame_1330.jpeg,8339.0,2152.0,-1624.0,1
1.6461502358562012e+18,frame_1331.jpeg,7424.0,3823.0,-1437.0,1
1.646150235899704e+18,frame_1332.jpeg,7030.0,3435.0,-505.0,1
1.6461502359591347e+18,frame_1333.jpeg,7952.0,3592.0,-684.0,1
1.6461502360001674e+18,frame_1334.jpeg,8943.0,3390.0,-773.0,1
1.6461502360548982e+18,frame_1335.jpeg,7188.0,4757.0,-98.0,1
1.6461502361004544e+18,frame_1336.jpeg,8844.0,3963.0,-61.0,1
1.6461502361553551e+18,frame_1337.jpeg,5890.0,3164.0,-558.0,1
1.6461502361990065e+18,frame_1338.jpeg,5719.0,2625.0,-21.0,1
1.6461502362560246e+18,frame_1339.jpeg,6145.0,4619.0,28.0,1
1.646150236300769e+18,frame_1340.jpeg,8078.0,6046.0,1207.0,1
1.646150236355144e+18,frame_1341.jpeg,5863.0,5372.0,1778.0,1
1.6461502364004385e+18,frame_1342.jpeg,5403.0,3806.0,1550.0,1
1.6461502364553152e+18,frame_1343.jpeg,7098.0,4845.0,1010.0,1
1.6461502364985876e+18,frame_1344.jpeg,8179.0,5113.0,380.0,1
1.6461502365509908e+18,frame_1345.jpeg,6610.0,3793.0,-368.0,1
1.6461502366017987e+18,frame_1346.jpeg,6153.0,5167.0,188.0,1
1.646150236650308e+18,frame_1347.jpeg,5966.0,5139.0,350.0,1
1.646150236705049e+18,frame_1348.jpeg,10109.0,6231.0,-263.0,1
1.6461502367553434e+18,frame_1349.jpeg,6317.0,3951.0,-2365.0,1
1.646150236803912e+18,frame_1350.jpeg,2321.0,2363.0,-4255.0,1
1.6461502368510252e+18,frame_1351.jpeg,2127.0,-72.0,-6182.0,1
1.646150236908054e+18,frame_1352.jpeg,4734.0,-1482.0,-6714.0,1
1.64615023694598e+18,frame_1353.jpeg,6980.0,-619.0,-5984.0,1
1.6461502369877197e+18,frame_1354.jpeg,7073.0,-314.0,-6058.0,1
1.6461502371053402e+18,frame_1355.jpeg,7202.0,10.0,-6168.0,1
1.6461502371053402e+18,frame_1356.jpeg,7202.0,10.0,-6168.0,1
1.6461502371550666e+18,frame_1357.jpeg,7809.0,979.0,-5456.0,1
1.646150237208679e+18,frame_1358.jpeg,3087.0,1785.0,-6256.0,1
1.6461502372538243e+18,frame_1359.jpeg,2180.0,2108.0,-6603.0,1
