timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, DELIVERY_RIGHT
1.6461508253316403e+18,frame_13106.jpeg,950.0,2804.0,8004.0,1
1.6461508253926902e+18,frame_13107.jpeg,1161.0,2788.0,8036.0,1
1.6461508254409308e+18,frame_13108.jpeg,1074.0,2502.0,7648.0,1
1.6461508254930335e+18,frame_13109.jpeg,1051.0,2359.0,7825.0,1
1.6461508255407713e+18,frame_13110.jpeg,1165.0,2594.0,7987.0,1
1.6461508255909599e+18,frame_13111.jpeg,884.0,2478.0,8069.0,1
1.6461508256446e+18,frame_13112.jpeg,1290.0,2441.0,8071.0,1
1.6461508256935826e+18,frame_13113.jpeg,1247.0,2576.0,7996.0,1
1.6461508257435968e+18,frame_13114.jpeg,998.0,2429.0,7965.0,1
1.6461508257878126e+18,frame_13115.jpeg,326.0,2494.0,7811.0,1
1.6461508258435018e+18,frame_13116.jpeg,700.0,2416.0,7790.0,1
1.6461508258911299e+18,frame_13117.jpeg,1135.0,2666.0,7630.0,1
1.646150825944049e+18,frame_13118.jpeg,562.0,2828.0,8133.0,1
1.6461508259980273e+18,frame_13119.jpeg,913.0,2692.0,7910.0,1
1.646150826044843e+18,frame_13120.jpeg,1281.0,2183.0,8155.0,1
1.6461508260944745e+18,frame_13121.jpeg,1590.0,1791.0,7852.0,1
1.6461508261433649e+18,frame_13122.jpeg,1466.0,1730.0,8146.0,1
1.6461508261935593e+18,frame_13123.jpeg,1354.0,2332.0,8465.0,1
1.6461508262449984e+18,frame_13124.jpeg,-188.0,2190.0,8535.0,1
1.6461508262887032e+18,frame_13125.jpeg,1199.0,1861.0,8179.0,1
1.6461508263463944e+18,frame_13126.jpeg,-221.0,2065.0,7395.0,1
1.6461508263927665e+18,frame_13127.jpeg,-198.0,2945.0,7599.0,1
1.6461508264416497e+18,frame_13128.jpeg,-25.0,2878.0,8305.0,1
1.6461508264939853e+18,frame_13129.jpeg,381.0,2856.0,8516.0,1
1.6461508265426422e+18,frame_13130.jpeg,919.0,3486.0,8308.0,1
1.646150826593034e+18,frame_13131.jpeg,290.0,2732.0,8290.0,1
1.646150826643076e+18,frame_13132.jpeg,326.0,3322.0,8325.0,1
1.6461508266896246e+18,frame_13133.jpeg,286.0,2943.0,8384.0,1
1.6461508267451694e+18,frame_13134.jpeg,648.0,2761.0,8110.0,1
1.6461508267884221e+18,frame_13135.jpeg,167.0,2366.0,7783.0,1
1.6461508268444703e+18,frame_13136.jpeg,549.0,1977.0,7632.0,1
1.6461508268932265e+18,frame_13137.jpeg,695.0,2322.0,7820.0,1
1.6461508269417894e+18,frame_13138.jpeg,673.0,2367.0,7822.0,1
1.6461508269898422e+18,frame_13139.jpeg,928.0,2555.0,8034.0,1
1.646150827042419e+18,frame_13140.jpeg,765.0,2410.0,8064.0,1
1.6461508270925932e+18,frame_13141.jpeg,894.0,2552.0,8039.0,1
1.6461508271419622e+18,frame_13142.jpeg,710.0,2490.0,8185.0,1
1.6461508271953764e+18,frame_13143.jpeg,694.0,2564.0,8038.0,1
1.646150827242192e+18,frame_13144.jpeg,801.0,2325.0,8023.0,1
1.6461508272970176e+18,frame_13145.jpeg,442.0,2331.0,8124.0,1
1.6461508273445228e+18,frame_13146.jpeg,636.0,2510.0,8175.0,1
1.6461508273976858e+18,frame_13147.jpeg,565.0,2219.0,8030.0,1
1.646150827444145e+18,frame_13148.jpeg,449.0,2408.0,7759.0,1
1.6461508274965924e+18,frame_13149.jpeg,583.0,2220.0,7925.0,1
1.6461508275435264e+18,frame_13150.jpeg,999.0,2455.0,8011.0,1
1.6461508275966047e+18,frame_13151.jpeg,865.0,2148.0,8362.0,1
1.6461508276464456e+18,frame_13152.jpeg,679.0,2371.0,8245.0,1
1.6461508276982792e+18,frame_13153.jpeg,645.0,2454.0,7961.0,1
1.6461508277456156e+18,frame_13154.jpeg,722.0,2313.0,7942.0,1
1.6461508277961615e+18,frame_13155.jpeg,553.0,2021.0,8047.0,1
1.646150827845786e+18,frame_13156.jpeg,448.0,2560.0,7863.0,1
1.6461508278963896e+18,frame_13157.jpeg,629.0,2612.0,8142.0,1
1.6461508279420227e+18,frame_13158.jpeg,305.0,2858.0,8114.0,1
1.6461508279986245e+18,frame_13159.jpeg,138.0,2786.0,8210.0,1
1.6461508280410586e+18,frame_13160.jpeg,267.0,2881.0,8215.0,1
1.646150828094216e+18,frame_13161.jpeg,256.0,2839.0,8251.0,1
1.6461508281421837e+18,frame_13162.jpeg,462.0,2777.0,8199.0,1
1.6461508281962245e+18,frame_13163.jpeg,382.0,2706.0,8199.0,1
1.6461508282442596e+18,frame_13164.jpeg,494.0,2511.0,8137.0,1
1.6461508282990674e+18,frame_13165.jpeg,270.0,2477.0,8113.0,1
1.6461508283461448e+18,frame_13166.jpeg,574.0,2575.0,7964.0,1
1.646150828395144e+18,frame_13167.jpeg,656.0,2338.0,7807.0,1
1.6461508284409477e+18,frame_13168.jpeg,620.0,2272.0,7942.0,1
1.6461508284951066e+18,frame_13169.jpeg,649.0,2477.0,7925.0,1
1.6461508285435502e+18,frame_13170.jpeg,666.0,2346.0,7983.0,1
1.6461508285959112e+18,frame_13171.jpeg,819.0,2439.0,8006.0,1
1.6461508286424148e+18,frame_13172.jpeg,868.0,2426.0,8043.0,1
1.6461508286956232e+18,frame_13173.jpeg,769.0,2485.0,8096.0,1
1.6461508287471478e+18,frame_13174.jpeg,796.0,2488.0,8069.0,1
1.6461508287931195e+18,frame_13175.jpeg,724.0,2365.0,8077.0,1
1.6461508288485975e+18,frame_13176.jpeg,804.0,2359.0,7932.0,1
1.6461508288970862e+18,frame_13177.jpeg,608.0,2489.0,8048.0,1
1.646150828949485e+18,frame_13178.jpeg,696.0,2508.0,8041.0,1
1.6461508290014548e+18,frame_13179.jpeg,714.0,2292.0,8098.0,1
1.6461508290488207e+18,frame_13180.jpeg,681.0,2361.0,8091.0,1
1.6461508290948444e+18,frame_13181.jpeg,528.0,2355.0,8118.0,1
1.6461508291435889e+18,frame_13182.jpeg,600.0,2465.0,7980.0,1
1.6461508291921083e+18,frame_13183.jpeg,608.0,2460.0,7913.0,1
1.6461508292507136e+18,frame_13184.jpeg,381.0,2487.0,7870.0,1
1.6461508292962468e+18,frame_13185.jpeg,401.0,2481.0,7996.0,1
1.6461508293453266e+18,frame_13186.jpeg,311.0,2620.0,8096.0,1
1.6461508293966426e+18,frame_13187.jpeg,63.0,2723.0,8167.0,1
1.646150829450651e+18,frame_13188.jpeg,-62.0,2538.0,8471.0,1
1.6461508294941527e+18,frame_13189.jpeg,208.0,2492.0,8189.0,1
1.646150829546904e+18,frame_13190.jpeg,610.0,2557.0,8045.0,1
1.6461508295969423e+18,frame_13191.jpeg,445.0,2876.0,7768.0,1
1.6461508296496082e+18,frame_13192.jpeg,-543.0,2354.0,8128.0,1
1.6461508296937513e+18,frame_13193.jpeg,-502.0,3097.0,7911.0,1
1.646150829748896e+18,frame_13194.jpeg,-409.0,2777.0,7962.0,1
1.6461508297942433e+18,frame_13195.jpeg,-388.0,2515.0,7957.0,1
1.6461508298465902e+18,frame_13196.jpeg,-293.0,2700.0,7994.0,1
1.6461508298967132e+18,frame_13197.jpeg,-634.0,2991.0,8240.0,1
1.6461508299484142e+18,frame_13198.jpeg,-678.0,2966.0,8202.0,1
1.6461508299937946e+18,frame_13199.jpeg,-455.0,2706.0,8010.0,1
1.6461508300463524e+18,frame_13200.jpeg,-253.0,2563.0,7860.0,1
1.6461508300936942e+18,frame_13201.jpeg,-278.0,2756.0,7793.0,1
1.6461508301488788e+18,frame_13202.jpeg,-306.0,2657.0,7976.0,1
1.6461508302013215e+18,frame_13203.jpeg,-351.0,2733.0,7871.0,1
1.6461508302484078e+18,frame_13204.jpeg,-286.0,2795.0,7825.0,1
1.6461508302957092e+18,frame_13205.jpeg,-310.0,2731.0,7776.0,1
1.6461508303465382e+18,frame_13206.jpeg,-318.0,2925.0,7687.0,1
1.6461508303961792e+18,frame_13207.jpeg,-466.0,2673.0,8014.0,1
1.6461508304452196e+18,frame_13208.jpeg,-542.0,2873.0,8189.0,1
1.6461508305018322e+18,frame_13209.jpeg,-422.0,2859.0,8027.0,1
1.646150830545455e+18,frame_13210.jpeg,-333.0,2801.0,7998.0,1
1.6461508306009715e+18,frame_13211.jpeg,-218.0,2812.0,7881.0,1
1.6461508306503718e+18,frame_13212.jpeg,-525.0,2936.0,7923.0,1
1.646150830702086e+18,frame_13213.jpeg,-390.0,3036.0,7722.0,1
1.6461508307511232e+18,frame_13214.jpeg,-1375.0,2948.0,8044.0,1
1.6461508308014648e+18,frame_13215.jpeg,-818.0,2571.0,8162.0,1
1.6461508308458112e+18,frame_13216.jpeg,-929.0,2821.0,7707.0,1
1.6461508308973614e+18,frame_13217.jpeg,-901.0,3187.0,7709.0,1
1.6461508309478817e+18,frame_13218.jpeg,-621.0,3348.0,7877.0,1
1.6461508310017231e+18,frame_13219.jpeg,-665.0,3322.0,7989.0,1
1.6461508310473167e+18,frame_13220.jpeg,-671.0,3249.0,8172.0,1
1.6461508311016614e+18,frame_13221.jpeg,-784.0,3211.0,8106.0,1
1.6461508311389757e+18,frame_13222.jpeg,-861.0,3063.0,7961.0,1
1.6461508312012664e+18,frame_13223.jpeg,-843.0,2960.0,7743.0,1
1.6461508312461855e+18,frame_13224.jpeg,-619.0,3037.0,7836.0,1
1.64615083129659e+18,frame_13225.jpeg,-467.0,3099.0,7776.0,1
1.6461508313474665e+18,frame_13226.jpeg,-381.0,2916.0,8051.0,1
1.6461508313993439e+18,frame_13227.jpeg,-403.0,3246.0,7904.0,1
1.6461508314499195e+18,frame_13228.jpeg,-182.0,2854.0,7678.0,1
1.6461508315009554e+18,frame_13229.jpeg,-659.0,2860.0,7655.0,1
1.646150831546939e+18,frame_13230.jpeg,-460.0,3044.0,7815.0,1
1.6461508316010926e+18,frame_13231.jpeg,-358.0,2990.0,7830.0,1
1.646150831649136e+18,frame_13232.jpeg,-538.0,2966.0,7793.0,1
1.6461508317002872e+18,frame_13233.jpeg,-774.0,3178.0,7656.0,1
1.6461508317471398e+18,frame_13234.jpeg,-811.0,3017.0,7686.0,1
1.6461508317944246e+18,frame_13235.jpeg,-962.0,3120.0,7832.0,1
1.6461508318488415e+18,frame_13236.jpeg,-829.0,3315.0,7967.0,1
1.6461508319014838e+18,frame_13237.jpeg,-721.0,3238.0,7729.0,1
1.6461508319491223e+18,frame_13238.jpeg,-564.0,3212.0,7576.0,1
1.6461508319962547e+18,frame_13239.jpeg,-529.0,3136.0,6959.0,1
1.6461508320440366e+18,frame_13240.jpeg,-233.0,2628.0,7357.0,1
1.6461508320979727e+18,frame_13241.jpeg,-771.0,3087.0,7286.0,1
1.6461508321544686e+18,frame_13242.jpeg,-551.0,3103.0,7945.0,1
1.6461508321986427e+18,frame_13243.jpeg,-732.0,3273.0,7812.0,1
1.6461508322531594e+18,frame_13244.jpeg,-444.0,3415.0,8054.0,1
1.646150832298148e+18,frame_13245.jpeg,-559.0,3304.0,8030.0,1
1.646150832353276e+18,frame_13246.jpeg,-863.0,3260.0,8079.0,1
1.6461508324009969e+18,frame_13247.jpeg,-445.0,2952.0,8211.0,1
1.646150832448816e+18,frame_13248.jpeg,-392.0,3017.0,8196.0,1
1.6461508325010015e+18,frame_13249.jpeg,-808.0,2756.0,8012.0,1
