timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, DELIVERY_BIMANUAL
1.6450217306593078e+18,frame_453.jpeg,1087.0,-2249.0,-7379.0,1
1.6450217307056138e+18,frame_454.jpeg,1234.0,-2012.0,-7679.0,1
1.645021730758077e+18,frame_455.jpeg,1358.0,-1964.0,-8010.0,1
1.645021730805802e+18,frame_456.jpeg,1827.0,-2891.0,-7072.0,1
1.645021730859188e+18,frame_457.jpeg,2464.0,-3541.0,-3361.0,1
1.6450217309070216e+18,frame_458.jpeg,3825.0,-4525.0,-1825.0,1
1.6450217309575017e+18,frame_459.jpeg,4262.0,-4609.0,-439.0,1
1.6450217310079255e+18,frame_460.jpeg,6387.0,-5193.0,259.0,1
1.6450217310542925e+18,frame_461.jpeg,7163.0,-5263.0,309.0,1
1.6450217311037594e+18,frame_462.jpeg,7493.0,-4752.0,213.0,1
1.645021731154934e+18,frame_463.jpeg,7771.0,-4346.0,298.0,1
1.6450217312040205e+18,frame_464.jpeg,8532.0,-4196.0,386.0,1
1.6450217312589665e+18,frame_465.jpeg,8557.0,-3809.0,536.0,1
1.6450217313061486e+18,frame_466.jpeg,8411.0,-3905.0,712.0,1
1.6450217313571354e+18,frame_467.jpeg,8176.0,-3556.0,737.0,1
1.6450217314081009e+18,frame_468.jpeg,7685.0,-3370.0,699.0,1
1.645021731456721e+18,frame_469.jpeg,7658.0,-3300.0,525.0,1
1.6450217315067832e+18,frame_470.jpeg,7566.0,-3194.0,320.0,1
1.6450217315577623e+18,frame_471.jpeg,7574.0,-3162.0,229.0,1
1.6450217316040256e+18,frame_472.jpeg,7659.0,-3095.0,206.0,1
1.6450217316567844e+18,frame_473.jpeg,7566.0,-3132.0,41.0,1
1.6450217317072067e+18,frame_474.jpeg,7528.0,-3251.0,-231.0,1
1.645021731757574e+18,frame_475.jpeg,7280.0,-3276.0,-417.0,1
1.645021731807561e+18,frame_476.jpeg,7179.0,-3422.0,-232.0,1
1.645021731856316e+18,frame_477.jpeg,7384.0,-3354.0,-123.0,1
1.645021731904202e+18,frame_478.jpeg,7353.0,-3346.0,-100.0,1
1.6450217319567478e+18,frame_479.jpeg,7406.0,-3412.0,-111.0,1
1.6450217320081472e+18,frame_480.jpeg,7426.0,-3455.0,-139.0,1
1.6450217320579804e+18,frame_481.jpeg,7360.0,-3558.0,-168.0,1
1.6450217321080878e+18,frame_482.jpeg,7409.0,-3536.0,26.0,1
1.6450217321587615e+18,frame_483.jpeg,7527.0,-3535.0,68.0,1
1.645021732213395e+18,frame_484.jpeg,7323.0,-3483.0,94.0,1
1.645021732256651e+18,frame_485.jpeg,7222.0,-3549.0,-9.0,1
1.6450217323087122e+18,frame_486.jpeg,7205.0,-3517.0,-134.0,1
1.645021732361046e+18,frame_487.jpeg,7203.0,-3523.0,-137.0,1
1.645021732412753e+18,frame_488.jpeg,7190.0,-3525.0,-28.0,1
1.6450217324562227e+18,frame_489.jpeg,7097.0,-3526.0,169.0,1
1.6450217325087155e+18,frame_490.jpeg,6976.0,-3544.0,468.0,1
1.6450217325563208e+18,frame_491.jpeg,7338.0,-3571.0,494.0,1
1.6450217326037325e+18,frame_492.jpeg,7248.0,-3509.0,659.0,1
1.6450217326550267e+18,frame_493.jpeg,7696.0,-3514.0,792.0,1
1.645021732712088e+18,frame_494.jpeg,7735.0,-3588.0,889.0,1
1.6450217327613363e+18,frame_495.jpeg,7604.0,-3407.0,987.0,1
1.6450217328146442e+18,frame_496.jpeg,7288.0,-3346.0,1039.0,1
1.6450217328564756e+18,frame_497.jpeg,6941.0,-3322.0,932.0,1
1.6450217329112579e+18,frame_498.jpeg,6905.0,-3252.0,919.0,1
1.645021732954767e+18,frame_499.jpeg,7077.0,-3111.0,1089.0,1
1.6450217330101934e+18,frame_500.jpeg,7362.0,-2869.0,1422.0,1
1.6450217330578332e+18,frame_501.jpeg,7182.0,-2749.0,1877.0,1
1.645021733110027e+18,frame_502.jpeg,7583.0,-2388.0,2595.0,1
1.6450217331545265e+18,frame_503.jpeg,7449.0,-2096.0,3101.0,1
1.6450217332103762e+18,frame_504.jpeg,7379.0,-1778.0,3394.0,1
1.6450217332598766e+18,frame_505.jpeg,7003.0,-1565.0,3863.0,1
1.6450217333108603e+18,frame_506.jpeg,7120.0,-1379.0,4434.0,1
1.645021733355777e+18,frame_507.jpeg,6838.0,-1170.0,4829.0,1
1.6450217334122957e+18,frame_508.jpeg,6815.0,-773.0,5084.0,1
1.6450217334554376e+18,frame_509.jpeg,6481.0,-599.0,5175.0,1
1.6450217335105055e+18,frame_510.jpeg,5969.0,-715.0,5074.0,1
1.6450217335597233e+18,frame_511.jpeg,6150.0,-787.0,5158.0,1
1.6450217336124188e+18,frame_512.jpeg,6324.0,-741.0,5313.0,1
1.6450217336609805e+18,frame_513.jpeg,6493.0,-659.0,5409.0,1
1.6450217337096817e+18,frame_514.jpeg,6348.0,-744.0,5391.0,1
1.64502173376136e+18,frame_515.jpeg,6349.0,-736.0,5421.0,1
1.6450217338119296e+18,frame_516.jpeg,6313.0,-732.0,5470.0,1
1.6450217338604134e+18,frame_517.jpeg,6234.0,-740.0,5531.0,1
1.6450217339099505e+18,frame_518.jpeg,6195.0,-832.0,5643.0,1
1.6450217339676419e+18,frame_519.jpeg,6041.0,-796.0,5824.0,1
1.6450217340090076e+18,frame_520.jpeg,5930.0,-821.0,5889.0,1
1.645021734060794e+18,frame_521.jpeg,5515.0,-696.0,6121.0,1
1.6450217341097544e+18,frame_522.jpeg,5129.0,-604.0,6603.0,1
1.645021734160162e+18,frame_523.jpeg,4458.0,-122.0,7013.0,1
1.6450217342094792e+18,frame_524.jpeg,4356.0,243.0,7487.0,1
1.645021734261251e+18,frame_525.jpeg,3673.0,329.0,7657.0,1
1.6450217343119944e+18,frame_526.jpeg,3426.0,1.0,7926.0,1
1.6450217343607887e+18,frame_527.jpeg,3312.0,-150.0,7686.0,1
1.6450217344097034e+18,frame_528.jpeg,3586.0,-871.0,6913.0,1
1.645021734460781e+18,frame_529.jpeg,3143.0,662.0,7370.0,1
1.6450217345112433e+18,frame_530.jpeg,2728.0,810.0,8028.0,1
1.6450217345633037e+18,frame_531.jpeg,2864.0,958.0,7729.0,1
1.6450217346098286e+18,frame_532.jpeg,2651.0,663.0,7861.0,1
1.6450217346659384e+18,frame_533.jpeg,2764.0,1069.0,8188.0,1
1.6450217347084744e+18,frame_534.jpeg,2855.0,1167.0,8176.0,1
1.6450217347595901e+18,frame_535.jpeg,3239.0,1025.0,7916.0,1
1.6450217348105134e+18,frame_536.jpeg,3394.0,992.0,7714.0,1
1.6450217348605972e+18,frame_537.jpeg,3409.0,818.0,7604.0,1
1.6450217349078618e+18,frame_538.jpeg,3512.0,816.0,7609.0,1
1.645021734959246e+18,frame_539.jpeg,3379.0,672.0,7838.0,1
1.645021735008684e+18,frame_540.jpeg,3253.0,649.0,7885.0,1
1.645021735063177e+18,frame_541.jpeg,3222.0,666.0,7828.0,1
1.645021735111099e+18,frame_542.jpeg,3196.0,623.0,7745.0,1
1.6450217351606129e+18,frame_543.jpeg,3313.0,643.0,7616.0,1
1.6450217352133983e+18,frame_544.jpeg,3355.0,570.0,7662.0,1
1.6450217352615316e+18,frame_545.jpeg,3376.0,561.0,7745.0,1
1.6450217353135355e+18,frame_546.jpeg,3380.0,592.0,7775.0,1
1.6450217353613007e+18,frame_547.jpeg,3308.0,526.0,7746.0,1
1.6450217354151076e+18,frame_548.jpeg,3315.0,557.0,7806.0,1
1.6450217354643505e+18,frame_549.jpeg,3346.0,538.0,7799.0,1
1.6450217355125947e+18,frame_550.jpeg,3288.0,483.0,7702.0,1
1.645021735565633e+18,frame_551.jpeg,3192.0,487.0,7715.0,1
1.6450217356103777e+18,frame_552.jpeg,3196.0,477.0,7732.0,1
1.6450217356611261e+18,frame_553.jpeg,3219.0,434.0,7756.0,1
1.6450217357127782e+18,frame_554.jpeg,3218.0,449.0,7816.0,1
1.64502173576514e+18,frame_555.jpeg,3237.0,478.0,7817.0,1
1.6450217358153853e+18,frame_556.jpeg,3299.0,448.0,7830.0,1
1.6450217358597868e+18,frame_557.jpeg,3289.0,413.0,7827.0,1
1.645021735914318e+18,frame_558.jpeg,3315.0,405.0,7781.0,1
1.645021735965814e+18,frame_559.jpeg,3241.0,448.0,7795.0,1
1.6450217360145285e+18,frame_560.jpeg,3222.0,473.0,7808.0,1
1.6450217360590687e+18,frame_561.jpeg,3240.0,473.0,7780.0,1
1.6450217361127585e+18,frame_562.jpeg,3162.0,539.0,7900.0,1
1.6450217361589138e+18,frame_563.jpeg,2831.0,440.0,8000.0,1
1.6450217362150415e+18,frame_564.jpeg,2823.0,727.0,7900.0,1
1.6450217362642852e+18,frame_565.jpeg,2493.0,566.0,8276.0,1
1.6450217363133025e+18,frame_566.jpeg,2485.0,996.0,8396.0,1
1.6450217363617485e+18,frame_567.jpeg,2336.0,1074.0,8216.0,1
1.6450217364154074e+18,frame_568.jpeg,2938.0,1084.0,7556.0,1
1.6450217364645942e+18,frame_569.jpeg,2765.0,768.0,6893.0,1
1.6450217365131604e+18,frame_570.jpeg,3229.0,866.0,7196.0,1
1.645021736566129e+18,frame_571.jpeg,3052.0,1612.0,7790.0,1
1.6450217366158602e+18,frame_572.jpeg,2830.0,1431.0,8173.0,1
1.6450217366614835e+18,frame_573.jpeg,2467.0,1362.0,8336.0,1
1.6450217367152271e+18,frame_574.jpeg,2303.0,1589.0,8288.0,1
1.6450217367614881e+18,frame_575.jpeg,2574.0,1300.0,8143.0,1
1.6450217368115174e+18,frame_576.jpeg,2515.0,1189.0,7968.0,1
1.6450217368660603e+18,frame_577.jpeg,2403.0,963.0,7890.0,1
1.6450217369134408e+18,frame_578.jpeg,2410.0,1010.0,7916.0,1
1.6450217369660997e+18,frame_579.jpeg,2312.0,924.0,8055.0,1
1.645021737018172e+18,frame_580.jpeg,2455.0,1174.0,8058.0,1
1.645021737069197e+18,frame_581.jpeg,2503.0,935.0,8050.0,1
1.6450217371158538e+18,frame_582.jpeg,2422.0,872.0,8022.0,1
1.6450217371640548e+18,frame_583.jpeg,2487.0,942.0,8022.0,1
1.6450217372068145e+18,frame_584.jpeg,2490.0,882.0,8024.0,1
1.6450217372691476e+18,frame_585.jpeg,2346.0,763.0,8048.0,1
1.6450217373141604e+18,frame_586.jpeg,2309.0,786.0,8142.0,1
1.6450217373673925e+18,frame_587.jpeg,2298.0,916.0,8199.0,1
1.6450217374153917e+18,frame_588.jpeg,2266.0,744.0,8216.0,1
1.6450217374675884e+18,frame_589.jpeg,1913.0,626.0,8251.0,1
1.645021737515372e+18,frame_590.jpeg,1908.0,760.0,8268.0,1
1.6450217375682586e+18,frame_591.jpeg,1205.0,519.0,8300.0,1
1.6450217376136276e+18,frame_592.jpeg,1243.0,733.0,8208.0,1
1.6450217376679101e+18,frame_593.jpeg,938.0,585.0,8256.0,1
1.6450217377123287e+18,frame_594.jpeg,629.0,669.0,8318.0,1
1.6450217377809994e+18,frame_595.jpeg,531.0,692.0,8366.0,1
1.6450217378131686e+18,frame_596.jpeg,249.0,574.0,8475.0,1
1.6450217378657147e+18,frame_597.jpeg,310.0,686.0,8551.0,1
1.645021737912382e+18,frame_598.jpeg,183.0,858.0,8573.0,1
1.6450217379636498e+18,frame_599.jpeg,394.0,729.0,8450.0,1
1.645021738013004e+18,frame_600.jpeg,568.0,791.0,8238.0,1
1.6450217380634775e+18,frame_601.jpeg,441.0,739.0,8317.0,1
1.6450217381118495e+18,frame_602.jpeg,647.0,938.0,8454.0,1
1.645021738164028e+18,frame_603.jpeg,716.0,1033.0,8522.0,1
1.6450217382126088e+18,frame_604.jpeg,993.0,1204.0,8555.0,1
1.6450217382636897e+18,frame_605.jpeg,1264.0,1235.0,8440.0,1
1.6450217383134897e+18,frame_606.jpeg,1415.0,1340.0,8424.0,1
1.6450217383642954e+18,frame_607.jpeg,1647.0,1513.0,8223.0,1
1.645021738417171e+18,frame_608.jpeg,1819.0,1564.0,8007.0,1
1.6450217384673e+18,frame_609.jpeg,1842.0,1686.0,7929.0,1
1.6450217385169334e+18,frame_610.jpeg,1887.0,1677.0,7927.0,1
1.6450217385678976e+18,frame_611.jpeg,1974.0,1722.0,7928.0,1
1.645021738615622e+18,frame_612.jpeg,2116.0,1727.0,8107.0,1
1.6450217386637783e+18,frame_613.jpeg,2154.0,1754.0,8104.0,1
1.6450217387166991e+18,frame_614.jpeg,2096.0,1699.0,8185.0,1
1.6450217387671163e+18,frame_615.jpeg,1820.0,1728.0,8286.0,1
1.6450217388183496e+18,frame_616.jpeg,1608.0,1869.0,8138.0,1
1.645021738867973e+18,frame_617.jpeg,1323.0,1743.0,7828.0,1
1.6450217389161748e+18,frame_618.jpeg,1124.0,1824.0,7766.0,1
1.645021738968707e+18,frame_619.jpeg,1018.0,1924.0,7793.0,1
1.6450217390161828e+18,frame_620.jpeg,1905.0,1186.0,6766.0,1
1.645021739066736e+18,frame_621.jpeg,1679.0,2364.0,7322.0,1
1.645021739118483e+18,frame_622.jpeg,1807.0,2744.0,8391.0,1
1.645021739165839e+18,frame_623.jpeg,1650.0,2797.0,8160.0,1
1.6450217392163177e+18,frame_624.jpeg,2000.0,3004.0,7227.0,1
1.645021739263925e+18,frame_625.jpeg,2733.0,3350.0,7525.0,1
1.6450217393197102e+18,frame_626.jpeg,2093.0,3357.0,7536.0,1
1.6450217393667576e+18,frame_627.jpeg,1624.0,3609.0,7273.0,1
1.6450219220975795e+18,frame_4277.jpeg,6449.0,-222.0,-4677.0,1
1.645021922144587e+18,frame_4278.jpeg,6372.0,-852.0,-4664.0,1
1.6450219221945964e+18,frame_4279.jpeg,5977.0,-1408.0,-4605.0,1
1.6450219222420275e+18,frame_4280.jpeg,5699.0,-1799.0,-4615.0,1
1.6450219222975846e+18,frame_4281.jpeg,5540.0,-2168.0,-4704.0,1
1.6450219223449887e+18,frame_4282.jpeg,5217.0,-2448.0,-4655.0,1
1.6450219223978355e+18,frame_4283.jpeg,5283.0,-2880.0,-4603.0,1
1.6450219224444836e+18,frame_4284.jpeg,5973.0,-3040.0,-4552.0,1
1.6450219224986017e+18,frame_4285.jpeg,6801.0,-2918.0,-4378.0,1
1.6450219225444375e+18,frame_4286.jpeg,6458.0,-3078.0,-4358.0,1
1.645021922595277e+18,frame_4287.jpeg,5910.0,-3303.0,-4257.0,1
1.6450219226477655e+18,frame_4288.jpeg,5598.0,-3764.0,-3969.0,1
1.6450219226958845e+18,frame_4289.jpeg,5653.0,-3778.0,-3661.0,1
1.645021922749113e+18,frame_4290.jpeg,5206.0,-3870.0,-3585.0,1
1.6450219227926124e+18,frame_4291.jpeg,5248.0,-3643.0,-3750.0,1
1.6450219228450537e+18,frame_4292.jpeg,4991.0,-3740.0,-3898.0,1
1.6450219228947996e+18,frame_4293.jpeg,5377.0,-3931.0,-4057.0,1
1.6450219229463872e+18,frame_4294.jpeg,6066.0,-3970.0,-4155.0,1
1.6450219229969293e+18,frame_4295.jpeg,5845.0,-4022.0,-4267.0,1
1.6450219230514755e+18,frame_4296.jpeg,5816.0,-4148.0,-4924.0,1
1.645021923095722e+18,frame_4297.jpeg,4750.0,-4686.0,-5212.0,1
1.6450219231488156e+18,frame_4298.jpeg,3866.0,-5329.0,-4939.0,1
1.6450219231969723e+18,frame_4299.jpeg,2757.0,-5459.0,-4759.0,1
1.64502192324841e+18,frame_4300.jpeg,1772.0,-5392.0,-5017.0,1
1.6450219232974707e+18,frame_4301.jpeg,829.0,-5638.0,-5284.0,1
1.6450219233508808e+18,frame_4302.jpeg,338.0,-5550.0,-5433.0,1
1.6450219233974031e+18,frame_4303.jpeg,-81.0,-5518.0,-5133.0,1
1.6450219234512986e+18,frame_4304.jpeg,-315.0,-5625.0,-5169.0,1
1.6450219234971387e+18,frame_4305.jpeg,-241.0,-5568.0,-5516.0,1
1.6450219235495816e+18,frame_4306.jpeg,-228.0,-6014.0,-5469.0,1
1.6450219235973187e+18,frame_4307.jpeg,2.0,-6095.0,-5297.0,1
1.6450219236488218e+18,frame_4308.jpeg,-442.0,-6289.0,-5023.0,1
1.6450219236956147e+18,frame_4309.jpeg,-694.0,-6475.0,-4831.0,1
1.645021923748207e+18,frame_4310.jpeg,-897.0,-6262.0,-5015.0,1
1.6450219237947395e+18,frame_4311.jpeg,-928.0,-6468.0,-4901.0,1
1.645021923847987e+18,frame_4312.jpeg,-1155.0,-6408.0,-4631.0,1
1.645021923896671e+18,frame_4313.jpeg,-1318.0,-6435.0,-4678.0,1
1.6450219239478756e+18,frame_4314.jpeg,-1204.0,-6522.0,-4731.0,1
1.645021923992558e+18,frame_4315.jpeg,-1455.0,-6614.0,-4554.0,1
1.645021924050626e+18,frame_4316.jpeg,-1610.0,-6568.0,-4344.0,1
1.645021924100196e+18,frame_4317.jpeg,-1655.0,-6674.0,-4192.0,1
1.6450219241486797e+18,frame_4318.jpeg,-1806.0,-6830.0,-4280.0,1
1.6450219241959977e+18,frame_4319.jpeg,-1966.0,-6911.0,-4150.0,1
1.6450219242485153e+18,frame_4320.jpeg,-2131.0,-6920.0,-3936.0,1
1.6450219243010179e+18,frame_4321.jpeg,-2032.0,-6846.0,-3761.0,1
1.6450219243455278e+18,frame_4322.jpeg,-2095.0,-6808.0,-3825.0,1
1.6450219244004183e+18,frame_4323.jpeg,-1985.0,-6918.0,-3733.0,1
1.6450219244491195e+18,frame_4324.jpeg,-2010.0,-7114.0,-3780.0,1
1.6450219245019192e+18,frame_4325.jpeg,-2139.0,-7189.0,-3607.0,1
1.6450219245504074e+18,frame_4326.jpeg,-2173.0,-7160.0,-3522.0,1
1.645021924600262e+18,frame_4327.jpeg,-2220.0,-7360.0,-3518.0,1
1.64502192464925e+18,frame_4328.jpeg,-2189.0,-7333.0,-3534.0,1
1.6450219247028024e+18,frame_4329.jpeg,-2054.0,-7412.0,-3761.0,1
1.6450219247497503e+18,frame_4330.jpeg,-2239.0,-7614.0,-3764.0,1
1.645021924796498e+18,frame_4331.jpeg,-2413.0,-7927.0,-3481.0,1
1.6450219248489564e+18,frame_4332.jpeg,-2379.0,-8082.0,-3412.0,1
1.6450219248995804e+18,frame_4333.jpeg,-2623.0,-8190.0,-3064.0,1
1.6450219249484227e+18,frame_4334.jpeg,-2092.0,-7882.0,-2514.0,1
1.6450219249996221e+18,frame_4335.jpeg,-2401.0,-7527.0,-1909.0,1
1.6450219250462543e+18,frame_4336.jpeg,-1630.0,-7271.0,-1460.0,1
1.6450219250989734e+18,frame_4337.jpeg,-1769.0,-7246.0,-932.0,1
1.6450219251472492e+18,frame_4338.jpeg,-2026.0,-6588.0,-449.0,1
1.6450219252028296e+18,frame_4339.jpeg,-2245.0,-6469.0,-515.0,1
1.6450219252457777e+18,frame_4340.jpeg,-1732.0,-6435.0,-998.0,1
1.645021925300745e+18,frame_4341.jpeg,-1924.0,-6315.0,-1948.0,1
1.6450219253453865e+18,frame_4342.jpeg,-1804.0,-5674.0,-2469.0,1
1.6450219254013345e+18,frame_4343.jpeg,-286.0,-5270.0,-3148.0,1
1.645021925448408e+18,frame_4344.jpeg,838.0,-4524.0,-4412.0,1
1.6450219254985347e+18,frame_4345.jpeg,-1778.0,-3827.0,-5688.0,1
1.6450219255483886e+18,frame_4346.jpeg,-873.0,-3814.0,-7597.0,1
1.6450219255990536e+18,frame_4347.jpeg,205.0,-3211.0,-7608.0,1
