timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, DELIVERY_BIMANUAL
1.6455446825806362e+18,frame_1188.jpeg,4156.0,-2602.0,-6505.0,1
1.6455446826264876e+18,frame_1189.jpeg,3385.0,-2001.0,-6769.0,1
1.6455446826809562e+18,frame_1190.jpeg,2880.0,-1090.0,-7489.0,1
1.6455446827225242e+18,frame_1191.jpeg,3298.0,-143.0,-7559.0,1
1.6455446827809393e+18,frame_1192.jpeg,3457.0,-241.0,-7108.0,1
1.6455446828226222e+18,frame_1193.jpeg,3188.0,-1538.0,-6643.0,1
1.645544682879925e+18,frame_1194.jpeg,3408.0,-2695.0,-7233.0,1
1.6455446829326525e+18,frame_1195.jpeg,3164.0,151.0,-7947.0,1
1.6455446829822213e+18,frame_1196.jpeg,3403.0,-360.0,-7629.0,1
1.6455446830213445e+18,frame_1197.jpeg,2559.0,-856.0,-7517.0,1
1.645544683080542e+18,frame_1198.jpeg,2364.0,-212.0,-7153.0,1
1.645544683132116e+18,frame_1199.jpeg,1235.0,-27.0,-7040.0,1
1.6455446831803203e+18,frame_1200.jpeg,422.0,1711.0,-9027.0,1
1.645544683222916e+18,frame_1201.jpeg,1212.0,1028.0,-8813.0,1
1.6455446832805804e+18,frame_1202.jpeg,2361.0,-609.0,-7066.0,1
1.6455446833265354e+18,frame_1203.jpeg,2515.0,-1824.0,-6825.0,1
1.6455446833791767e+18,frame_1204.jpeg,3143.0,-1740.0,-6729.0,1
1.6455446834236654e+18,frame_1205.jpeg,3126.0,-728.0,-7257.0,1
1.6455446834808384e+18,frame_1206.jpeg,1612.0,-840.0,-7157.0,1
1.6455446835457324e+18,frame_1207.jpeg,1015.0,-1119.0,-7338.0,1
1.6455446835837166e+18,frame_1208.jpeg,903.0,-1168.0,-7404.0,1
1.6455446836638377e+18,frame_1209.jpeg,853.0,-1171.0,-7489.0,1
1.6455446836803817e+18,frame_1210.jpeg,1000.0,-682.0,-7867.0,1
1.6455446837193144e+18,frame_1211.jpeg,-40.0,294.0,-8456.0,1
1.645544683776777e+18,frame_1212.jpeg,-2.0,1510.0,-7718.0,1
1.6455446838239562e+18,frame_1213.jpeg,-475.0,2226.0,-7144.0,1
1.6455446838786156e+18,frame_1214.jpeg,-1066.0,2539.0,-6858.0,1
1.645544683924129e+18,frame_1215.jpeg,-1003.0,2786.0,-7041.0,1
1.6455446839793441e+18,frame_1216.jpeg,-2367.0,3514.0,-7002.0,1
1.6455446840360005e+18,frame_1217.jpeg,-2131.0,3489.0,-7206.0,1
1.6455446840784927e+18,frame_1218.jpeg,-2876.0,2706.0,-6908.0,1
1.6455446841228593e+18,frame_1219.jpeg,-2899.0,2103.0,-6423.0,1
1.6455446841782298e+18,frame_1220.jpeg,-2530.0,2497.0,-6781.0,1
1.6455446842342062e+18,frame_1221.jpeg,-2668.0,2862.0,-7958.0,1
1.645544684278559e+18,frame_1222.jpeg,-2784.0,1718.0,-7516.0,1
1.6455446843363796e+18,frame_1223.jpeg,-2942.0,796.0,-8071.0,1
1.6455446843790684e+18,frame_1224.jpeg,-3520.0,972.0,-6926.0,1
1.6455446844357023e+18,frame_1225.jpeg,-4064.0,1603.0,-7399.0,1
1.645544684477337e+18,frame_1226.jpeg,-4021.0,1903.0,-6853.0,1
1.6455446845371041e+18,frame_1227.jpeg,-3278.0,1382.0,-6897.0,1
1.6455446845820977e+18,frame_1228.jpeg,-3222.0,837.0,-7252.0,1
1.6455446846336243e+18,frame_1229.jpeg,-2376.0,441.0,-7857.0,1
1.645544684684022e+18,frame_1230.jpeg,-2633.0,205.0,-7338.0,1
1.6455446847387825e+18,frame_1231.jpeg,-3691.0,248.0,-7544.0,1
1.6455446847784806e+18,frame_1232.jpeg,-4094.0,204.0,-7673.0,1
1.6455446848267955e+18,frame_1233.jpeg,-3151.0,126.0,-7732.0,1
1.645544684876896e+18,frame_1234.jpeg,-2110.0,-56.0,-7670.0,1
1.6455446849160553e+18,frame_1235.jpeg,-1683.0,-173.0,-7633.0,1
1.6455446849776023e+18,frame_1236.jpeg,-1607.0,-303.0,-7546.0,1
1.6455446850274844e+18,frame_1237.jpeg,-1523.0,-283.0,-7570.0,1
1.6455446850678743e+18,frame_1238.jpeg,-395.0,-189.0,-8379.0,1
1.645544685127863e+18,frame_1239.jpeg,-1024.0,-223.0,-7830.0,1
1.6455446851551575e+18,frame_1240.jpeg,-2042.0,-25.0,-8228.0,1
1.645544685245762e+18,frame_1241.jpeg,-1940.0,21.0,-8216.0,1
1.6455446852539743e+18,frame_1242.jpeg,-1439.0,87.0,-8242.0,1
1.6455446853160648e+18,frame_1243.jpeg,-1064.0,160.0,-8295.0,1
1.6455446854027873e+18,frame_1244.jpeg,-615.0,261.0,-8322.0,1
1.6455446854278525e+18,frame_1245.jpeg,-28.0,150.0,-8180.0,1
1.6455446854970504e+18,frame_1246.jpeg,189.0,25.0,-7991.0,1
1.645544685528462e+18,frame_1247.jpeg,-546.0,-90.0,-7490.0,1
1.6455446855956068e+18,frame_1248.jpeg,-421.0,151.0,-7571.0,1
1.6455446856278666e+18,frame_1249.jpeg,1036.0,-28.0,-7400.0,1
1.6455446856873495e+18,frame_1250.jpeg,2015.0,592.0,-7504.0,1
1.6455446857349176e+18,frame_1251.jpeg,2812.0,816.0,-7892.0,1
1.6455446857838502e+18,frame_1252.jpeg,3843.0,120.0,-6395.0,1
1.6455446858261642e+18,frame_1253.jpeg,6120.0,-2356.0,-4977.0,1
1.6455446858848435e+18,frame_1254.jpeg,3244.0,-3429.0,-4503.0,1
1.6455446859353725e+18,frame_1255.jpeg,3170.0,-5257.0,-6139.0,1
1.645544685982095e+18,frame_1256.jpeg,1875.0,-5036.0,-7663.0,1
1.6455446860217582e+18,frame_1257.jpeg,3105.0,-5833.0,-7574.0,1
1.6455446860873933e+18,frame_1258.jpeg,5154.0,-5940.0,-7918.0,1
1.6455446861265915e+18,frame_1259.jpeg,3308.0,-5646.0,-6151.0,1
1.6455446861872776e+18,frame_1260.jpeg,6470.0,-5041.0,-4702.0,1
1.6455446862355062e+18,frame_1261.jpeg,1926.0,-3758.0,-5969.0,1
1.6455446862824548e+18,frame_1262.jpeg,-351.0,-3406.0,-6416.0,1
1.6455446863360947e+18,frame_1263.jpeg,-704.0,-1012.0,-6881.0,1
1.6455446863815273e+18,frame_1264.jpeg,-646.0,-386.0,-6510.0,1
1.6455446864274747e+18,frame_1265.jpeg,-2266.0,898.0,-7379.0,1
1.6455446864825981e+18,frame_1266.jpeg,-2937.0,537.0,-7268.0,1
1.645544686525647e+18,frame_1267.jpeg,-2800.0,561.0,-6599.0,1
1.6455446865844767e+18,frame_1268.jpeg,-2159.0,1186.0,-7514.0,1
1.6455446866264788e+18,frame_1269.jpeg,-2842.0,1118.0,-7004.0,1
1.6455446866818406e+18,frame_1270.jpeg,-3167.0,1415.0,-6604.0,1
1.6455446867358423e+18,frame_1271.jpeg,-3083.0,1332.0,-8444.0,1
1.6455446867865106e+18,frame_1272.jpeg,-3289.0,871.0,-8021.0,1
1.6455446868267323e+18,frame_1273.jpeg,-3196.0,712.0,-7366.0,1
1.645544686884736e+18,frame_1274.jpeg,-1628.0,2787.0,-9879.0,1
1.6455446869358943e+18,frame_1275.jpeg,-1713.0,2651.0,-9172.0,1
1.6455446869854925e+18,frame_1276.jpeg,128.0,-1040.0,-4992.0,1
1.6455446870382208e+18,frame_1277.jpeg,1724.0,-2355.0,-4775.0,1
1.645544687087375e+18,frame_1278.jpeg,-18.0,-3119.0,-6511.0,1
1.6455446871376617e+18,frame_1279.jpeg,185.0,-2963.0,-7194.0,1
1.6455446871855206e+18,frame_1280.jpeg,2941.0,-1490.0,-10363.0,1
1.6455446872361505e+18,frame_1281.jpeg,849.0,-2520.0,-8499.0,1
1.6455446872844396e+18,frame_1282.jpeg,918.0,-1448.0,-9342.0,1
1.64554468733694e+18,frame_1283.jpeg,-1291.0,-2781.0,-6590.0,1
1.6455446873850127e+18,frame_1284.jpeg,-216.0,-3735.0,-5309.0,1
1.645544687436257e+18,frame_1285.jpeg,-470.0,-2181.0,-6614.0,1
1.6455446874867917e+18,frame_1286.jpeg,-1174.0,-1491.0,-8415.0,1
1.6455446875390523e+18,frame_1287.jpeg,-2542.0,-1181.0,-8915.0,1
1.645544687585324e+18,frame_1288.jpeg,-3244.0,-1940.0,-8523.0,1
1.6455446876368732e+18,frame_1289.jpeg,-3912.0,-1274.0,-7382.0,1
1.6455446876846188e+18,frame_1290.jpeg,-3179.0,-2007.0,-7340.0,1
1.6455446877295992e+18,frame_1291.jpeg,-3462.0,-2236.0,-7102.0,1
1.6455446877838502e+18,frame_1292.jpeg,-2697.0,-1744.0,-6843.0,1
1.6455446878377623e+18,frame_1293.jpeg,-2784.0,-811.0,-7772.0,1
1.6455446878819948e+18,frame_1294.jpeg,-3571.0,-1705.0,-7824.0,1
1.6455446879369684e+18,frame_1295.jpeg,-3060.0,-2075.0,-7129.0,1
1.6455446879835016e+18,frame_1296.jpeg,-2793.0,-1078.0,-7478.0,1
1.6455446880378043e+18,frame_1297.jpeg,-1078.0,-145.0,-8036.0,1
1.6455446880859144e+18,frame_1298.jpeg,-1919.0,599.0,-7837.0,1
1.6455446881400133e+18,frame_1299.jpeg,-1707.0,235.0,-7276.0,1
1.6455446881843791e+18,frame_1300.jpeg,-1428.0,242.0,-7385.0,1
1.6455446882418831e+18,frame_1301.jpeg,-994.0,378.0,-7978.0,1
1.64554468828842e+18,frame_1302.jpeg,142.0,976.0,-8564.0,1
1.645544688329659e+18,frame_1303.jpeg,-1056.0,-102.0,-7701.0,1
1.645544688382589e+18,frame_1304.jpeg,-943.0,-585.0,-7521.0,1
1.6455446884302298e+18,frame_1305.jpeg,-1279.0,-233.0,-7899.0,1
1.645544688483583e+18,frame_1306.jpeg,-1144.0,-602.0,-7496.0,1
1.6455446885278083e+18,frame_1307.jpeg,-1571.0,-962.0,-8005.0,1
1.6455446885704658e+18,frame_1308.jpeg,-1937.0,-1605.0,-7847.0,1
1.6455446886445535e+18,frame_1309.jpeg,-2521.0,-1569.0,-7613.0,1
1.645544688707084e+18,frame_1310.jpeg,-3056.0,-1290.0,-7698.0,1
1.6455446887287882e+18,frame_1311.jpeg,-3122.0,-1211.0,-7776.0,1
1.6455446887697928e+18,frame_1312.jpeg,-3254.0,-1241.0,-7789.0,1
1.6455446888300204e+18,frame_1313.jpeg,-4267.0,-1843.0,-7146.0,1
1.645544688888361e+18,frame_1314.jpeg,-2372.0,403.0,-8140.0,1
1.6455446889390822e+18,frame_1315.jpeg,-1414.0,365.0,-8177.0,1
1.6455446889901033e+18,frame_1316.jpeg,-1232.0,126.0,-7899.0,1
1.6455446890391004e+18,frame_1317.jpeg,41.0,339.0,-7567.0,1
1.6455446890895066e+18,frame_1318.jpeg,108.0,-473.0,-7711.0,1
1.645544689138688e+18,frame_1319.jpeg,197.0,-840.0,-7973.0,1
1.6455446891879905e+18,frame_1320.jpeg,778.0,-1476.0,-7742.0,1
1.645544689238866e+18,frame_1321.jpeg,1463.0,-1497.0,-7484.0,1
1.645544689283641e+18,frame_1322.jpeg,1749.0,-1731.0,-7380.0,1
1.645544689338814e+18,frame_1323.jpeg,3366.0,-1568.0,-7068.0,1
1.6455446893894638e+18,frame_1324.jpeg,4910.0,-894.0,-7647.0,1
1.6455446894473574e+18,frame_1325.jpeg,6703.0,869.0,-8069.0,1
1.6455446894885048e+18,frame_1326.jpeg,6485.0,1306.0,-7693.0,1
1.6455446895412547e+18,frame_1327.jpeg,3564.0,-3854.0,-1467.0,1
1.6455446895894879e+18,frame_1328.jpeg,-3715.0,-5865.0,-1541.0,1
1.645544689639179e+18,frame_1329.jpeg,-8748.0,-6965.0,-1099.0,1
1.6455446896854766e+18,frame_1330.jpeg,-4803.0,-7167.0,-2632.0,1
1.6455446897271457e+18,frame_1331.jpeg,-1776.0,-4783.0,-3518.0,1
