timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, PICKUP_RIGHT
1.6455447289346593e+18,frame_2114.jpeg,4949.0,1613.0,-6079.0,1
1.6455447289878822e+18,frame_2115.jpeg,5073.0,1509.0,-6270.0,1
1.6455447290358246e+18,frame_2116.jpeg,4826.0,1648.0,-6188.0,1
1.6455447290910764e+18,frame_2117.jpeg,4900.0,2012.0,-5940.0,1
1.6455447291358633e+18,frame_2118.jpeg,4766.0,2283.0,-6073.0,1
1.645544729186242e+18,frame_2119.jpeg,5326.0,2498.0,-6958.0,1
1.6455447292361452e+18,frame_2120.jpeg,4476.0,2480.0,-6186.0,1
1.6455447292876168e+18,frame_2121.jpeg,3719.0,1336.0,-6293.0,1
1.645544729335604e+18,frame_2122.jpeg,4915.0,1863.0,-5399.0,1
1.6455447293898524e+18,frame_2123.jpeg,3435.0,3238.0,-5151.0,1
1.6455447294353213e+18,frame_2124.jpeg,3576.0,4393.0,-6315.0,1
1.6455447294862351e+18,frame_2125.jpeg,3220.0,3257.0,-6746.0,1
1.6455447295368776e+18,frame_2126.jpeg,3200.0,2854.0,-6654.0,1
1.645544729588969e+18,frame_2127.jpeg,3037.0,3858.0,-7654.0,1
1.6455447296350653e+18,frame_2128.jpeg,3234.0,3276.0,-6623.0,1
1.645544729689441e+18,frame_2129.jpeg,2176.0,3866.0,-5863.0,1
1.6455447297390502e+18,frame_2130.jpeg,2577.0,3826.0,-6953.0,1
1.6455447297896916e+18,frame_2131.jpeg,2916.0,4393.0,-7408.0,1
1.6455447298397432e+18,frame_2132.jpeg,3731.0,4556.0,-7776.0,1
1.6455447298904799e+18,frame_2133.jpeg,3391.0,4301.0,-7936.0,1
1.645544729940254e+18,frame_2134.jpeg,4199.0,3570.0,-6282.0,1
1.645544729988414e+18,frame_2135.jpeg,4740.0,3276.0,-4999.0,1
1.6455447300412e+18,frame_2136.jpeg,6276.0,2595.0,-4887.0,1
1.6455447300895532e+18,frame_2137.jpeg,6585.0,1949.0,-3893.0,1
1.6455447301416159e+18,frame_2138.jpeg,5680.0,1868.0,-3534.0,1
1.6455447301885975e+18,frame_2139.jpeg,6588.0,2735.0,-4399.0,1
1.6455447302402107e+18,frame_2140.jpeg,5173.0,3745.0,-5368.0,1
1.6455447302888233e+18,frame_2141.jpeg,4327.0,3978.0,-5728.0,1
1.645544730341117e+18,frame_2142.jpeg,4750.0,3895.0,-5465.0,1
1.6455447303865206e+18,frame_2143.jpeg,5655.0,4304.0,-5452.0,1
1.645544730440699e+18,frame_2144.jpeg,4421.0,4033.0,-5337.0,1
1.645544730489634e+18,frame_2145.jpeg,5278.0,3273.0,-5228.0,1
1.645544730541489e+18,frame_2146.jpeg,4320.0,2655.0,-5341.0,1
1.645544730590402e+18,frame_2147.jpeg,4066.0,1603.0,-5127.0,1
1.6455447306419702e+18,frame_2148.jpeg,4630.0,1102.0,-5313.0,1
1.645544730684044e+18,frame_2149.jpeg,2911.0,465.0,-6085.0,1
1.6455447307351127e+18,frame_2150.jpeg,3123.0,286.0,-7057.0,1
1.6455447307768612e+18,frame_2151.jpeg,3050.0,-41.0,-7565.0,1
1.645544730847909e+18,frame_2152.jpeg,2779.0,-130.0,-7448.0,1
1.6455447309169518e+18,frame_2153.jpeg,2706.0,-226.0,-7345.0,1
1.6455447309614915e+18,frame_2154.jpeg,2698.0,-285.0,-7287.0,1
1.6455447309875236e+18,frame_2155.jpeg,2669.0,-451.0,-7221.0,1
1.6455447310443727e+18,frame_2156.jpeg,2856.0,-1043.0,-6471.0,1
1.6455447310931116e+18,frame_2157.jpeg,3931.0,-742.0,-8213.0,1
1.6455447311432023e+18,frame_2158.jpeg,2826.0,-165.0,-7541.0,1
1.6455447311879357e+18,frame_2159.jpeg,2349.0,-47.0,-7554.0,1
1.6455447312338348e+18,frame_2160.jpeg,1744.0,-102.0,-6934.0,1
1.645544731288002e+18,frame_2161.jpeg,2239.0,609.0,-7887.0,1
1.645544731336582e+18,frame_2162.jpeg,3023.0,516.0,-7866.0,1
1.6455447313927718e+18,frame_2163.jpeg,2655.0,-16.0,-7590.0,1
1.6455447314336937e+18,frame_2164.jpeg,1540.0,-334.0,-7414.0,1
1.6455447314845655e+18,frame_2165.jpeg,550.0,-336.0,-6210.0,1
1.645544731542953e+18,frame_2166.jpeg,555.0,-163.0,-5909.0,1
1.645544731542953e+18,frame_2167.jpeg,555.0,-163.0,-5909.0,1
1.645544731542953e+18,frame_2168.jpeg,555.0,-163.0,-5909.0,1
1.6455447317589443e+18,frame_2169.jpeg,1037.0,175.0,-5683.0,1
1.6455447317589443e+18,frame_2170.jpeg,1037.0,175.0,-5683.0,1
1.6455447317917514e+18,frame_2171.jpeg,3207.0,359.0,-7877.0,1
1.6455447318398098e+18,frame_2172.jpeg,2257.0,160.0,-7109.0,1
1.64554473189475e+18,frame_2173.jpeg,4038.0,361.0,-6626.0,1
1.645544731937347e+18,frame_2174.jpeg,3814.0,410.0,-6974.0,1
1.6455447319926973e+18,frame_2175.jpeg,5026.0,311.0,-6753.0,1
1.6455447320371825e+18,frame_2176.jpeg,3401.0,99.0,-7279.0,1
1.6455447320974559e+18,frame_2177.jpeg,3884.0,-17.0,-6086.0,1
1.6455447321477965e+18,frame_2178.jpeg,1296.0,362.0,-5837.0,1
1.6455447322084209e+18,frame_2179.jpeg,1226.0,334.0,-5902.0,1
1.6455447322398943e+18,frame_2180.jpeg,4908.0,913.0,-4014.0,1
1.6455447322894705e+18,frame_2181.jpeg,6794.0,-546.0,-2663.0,1
1.6455447323352133e+18,frame_2182.jpeg,6638.0,119.0,-2565.0,1
1.6455447323970888e+18,frame_2183.jpeg,7313.0,540.0,-2506.0,1
1.6455447324368497e+18,frame_2184.jpeg,7738.0,947.0,-2850.0,1
1.6455447325151078e+18,frame_2185.jpeg,7020.0,975.0,-3364.0,1
1.6455447325293437e+18,frame_2186.jpeg,6917.0,1050.0,-3535.0,1
1.6455447325924393e+18,frame_2187.jpeg,6254.0,1416.0,-4228.0,1
1.6455447326386506e+18,frame_2188.jpeg,7946.0,987.0,-4586.0,1
1.6455447326920271e+18,frame_2189.jpeg,5933.0,2756.0,-2764.0,1
1.6455447327400276e+18,frame_2190.jpeg,6035.0,2246.0,-4999.0,1
1.6455447327904963e+18,frame_2191.jpeg,9561.0,784.0,-3142.0,1
1.645544732836827e+18,frame_2192.jpeg,5124.0,-696.0,-5371.0,1
1.645544732893899e+18,frame_2193.jpeg,7383.0,1019.0,-3733.0,1
1.64554473294172e+18,frame_2194.jpeg,6216.0,643.0,-4842.0,1
1.645544732996146e+18,frame_2195.jpeg,6735.0,919.0,-4765.0,1
1.6455447330433948e+18,frame_2196.jpeg,7467.0,1399.0,-4284.0,1
1.645544733086565e+18,frame_2197.jpeg,5315.0,1725.0,-3913.0,1
1.645544733144625e+18,frame_2198.jpeg,7109.0,40.0,-5144.0,1
1.6455447331803702e+18,frame_2199.jpeg,7912.0,-201.0,-5190.0,1
1.6455447332432028e+18,frame_2200.jpeg,7718.0,-223.0,-5147.0,1
1.6455447332894436e+18,frame_2201.jpeg,5618.0,996.0,-5244.0,1
1.6455447333445796e+18,frame_2202.jpeg,5448.0,1138.0,-4658.0,1
1.6455447333921708e+18,frame_2203.jpeg,5413.0,755.0,-4032.0,1
1.6455447334419625e+18,frame_2204.jpeg,6946.0,2135.0,-4329.0,1
1.6455447334875748e+18,frame_2205.jpeg,5798.0,2333.0,-3177.0,1
1.645544733545508e+18,frame_2206.jpeg,4266.0,4643.0,-4375.0,1
1.6455447335910705e+18,frame_2207.jpeg,5856.0,5766.0,-4798.0,1
1.645544733646782e+18,frame_2208.jpeg,5559.0,4947.0,-3635.0,1
1.645544733691566e+18,frame_2209.jpeg,5162.0,4780.0,-3567.0,1
1.6455447337231483e+18,frame_2210.jpeg,4440.0,4587.0,-4059.0,1
1.645544733768529e+18,frame_2211.jpeg,4278.0,4541.0,-4117.0,1
