timestamp,a_left_backPose,b_left_backPose,c_left_backPose,File Name
1.64638596614741e+18,6775.0,3488.0,-1797.0,frame_1111.jpeg
1.6463859661995484e+18,6805.0,3505.0,-1832.0,frame_1112.jpeg
1.6463859662512435e+18,6892.0,3472.0,-1882.0,frame_1113.jpeg
1.6463859662988995e+18,7104.0,3544.0,-2000.0,frame_1114.jpeg
1.6463859663493893e+18,7005.0,3624.0,-2113.0,frame_1115.jpeg
1.6463859663994337e+18,6798.0,3522.0,-2027.0,frame_1116.jpeg
1.646385966446743e+18,6795.0,3449.0,-1892.0,frame_1117.jpeg
1.646385966498806e+18,6909.0,3438.0,-1833.0,frame_1118.jpeg
1.646385966550973e+18,6974.0,3454.0,-1831.0,frame_1119.jpeg
1.6463859161369833e+18,1647.0,6013.0,-4984.0,frame_112.jpeg
1.646385966596317e+18,7117.0,3670.0,-2034.0,frame_1120.jpeg
1.6463859666610808e+18,7101.0,3714.0,-2116.0,frame_1121.jpeg
1.646385966713913e+18,7078.0,3736.0,-2145.0,frame_1122.jpeg
1.6463859667761764e+18,7045.0,3748.0,-2161.0,frame_1123.jpeg
1.6463859668044027e+18,7002.0,3759.0,-2178.0,frame_1124.jpeg
1.646385966848715e+18,6773.0,3721.0,-2156.0,frame_1125.jpeg
1.6463859669035118e+18,6727.0,3672.0,-2112.0,frame_1126.jpeg
1.6463859669486354e+18,6791.0,3545.0,-1936.0,frame_1127.jpeg
1.6463859669993439e+18,15666.0,3250.0,-3264.0,frame_1128.jpeg
1.6463859670499584e+18,15511.0,2636.0,-2872.0,frame_1129.jpeg
1.6463859161848517e+18,1614.0,6047.0,-5001.0,frame_113.jpeg
1.6463859670990326e+18,8245.0,205.0,-1538.0,frame_1130.jpeg
1.6463859671512463e+18,3124.0,-1412.0,623.0,frame_1131.jpeg
1.6463859671896015e+18,666.0,-1491.0,2749.0,frame_1132.jpeg
1.646385967249598e+18,574.0,-113.0,-9.0,frame_1133.jpeg
1.6463859672980206e+18,707.0,-259.0,-3812.0,frame_1134.jpeg
1.6463859673511852e+18,200.0,-554.0,-6573.0,frame_1135.jpeg
1.6463859673991288e+18,1387.0,-909.0,-7360.0,frame_1136.jpeg
1.6463859674498693e+18,1544.0,206.0,-8295.0,frame_1137.jpeg
1.6463859674728236e+18,2122.0,158.0,-8213.0,frame_1138.jpeg
1.6463859675553108e+18,2199.0,172.0,-8204.0,frame_1139.jpeg
1.6463859162338145e+18,2056.0,5735.0,-5249.0,frame_114.jpeg
1.6463859675989517e+18,3138.0,-136.0,-7313.0,frame_1140.jpeg
1.6463859676554906e+18,3080.0,278.0,-6873.0,frame_1141.jpeg
1.6463859677001137e+18,2650.0,575.0,-7462.0,frame_1142.jpeg
1.6463859677507267e+18,2647.0,378.0,-7179.0,frame_1143.jpeg
1.6463859677986499e+18,2964.0,267.0,-7686.0,frame_1144.jpeg
1.6463859678495652e+18,3680.0,95.0,-6893.0,frame_1145.jpeg
1.646385967898689e+18,4299.0,191.0,-6983.0,frame_1146.jpeg
1.6463859679496346e+18,3207.0,-64.0,-7695.0,frame_1147.jpeg
1.6463859679967406e+18,2988.0,-639.0,-6957.0,frame_1148.jpeg
1.6463859680478912e+18,3034.0,-456.0,-6330.0,frame_1149.jpeg
1.6463859162823675e+18,2181.0,5721.0,-5342.0,frame_115.jpeg
1.646385968097468e+18,3811.0,-1183.0,-6379.0,frame_1150.jpeg
1.6463859681498386e+18,4519.0,-2640.0,-5910.0,frame_1151.jpeg
1.646385968198649e+18,6201.0,-3198.0,-4721.0,frame_1152.jpeg
1.6463859682542868e+18,6608.0,-4138.0,-4018.0,frame_1153.jpeg
1.6463859682970043e+18,7253.0,-3305.0,-4413.0,frame_1154.jpeg
1.6463859683531912e+18,6350.0,-2684.0,-5425.0,frame_1155.jpeg
1.6463859683998303e+18,5839.0,-2678.0,-5178.0,frame_1156.jpeg
1.6463859684505905e+18,4662.0,-2189.0,-5505.0,frame_1157.jpeg
1.646385968498142e+18,4592.0,-1468.0,-6883.0,frame_1158.jpeg
1.6463859685555528e+18,3610.0,-1382.0,-6371.0,frame_1159.jpeg
1.646385916335719e+18,1956.0,5840.0,-5245.0,frame_116.jpeg
1.6463859685893033e+18,3044.0,-198.0,-7027.0,frame_1160.jpeg
1.6463859686520786e+18,3151.0,197.0,-6419.0,frame_1161.jpeg
1.6463859687014794e+18,3260.0,722.0,-7119.0,frame_1162.jpeg
1.6463859687495516e+18,3378.0,1358.0,-7376.0,frame_1163.jpeg
1.6463859688043569e+18,3819.0,1399.0,-6799.0,frame_1164.jpeg
1.646385968842457e+18,3608.0,1253.0,-6790.0,frame_1165.jpeg
1.646385968904826e+18,3338.0,1336.0,-6784.0,frame_1166.jpeg
1.646385968968773e+18,3350.0,1351.0,-6802.0,frame_1167.jpeg
1.646385968968773e+18,3350.0,1351.0,-6802.0,frame_1168.jpeg
1.6463859690620733e+18,3368.0,1393.0,-6794.0,frame_1169.jpeg
1.6463859163843556e+18,2013.0,5851.0,-5199.0,frame_117.jpeg
1.6463859691033362e+18,3894.0,1745.0,-6376.0,frame_1170.jpeg
1.6463859691507976e+18,4712.0,435.0,-2846.0,frame_1171.jpeg
1.6463859692031926e+18,4317.0,-1182.0,3004.0,frame_1172.jpeg
1.6463859692508744e+18,7075.0,-979.0,2015.0,frame_1173.jpeg
1.6463859693029734e+18,6412.0,-496.0,2733.0,frame_1174.jpeg
1.6463859693515994e+18,6461.0,-151.0,4830.0,frame_1175.jpeg
1.646385969401358e+18,5627.0,1079.0,6849.0,frame_1176.jpeg
1.6463859694480957e+18,6350.0,838.0,7106.0,frame_1177.jpeg
1.6463859695016753e+18,4780.0,1869.0,7602.0,frame_1178.jpeg
1.6463859695519997e+18,4977.0,2358.0,7932.0,frame_1179.jpeg
1.6463859164407017e+18,1766.0,5960.0,-5000.0,frame_118.jpeg
1.6463859696016904e+18,4708.0,3126.0,7593.0,frame_1180.jpeg
1.646385969652508e+18,3889.0,3305.0,7668.0,frame_1181.jpeg
1.646385969727283e+18,4028.0,3538.0,7680.0,frame_1182.jpeg
1.646385969727283e+18,4028.0,3538.0,7680.0,frame_1183.jpeg
1.646385969774199e+18,4131.0,3613.0,7696.0,frame_1184.jpeg
1.6463859698997455e+18,4185.0,3673.0,7717.0,frame_1185.jpeg
1.6463859698997455e+18,4185.0,3673.0,7717.0,frame_1186.jpeg
1.6463859699670671e+18,4198.0,3721.0,7718.0,frame_1187.jpeg
1.6463859699670671e+18,4198.0,3721.0,7718.0,frame_1188.jpeg
1.6463859701108964e+18,4218.0,3754.0,7716.0,frame_1189.jpeg
1.6463859164854387e+18,1741.0,5995.0,-4968.0,frame_119.jpeg
1.6463859701108964e+18,4218.0,3754.0,7716.0,frame_1190.jpeg
1.646385970176413e+18,4243.0,3777.0,7731.0,frame_1191.jpeg
1.6463859701992945e+18,3876.0,4054.0,7711.0,frame_1192.jpeg
1.6463859702368433e+18,4773.0,4104.0,7998.0,frame_1193.jpeg
1.6463859702368433e+18,4773.0,4104.0,7998.0,frame_1194.jpeg
1.646385970404512e+18,4798.0,3980.0,7901.0,frame_1195.jpeg
1.646385970404512e+18,4798.0,3980.0,7901.0,frame_1196.jpeg
1.6463859704551693e+18,3138.0,5096.0,6149.0,frame_1197.jpeg
1.6463859705052838e+18,3327.0,4900.0,6640.0,frame_1198.jpeg
1.646385970555773e+18,3757.0,4630.0,6422.0,frame_1199.jpeg
1.646385916534769e+18,2008.0,5820.0,-5198.0,frame_120.jpeg
1.64638597060671e+18,4256.0,4319.0,6453.0,frame_1200.jpeg
1.6463859706539387e+18,4204.0,3893.0,6406.0,frame_1201.jpeg
1.6463859707049242e+18,3849.0,3412.0,5700.0,frame_1202.jpeg
1.6463859707556524e+18,4014.0,3380.0,5819.0,frame_1203.jpeg
1.646385970803489e+18,4008.0,3088.0,5965.0,frame_1204.jpeg
1.646385970853355e+18,3981.0,3260.0,6368.0,frame_1205.jpeg
1.646385970902826e+18,4019.0,3402.0,6588.0,frame_1206.jpeg
1.6463859709535155e+18,4051.0,3609.0,6876.0,frame_1207.jpeg
1.646385971004155e+18,5208.0,3692.0,7271.0,frame_1208.jpeg
1.6463859710552033e+18,6407.0,3409.0,7206.0,frame_1209.jpeg
1.6463859165891528e+18,2029.0,5831.0,-5217.0,frame_121.jpeg
1.646385971103288e+18,7761.0,4750.0,5778.0,frame_1210.jpeg
1.6463859711589243e+18,11396.0,5574.0,5046.0,frame_1211.jpeg
1.6463859712043433e+18,12249.0,5382.0,3911.0,frame_1212.jpeg
1.646385971255764e+18,8335.0,2108.0,2930.0,frame_1213.jpeg
1.6463859713036541e+18,4456.0,168.0,2534.0,frame_1214.jpeg
1.646385971356068e+18,3669.0,150.0,2751.0,frame_1215.jpeg
1.6463859714081958e+18,3860.0,649.0,2094.0,frame_1216.jpeg
1.646385971455203e+18,5349.0,439.0,1015.0,frame_1217.jpeg
1.6463859715025293e+18,5719.0,-253.0,68.0,frame_1218.jpeg
1.6463859715558564e+18,6137.0,-1213.0,-678.0,frame_1219.jpeg
1.646385916633252e+18,1766.0,5964.0,-5111.0,frame_122.jpeg
1.6463859716033157e+18,6962.0,-1625.0,-1221.0,frame_1220.jpeg
1.6463859716553933e+18,7887.0,-2153.0,-885.0,frame_1221.jpeg
1.646385971703357e+18,8407.0,-2387.0,-530.0,frame_1222.jpeg
1.6463859717539581e+18,8545.0,-2580.0,149.0,frame_1223.jpeg
1.6463859718029184e+18,8654.0,-2456.0,601.0,frame_1224.jpeg
1.646385971855898e+18,8504.0,-2179.0,621.0,frame_1225.jpeg
1.646385971908571e+18,8162.0,-2073.0,659.0,frame_1226.jpeg
1.6463859719541975e+18,8198.0,-1936.0,580.0,frame_1227.jpeg
1.6463859720092739e+18,7908.0,-1941.0,417.0,frame_1228.jpeg
1.646385972056472e+18,7883.0,-2257.0,311.0,frame_1229.jpeg
1.6463859166912479e+18,1675.0,6012.0,-4940.0,frame_123.jpeg
1.646385972107493e+18,8533.0,-3036.0,377.0,frame_1230.jpeg
1.6463859721563745e+18,8037.0,-4181.0,536.0,frame_1231.jpeg
1.6463859722080238e+18,8255.0,-4116.0,976.0,frame_1232.jpeg
1.646385972257301e+18,7625.0,-3355.0,2029.0,frame_1233.jpeg
1.646385972303701e+18,7722.0,-2797.0,1852.0,frame_1234.jpeg
1.6463859723527562e+18,7839.0,-2515.0,1732.0,frame_1235.jpeg
1.6463859724077184e+18,7712.0,-14.0,1367.0,frame_1236.jpeg
1.646385972453213e+18,7105.0,-712.0,1225.0,frame_1237.jpeg
1.6463859725083758e+18,6884.0,-1490.0,1653.0,frame_1238.jpeg
1.6463859725533809e+18,6861.0,-1946.0,2022.0,frame_1239.jpeg
1.6463859167344735e+18,1698.0,6037.0,-4884.0,frame_124.jpeg
1.64638597260695e+18,6664.0,-2287.0,1915.0,frame_1240.jpeg
1.646385972653075e+18,7138.0,-2277.0,2528.0,frame_1241.jpeg
1.6463859727021187e+18,7676.0,-2350.0,3095.0,frame_1242.jpeg
1.64638597275784e+18,7687.0,-2029.0,2698.0,frame_1243.jpeg
1.6463865331585564e+18,7612.0,3770.0,-19.0,frame_12437.jpeg
1.6463865332099732e+18,7152.0,3655.0,143.0,frame_12438.jpeg
1.6463865332597926e+18,6579.0,3537.0,-202.0,frame_12439.jpeg
1.646385972806604e+18,7120.0,-2132.0,2913.0,frame_1244.jpeg
1.6463865333108997e+18,6375.0,3924.0,-786.0,frame_12440.jpeg
1.646386533355603e+18,6798.0,4315.0,-888.0,frame_12441.jpeg
1.64638653340769e+18,6940.0,4109.0,-412.0,frame_12442.jpeg
1.6463865334588524e+18,6944.0,3784.0,-364.0,frame_12443.jpeg
1.6463865335088192e+18,7401.0,4229.0,-789.0,frame_12444.jpeg
1.6463865335586237e+18,7200.0,4292.0,-1087.0,frame_12445.jpeg
1.64638653360547e+18,6740.0,3960.0,-911.0,frame_12446.jpeg
1.646386533651879e+18,6685.0,3917.0,-752.0,frame_12447.jpeg
1.646386533708192e+18,6840.0,4217.0,-889.0,frame_12448.jpeg
1.646386533755197e+18,6961.0,4296.0,-982.0,frame_12449.jpeg
1.6463859728525368e+18,7303.0,-2248.0,3341.0,frame_1245.jpeg
1.6463865338083087e+18,6621.0,4149.0,-861.0,frame_12450.jpeg
1.6463865338581146e+18,6453.0,4212.0,-898.0,frame_12451.jpeg
1.6463865339079014e+18,6709.0,4373.0,-833.0,frame_12452.jpeg
1.6463865339625103e+18,6856.0,4373.0,-880.0,frame_12453.jpeg
1.6463865340073004e+18,6747.0,4316.0,-968.0,frame_12454.jpeg
1.646386534057994e+18,6586.0,4184.0,-825.0,frame_12455.jpeg
1.646386534107766e+18,6686.0,4157.0,-708.0,frame_12456.jpeg
1.6463865341576545e+18,6836.0,4159.0,-808.0,frame_12457.jpeg
1.646386534208298e+18,6911.0,4186.0,-801.0,frame_12458.jpeg
1.646386534257614e+18,7222.0,4154.0,-840.0,frame_12459.jpeg
1.6463859729072312e+18,7267.0,-2265.0,3146.0,frame_1246.jpeg
1.6463865343089027e+18,7159.0,4040.0,-674.0,frame_12460.jpeg
1.6463865343612987e+18,6762.0,3775.0,-446.0,frame_12461.jpeg
1.6463865344068585e+18,6910.0,3878.0,-300.0,frame_12462.jpeg
1.6463865344611807e+18,7083.0,4072.0,-396.0,frame_12463.jpeg
1.6463865345088195e+18,7235.0,3938.0,-394.0,frame_12464.jpeg
1.6463865345625418e+18,7253.0,3332.0,147.0,frame_12465.jpeg
1.6463865346075203e+18,7353.0,3066.0,-87.0,frame_12466.jpeg
1.646386534661312e+18,7789.0,3161.0,-499.0,frame_12467.jpeg
1.6463865347064625e+18,7722.0,3167.0,-212.0,frame_12468.jpeg
1.6463865347623293e+18,7830.0,3303.0,24.0,frame_12469.jpeg
1.646385972957469e+18,7251.0,-2530.0,2813.0,frame_1247.jpeg
1.646385973007923e+18,7083.0,-2430.0,3121.0,frame_1248.jpeg
1.646385973056089e+18,7287.0,-2332.0,3026.0,frame_1249.jpeg
1.6463859167888192e+18,2058.0,5881.0,-5167.0,frame_125.jpeg
1.6463859731066586e+18,7266.0,-2463.0,3034.0,frame_1250.jpeg
1.6463859731580142e+18,7246.0,-2429.0,2989.0,frame_1251.jpeg
1.6463859732070415e+18,7081.0,-2463.0,3143.0,frame_1252.jpeg
1.6463859732575137e+18,7318.0,-2410.0,3119.0,frame_1253.jpeg
1.6463859733089784e+18,7207.0,-2441.0,3132.0,frame_1254.jpeg
1.6463859733557957e+18,7265.0,-2461.0,2968.0,frame_1255.jpeg
1.6463859734074028e+18,7251.0,-2590.0,2886.0,frame_1256.jpeg
1.646385973457324e+18,7179.0,-2473.0,3043.0,frame_1257.jpeg
1.6463859735067192e+18,7132.0,-2560.0,3036.0,frame_1258.jpeg
1.646385973563272e+18,6992.0,-2660.0,3080.0,frame_1259.jpeg
1.6463859168363246e+18,2312.0,5695.0,-5300.0,frame_126.jpeg
1.6463859736078277e+18,7246.0,-2547.0,3000.0,frame_1260.jpeg
1.646385973657377e+18,7101.0,-2644.0,3139.0,frame_1261.jpeg
1.6463859737081582e+18,7352.0,-2606.0,2772.0,frame_1262.jpeg
1.6463865425238776e+18,4854.0,2019.0,-6003.0,frame_12624.jpeg
1.6463865425673969e+18,4901.0,1957.0,-6125.0,frame_12625.jpeg
1.6463865426175334e+18,4219.0,2228.0,-6095.0,frame_12626.jpeg
1.6463865426678723e+18,4345.0,2164.0,-6335.0,frame_12627.jpeg
1.6463865427224804e+18,4819.0,2154.0,-6330.0,frame_12628.jpeg
1.6463865427692518e+18,4411.0,2440.0,-6208.0,frame_12629.jpeg
1.6463859737612718e+18,7220.0,-2681.0,2953.0,frame_1263.jpeg
1.6463865428231235e+18,4150.0,2702.0,-6119.0,frame_12630.jpeg
1.6463865428675886e+18,4321.0,2728.0,-6212.0,frame_12631.jpeg
1.646386542922363e+18,4255.0,2923.0,-6277.0,frame_12632.jpeg
1.646386542969565e+18,4253.0,3019.0,-6111.0,frame_12633.jpeg
1.646386543019015e+18,4214.0,3450.0,-6120.0,frame_12634.jpeg
1.6463865430668424e+18,4232.0,4266.0,-5999.0,frame_12635.jpeg
1.646386543118497e+18,4185.0,5693.0,-6384.0,frame_12636.jpeg
1.646386543173313e+18,3445.0,5502.0,-5830.0,frame_12637.jpeg
1.6463865432220388e+18,5614.0,3363.0,-3924.0,frame_12638.jpeg
1.6463865432717187e+18,6913.0,2725.0,-2625.0,frame_12639.jpeg
1.6463859738076582e+18,7322.0,-2629.0,2974.0,frame_1264.jpeg
1.646386543322875e+18,8484.0,1806.0,-3213.0,frame_12640.jpeg
1.6463865433735718e+18,7366.0,1039.0,-3861.0,frame_12641.jpeg
1.6463865434217766e+18,5091.0,2088.0,-4355.0,frame_12642.jpeg
1.6463865434713994e+18,4880.0,3134.0,-5180.0,frame_12643.jpeg
1.6463865435222815e+18,5305.0,2804.0,-6484.0,frame_12644.jpeg
1.646386543573335e+18,6031.0,3776.0,-5245.0,frame_12645.jpeg
1.646386543621385e+18,4744.0,1765.0,-8181.0,frame_12646.jpeg
1.6463865436718026e+18,4109.0,-1561.0,-7533.0,frame_12647.jpeg
1.6463865437218732e+18,4652.0,349.0,-6809.0,frame_12648.jpeg
1.64638654377458e+18,5674.0,-263.0,-7173.0,frame_12649.jpeg
1.6463859738613734e+18,7313.0,-2689.0,2922.0,frame_1265.jpeg
1.6463859739079734e+18,7102.0,-2752.0,2959.0,frame_1266.jpeg
1.6463859739559506e+18,7041.0,-2670.0,2928.0,frame_1267.jpeg
1.6463859740076856e+18,7044.0,-2668.0,2902.0,frame_1268.jpeg
1.6463859740603615e+18,7305.0,-2716.0,2852.0,frame_1269.jpeg
1.6463859168891556e+18,2087.0,5846.0,-5219.0,frame_127.jpeg
1.646385974106771e+18,7184.0,-2774.0,2762.0,frame_1270.jpeg
1.6463859741608568e+18,7273.0,-2855.0,2862.0,frame_1271.jpeg
1.646385974204863e+18,7182.0,-2792.0,2844.0,frame_1272.jpeg
1.6463859742612303e+18,7250.0,-2661.0,2659.0,frame_1273.jpeg
1.6463859743019105e+18,7283.0,-2628.0,2750.0,frame_1274.jpeg
1.646385974360343e+18,7214.0,-2718.0,2784.0,frame_1275.jpeg
1.646385974409168e+18,7101.0,-2790.0,2893.0,frame_1276.jpeg
1.6463859744603968e+18,7118.0,-2743.0,2818.0,frame_1277.jpeg
1.646385974507995e+18,7142.0,-2734.0,2736.0,frame_1278.jpeg
1.6463859745623025e+18,7224.0,-2398.0,2742.0,frame_1279.jpeg
1.6463859169381268e+18,1756.0,5997.0,-4991.0,frame_128.jpeg
1.6463859746060897e+18,7316.0,-1781.0,2337.0,frame_1280.jpeg
1.6463859746563139e+18,6021.0,-399.0,1849.0,frame_1281.jpeg
1.6463859747076319e+18,3985.0,471.0,2295.0,frame_1282.jpeg
1.6463859747690747e+18,3386.0,663.0,2559.0,frame_1283.jpeg
1.6463859748051487e+18,2532.0,752.0,2885.0,frame_1284.jpeg
1.646385974858574e+18,4786.0,651.0,5371.0,frame_1285.jpeg
1.6463859749086072e+18,10859.0,1618.0,8202.0,frame_1286.jpeg
1.646385974960917e+18,10515.0,1154.0,8108.0,frame_1287.jpeg
1.6463859169889708e+18,1664.0,6044.0,-4880.0,frame_129.jpeg
1.6463865584245522e+18,1950.0,2685.0,-6595.0,frame_12942.jpeg
1.6463865584784274e+18,1911.0,2686.0,-6564.0,frame_12943.jpeg
1.6463865585354575e+18,1875.0,2687.0,-6513.0,frame_12944.jpeg
1.6463865585354575e+18,1875.0,2687.0,-6513.0,frame_12945.jpeg
1.6463865586568422e+18,1820.0,2688.0,-6444.0,frame_12946.jpeg
1.6463865586945108e+18,1754.0,2685.0,-6363.0,frame_12947.jpeg
1.6463865587409518e+18,1567.0,2696.0,-5956.0,frame_12948.jpeg
1.6463865587894267e+18,2878.0,5934.0,-6003.0,frame_12949.jpeg
1.6463865588356332e+18,1837.0,4743.0,-6347.0,frame_12950.jpeg
1.6463865588890662e+18,1451.0,5012.0,-5589.0,frame_12951.jpeg
1.6463865589395482e+18,1335.0,5121.0,-6174.0,frame_12952.jpeg
1.646386558989569e+18,1283.0,5257.0,-5958.0,frame_12953.jpeg
1.6463865590412526e+18,1194.0,5442.0,-5747.0,frame_12954.jpeg
1.646386559088817e+18,1107.0,5385.0,-5898.0,frame_12955.jpeg
1.646386559138451e+18,1234.0,5084.0,-5887.0,frame_12956.jpeg
1.6463865591897748e+18,1531.0,5065.0,-6087.0,frame_12957.jpeg
1.646386559239226e+18,1616.0,4981.0,-6046.0,frame_12958.jpeg
1.64638655929133e+18,1931.0,4952.0,-6099.0,frame_12959.jpeg
1.6463865593414295e+18,1881.0,4970.0,-6146.0,frame_12960.jpeg
1.6463865593901652e+18,1861.0,4925.0,-6073.0,frame_12961.jpeg
1.6463865594404093e+18,1907.0,4931.0,-6128.0,frame_12962.jpeg
1.6463865594893245e+18,1670.0,5013.0,-6048.0,frame_12963.jpeg
1.6463865595418122e+18,1614.0,5151.0,-5923.0,frame_12964.jpeg
1.6463865595958723e+18,1670.0,5129.0,-5908.0,frame_12965.jpeg
1.6463865596397458e+18,1756.0,5046.0,-5976.0,frame_12966.jpeg
1.6463865596944852e+18,1872.0,4935.0,-6060.0,frame_12967.jpeg
1.6463865597412375e+18,1819.0,4999.0,-6076.0,frame_12968.jpeg
1.6463865597948068e+18,1703.0,5110.0,-5922.0,frame_12969.jpeg
1.6463865598395077e+18,1624.0,5126.0,-5891.0,frame_12970.jpeg
1.6463865598940792e+18,1707.0,5109.0,-5949.0,frame_12971.jpeg
1.6463865599395566e+18,1785.0,5045.0,-5970.0,frame_12972.jpeg
1.6463865599924247e+18,1809.0,5059.0,-5955.0,frame_12973.jpeg
1.6463865600394127e+18,1809.0,5049.0,-5958.0,frame_12974.jpeg
1.64638656009081e+18,1814.0,5051.0,-5880.0,frame_12975.jpeg
1.6463865601412534e+18,1832.0,5071.0,-5931.0,frame_12976.jpeg
1.6463865601931607e+18,1834.0,5053.0,-6039.0,frame_12977.jpeg
1.6463865602416614e+18,1764.0,5051.0,-5971.0,frame_12978.jpeg
1.6463865602950244e+18,1751.0,5069.0,-5981.0,frame_12979.jpeg
1.646385975511622e+18,7622.0,4652.0,-349.0,frame_1298.jpeg
1.646386560337983e+18,1755.0,5097.0,-5957.0,frame_12980.jpeg
1.646386560394144e+18,1734.0,5104.0,-5928.0,frame_12981.jpeg
1.6463865604375565e+18,1732.0,5100.0,-5924.0,frame_12982.jpeg
1.6463865604932375e+18,1765.0,5097.0,-5975.0,frame_12983.jpeg
1.6463865605366134e+18,1767.0,5077.0,-5953.0,frame_12984.jpeg
1.6463865605927882e+18,1770.0,5088.0,-5982.0,frame_12985.jpeg
1.646386560639476e+18,1758.0,5055.0,-5960.0,frame_12986.jpeg
1.6463865606919107e+18,1944.0,5127.0,-5425.0,frame_12987.jpeg
1.6463865607375485e+18,1747.0,5272.0,-6024.0,frame_12988.jpeg
1.6463865607938289e+18,1339.0,5314.0,-6060.0,frame_12989.jpeg
1.646385975559432e+18,4620.0,4765.0,-1967.0,frame_1299.jpeg
1.6463865608410314e+18,1888.0,5227.0,-5735.0,frame_12990.jpeg
1.6463865608916923e+18,1448.0,5328.0,-5719.0,frame_12991.jpeg
1.6463865609431127e+18,1696.0,5098.0,-6012.0,frame_12992.jpeg
1.646386560993597e+18,1873.0,5109.0,-5972.0,frame_12993.jpeg
1.646386561041081e+18,1473.0,5237.0,-5692.0,frame_12994.jpeg
1.646386561094995e+18,1343.0,5325.0,-5976.0,frame_12995.jpeg
1.6463865611459067e+18,1413.0,5228.0,-6123.0,frame_12996.jpeg
1.6463865611952975e+18,1588.0,5229.0,-5989.0,frame_12997.jpeg
1.6463865612450954e+18,1670.0,5295.0,-5839.0,frame_12998.jpeg
1.646386561290791e+18,1538.0,5351.0,-5810.0,frame_12999.jpeg
1.6463859170333092e+18,1673.0,6046.0,-4918.0,frame_130.jpeg
1.6463859756097574e+18,3117.0,4796.0,-3332.0,frame_1300.jpeg
1.6463865613430715e+18,1497.0,5379.0,-5767.0,frame_13000.jpeg
1.6463865613919693e+18,1723.0,5364.0,-5714.0,frame_13001.jpeg
1.6463865614457206e+18,1718.0,5292.0,-5649.0,frame_13002.jpeg
1.6463865614921518e+18,1929.0,5156.0,-5741.0,frame_13003.jpeg
1.6463865615268457e+18,1944.0,5157.0,-5862.0,frame_13004.jpeg
1.646386561589545e+18,1944.0,5159.0,-5886.0,frame_13005.jpeg
1.6463865616445279e+18,1937.0,5159.0,-5895.0,frame_13006.jpeg
1.6463865616445279e+18,1937.0,5159.0,-5895.0,frame_13007.jpeg
1.6463865617586678e+18,1925.0,5156.0,-5895.0,frame_13008.jpeg
1.6463865617586678e+18,1925.0,5156.0,-5895.0,frame_13009.jpeg
1.6463859756593756e+18,3263.0,4979.0,-4869.0,frame_1301.jpeg
1.6463865618277658e+18,1920.0,5152.0,-5894.0,frame_13010.jpeg
1.6463865619122778e+18,1933.0,5154.0,-5893.0,frame_13011.jpeg
1.6463865619449585e+18,2020.0,5123.0,-5806.0,frame_13012.jpeg
1.6463865619902026e+18,2516.0,4987.0,-5685.0,frame_13013.jpeg
