timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, PICKUP_RIGHT
1.646147116990784e+18,frame_712.jpeg,5982.0,-2679.0,-3893.0,1
1.646147117045841e+18,frame_713.jpeg,6700.0,-2308.0,-3726.0,1
1.6461471170896312e+18,frame_714.jpeg,6101.0,-2357.0,-3264.0,1
1.6461471171455498e+18,frame_715.jpeg,6065.0,-2567.0,-3269.0,1
1.6461471171944174e+18,frame_716.jpeg,6508.0,-2786.0,-3905.0,1
1.6461471172448796e+18,frame_717.jpeg,5961.0,-3869.0,-4581.0,1
1.6461471172914988e+18,frame_718.jpeg,7265.0,-3311.0,-3483.0,1
1.6461471173445788e+18,frame_719.jpeg,6617.0,-3003.0,-2979.0,1
1.6461471173925012e+18,frame_720.jpeg,6443.0,-3309.0,-3583.0,1
1.646147117444693e+18,frame_721.jpeg,5514.0,-4152.0,-3411.0,1
1.6461471174922642e+18,frame_722.jpeg,5802.0,-3849.0,-3494.0,1
1.6461471175455414e+18,frame_723.jpeg,6230.0,-3782.0,-3483.0,1
1.646147117591253e+18,frame_724.jpeg,6253.0,-3953.0,-3450.0,1
1.6461471176458563e+18,frame_725.jpeg,6137.0,-3993.0,-3475.0,1
1.6461471176891835e+18,frame_726.jpeg,6283.0,-3985.0,-3484.0,1
1.6461471177452733e+18,frame_727.jpeg,6461.0,-4228.0,-3686.0,1
1.646147117790155e+18,frame_728.jpeg,6157.0,-4375.0,-3183.0,1
1.6461471178456082e+18,frame_729.jpeg,5600.0,-4332.0,-3069.0,1
1.646147117894207e+18,frame_730.jpeg,5348.0,-4365.0,-3548.0,1
1.6461471179450373e+18,frame_731.jpeg,5338.0,-4518.0,-3534.0,1
1.6461471179906058e+18,frame_732.jpeg,5446.0,-4597.0,-3814.0,1
1.6461471180460147e+18,frame_733.jpeg,5615.0,-4310.0,-3872.0,1
1.6461471180940147e+18,frame_734.jpeg,5940.0,-4177.0,-3733.0,1
1.646147118147583e+18,frame_735.jpeg,5521.0,-4020.0,-4087.0,1
1.6461471181951478e+18,frame_736.jpeg,5671.0,-3822.0,-3948.0,1
1.6461471182453548e+18,frame_737.jpeg,6281.0,-4211.0,-3406.0,1
1.6461471182935716e+18,frame_738.jpeg,5638.0,-4174.0,-3587.0,1
1.6461471183459466e+18,frame_739.jpeg,5845.0,-4484.0,-3286.0,1
1.646147118393217e+18,frame_740.jpeg,5995.0,-4218.0,-2823.0,1
1.6461471184514765e+18,frame_741.jpeg,4943.0,-4581.0,-2822.0,1
1.6461471184928689e+18,frame_742.jpeg,5534.0,-4428.0,-3631.0,1
1.6461471185421972e+18,frame_743.jpeg,5618.0,-4532.0,-3399.0,1
1.6461471185942958e+18,frame_744.jpeg,6038.0,-4460.0,-3694.0,1
1.6461471186448594e+18,frame_745.jpeg,5855.0,-4361.0,-3567.0,1
1.6461471186978985e+18,frame_746.jpeg,5936.0,-4477.0,-3449.0,1
1.6461471187466043e+18,frame_747.jpeg,5832.0,-4603.0,-3543.0,1
1.6461471187946542e+18,frame_748.jpeg,5364.0,-4762.0,-3852.0,1
1.646147118845684e+18,frame_749.jpeg,4904.0,-4726.0,-3923.0,1
1.6461471188985823e+18,frame_750.jpeg,5697.0,-4346.0,-4071.0,1
1.6461471189444357e+18,frame_751.jpeg,5763.0,-4400.0,-4351.0,1
1.6461471189978555e+18,frame_752.jpeg,5576.0,-5018.0,-3908.0,1
1.646147119044176e+18,frame_753.jpeg,4722.0,-4641.0,-3607.0,1
1.646147119093713e+18,frame_754.jpeg,4011.0,-4887.0,-5395.0,1
1.64614711914362e+18,frame_755.jpeg,4384.0,-4724.0,-3707.0,1
1.646147119194236e+18,frame_756.jpeg,4582.0,-3788.0,-5036.0,1
1.6461471192436936e+18,frame_757.jpeg,5974.0,-3601.0,-4186.0,1
1.6461471192976205e+18,frame_758.jpeg,5811.0,-3479.0,-3713.0,1
1.6461471193433513e+18,frame_759.jpeg,5533.0,-3718.0,-3164.0,1
1.6461471193952384e+18,frame_760.jpeg,5339.0,-3466.0,-3247.0,1
1.64614711944854e+18,frame_761.jpeg,4013.0,-4045.0,-3821.0,1
1.6461471194973292e+18,frame_762.jpeg,6465.0,-3542.0,-4483.0,1
1.6461471195431544e+18,frame_763.jpeg,5858.0,-3767.0,-4255.0,1
1.646147119597444e+18,frame_764.jpeg,5519.0,-3646.0,-3985.0,1
1.6461471196447214e+18,frame_765.jpeg,6582.0,-2856.0,-4132.0,1
1.646147119698174e+18,frame_766.jpeg,5139.0,-5198.0,-4579.0,1
1.6461471197590198e+18,frame_767.jpeg,5364.0,-4656.0,-3659.0,1
1.6461471197834202e+18,frame_768.jpeg,5883.0,-4226.0,-3418.0,1
1.6461471198247375e+18,frame_769.jpeg,6219.0,-4025.0,-3384.0,1
1.6461471198967537e+18,frame_770.jpeg,7008.0,-3561.0,-3339.0,1
1.6461471199429599e+18,frame_771.jpeg,6511.0,-1462.0,-2801.0,1
1.6461471199947438e+18,frame_772.jpeg,8759.0,-184.0,-1405.0,1
1.6461471200435174e+18,frame_773.jpeg,7781.0,-1254.0,-1532.0,1
1.64614712009757e+18,frame_774.jpeg,7801.0,-34.0,-756.0,1
1.646147120147756e+18,frame_775.jpeg,7996.0,-455.0,-1083.0,1
1.64614712018812e+18,frame_776.jpeg,6598.0,-1264.0,-607.0,1
1.6461471202601306e+18,frame_777.jpeg,6535.0,-1367.0,-871.0,1
1.6461471202931628e+18,frame_778.jpeg,4469.0,-1684.0,329.0,1
1.6461471203481452e+18,frame_779.jpeg,5778.0,637.0,950.0,1
1.646147120383656e+18,frame_780.jpeg,5124.0,3819.0,-3137.0,1
1.6461471204501737e+18,frame_781.jpeg,3854.0,3918.0,-7547.0,1
1.6461471204971315e+18,frame_782.jpeg,446.0,3433.0,-12117.0,1
