timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, BOLT_RIGHT
1.6461473895804744e+18,frame_6157.jpeg,905.0,2098.0,-7775.0,1
1.646147389660508e+18,frame_6158.jpeg,993.0,2130.0,-7870.0,1
1.646147389660508e+18,frame_6159.jpeg,993.0,2130.0,-7870.0,1
1.646147389660508e+18,frame_6160.jpeg,993.0,2130.0,-7870.0,1
1.646147389660508e+18,frame_6161.jpeg,993.0,2130.0,-7870.0,1
1.6461473899019223e+18,frame_6162.jpeg,1030.0,2116.0,-7850.0,1
1.6461473899019223e+18,frame_6163.jpeg,1030.0,2116.0,-7850.0,1
1.6461473899557268e+18,frame_6164.jpeg,1089.0,2100.0,-7822.0,1
1.6461473900027364e+18,frame_6165.jpeg,1175.0,2085.0,-7790.0,1
1.646147390040957e+18,frame_6166.jpeg,1238.0,2061.0,-7774.0,1
1.6461473900780188e+18,frame_6167.jpeg,761.0,2129.0,-7728.0,1
1.6461473901289172e+18,frame_6168.jpeg,842.0,2189.0,-7543.0,1
1.646147390182298e+18,frame_6169.jpeg,910.0,2322.0,-7360.0,1
1.64614739023425e+18,frame_6170.jpeg,-66.0,1855.0,-8174.0,1
1.6461473902807314e+18,frame_6171.jpeg,-931.0,1480.0,-7622.0,1
1.646147390335155e+18,frame_6172.jpeg,-804.0,1760.0,-7734.0,1
1.646147390381066e+18,frame_6173.jpeg,-872.0,1787.0,-7877.0,1
1.646147390434424e+18,frame_6174.jpeg,-20.0,1875.0,-7917.0,1
1.6461473904896632e+18,frame_6175.jpeg,202.0,1690.0,-7782.0,1
1.646147390533112e+18,frame_6176.jpeg,182.0,1458.0,-8030.0,1
1.6461473905853896e+18,frame_6177.jpeg,357.0,1626.0,-7821.0,1
1.6461473906320005e+18,frame_6178.jpeg,99.0,1654.0,-7872.0,1
1.6461473906861665e+18,frame_6179.jpeg,-87.0,1983.0,-7800.0,1
1.6461473907323026e+18,frame_6180.jpeg,-414.0,1950.0,-7851.0,1
1.646147390786215e+18,frame_6181.jpeg,-655.0,1852.0,-7788.0,1
1.6461473908310006e+18,frame_6182.jpeg,-594.0,1919.0,-7918.0,1
1.6461473908849009e+18,frame_6183.jpeg,-314.0,1842.0,-7754.0,1
1.6461473909339223e+18,frame_6184.jpeg,-214.0,1673.0,-7903.0,1
1.646147390989693e+18,frame_6185.jpeg,-359.0,1425.0,-7853.0,1
1.6461473910362127e+18,frame_6186.jpeg,257.0,1674.0,-7903.0,1
1.6461473910851415e+18,frame_6187.jpeg,-134.0,1667.0,-7864.0,1
1.6461473911324334e+18,frame_6188.jpeg,316.0,1790.0,-7836.0,1
1.6461473911872714e+18,frame_6189.jpeg,-85.0,1852.0,-7911.0,1
1.6461473912331348e+18,frame_6190.jpeg,16.0,1714.0,-7739.0,1
1.646147391284734e+18,frame_6191.jpeg,-174.0,1692.0,-7991.0,1
1.6461473913379395e+18,frame_6192.jpeg,496.0,1921.0,-7742.0,1
1.6461473913883653e+18,frame_6193.jpeg,160.0,1684.0,-7874.0,1
1.6461473914376758e+18,frame_6194.jpeg,58.0,1552.0,-8009.0,1
1.6461473914858596e+18,frame_6195.jpeg,-211.0,1500.0,-7807.0,1
1.6461473915366367e+18,frame_6196.jpeg,-551.0,1812.0,-7884.0,1
1.646147391588486e+18,frame_6197.jpeg,-139.0,1858.0,-7814.0,1
1.64614739163506e+18,frame_6198.jpeg,252.0,1691.0,-7845.0,1
1.6461473916897183e+18,frame_6199.jpeg,525.0,1360.0,-8011.0,1
1.6461473917330762e+18,frame_6200.jpeg,367.0,1452.0,-7886.0,1
1.646147391788308e+18,frame_6201.jpeg,-81.0,1737.0,-7835.0,1
1.6461473918386624e+18,frame_6202.jpeg,83.0,1900.0,-7855.0,1
1.6461473918846026e+18,frame_6203.jpeg,337.0,1672.0,-7829.0,1
1.646147391933642e+18,frame_6204.jpeg,526.0,1635.0,-7900.0,1
1.6461473919847053e+18,frame_6205.jpeg,241.0,1662.0,-7816.0,1
1.6461473920346324e+18,frame_6206.jpeg,250.0,1785.0,-7857.0,1
1.6461473920879386e+18,frame_6207.jpeg,290.0,1687.0,-7866.0,1
1.6461473921386788e+18,frame_6208.jpeg,511.0,1510.0,-7866.0,1
1.6461473921868285e+18,frame_6209.jpeg,519.0,1537.0,-7912.0,1
1.646147392238576e+18,frame_6210.jpeg,-102.0,1430.0,-7853.0,1
1.6461473922866386e+18,frame_6211.jpeg,16.0,1629.0,-7874.0,1
1.6461473923387543e+18,frame_6212.jpeg,-167.0,1842.0,-7829.0,1
1.6461473923830784e+18,frame_6213.jpeg,161.0,1750.0,-7785.0,1
1.6461473924382313e+18,frame_6214.jpeg,507.0,1247.0,-8015.0,1
1.646147392487604e+18,frame_6215.jpeg,1095.0,1174.0,-7856.0,1
1.646147392538607e+18,frame_6216.jpeg,730.0,1366.0,-7919.0,1
1.6461473925835802e+18,frame_6217.jpeg,15.0,1394.0,-7905.0,1
1.6461473926386962e+18,frame_6218.jpeg,191.0,1900.0,-7876.0,1
1.6461473926835333e+18,frame_6219.jpeg,68.0,1769.0,-7860.0,1
1.6461473927371517e+18,frame_6220.jpeg,348.0,1647.0,-7877.0,1
1.646147392783915e+18,frame_6221.jpeg,776.0,1318.0,-8022.0,1
1.6461473928397727e+18,frame_6222.jpeg,878.0,1257.0,-7886.0,1
1.646147392885664e+18,frame_6223.jpeg,487.0,1341.0,-7974.0,1
1.6461473929384207e+18,frame_6224.jpeg,100.0,1557.0,-7957.0,1
1.6461473929878377e+18,frame_6225.jpeg,-398.0,1655.0,-7820.0,1
1.6461473930367785e+18,frame_6226.jpeg,-101.0,1693.0,-7890.0,1
1.646147393087697e+18,frame_6227.jpeg,-42.0,1245.0,-8019.0,1
1.6461473931379827e+18,frame_6228.jpeg,1093.0,1329.0,-7949.0,1
1.6461473931850176e+18,frame_6229.jpeg,1147.0,1062.0,-7982.0,1
1.6461473932382423e+18,frame_6230.jpeg,834.0,821.0,-7901.0,1
1.6461473932851336e+18,frame_6231.jpeg,709.0,1191.0,-7989.0,1
1.646147393337301e+18,frame_6232.jpeg,422.0,1714.0,-7781.0,1
1.6461473933851412e+18,frame_6233.jpeg,172.0,1817.0,-7820.0,1
1.646147393437282e+18,frame_6234.jpeg,430.0,1633.0,-7822.0,1
1.6461473934846036e+18,frame_6235.jpeg,590.0,1218.0,-7955.0,1
1.6461473935375283e+18,frame_6236.jpeg,396.0,1189.0,-7976.0,1
1.6461473935893376e+18,frame_6237.jpeg,273.0,1485.0,-7920.0,1
1.6461473936355018e+18,frame_6238.jpeg,798.0,1241.0,-7886.0,1
1.6461473936937864e+18,frame_6239.jpeg,-917.0,991.0,-8009.0,1
1.646147393737343e+18,frame_6240.jpeg,-465.0,1695.0,-7916.0,1
1.6461473937924042e+18,frame_6241.jpeg,215.0,1469.0,-7893.0,1
1.6461473938364708e+18,frame_6242.jpeg,324.0,1413.0,-7866.0,1
1.64614739388714e+18,frame_6243.jpeg,1128.0,1266.0,-7868.0,1
1.64614739394237e+18,frame_6244.jpeg,613.0,1377.0,-7893.0,1
1.6461473939903631e+18,frame_6245.jpeg,530.0,1450.0,-7822.0,1
1.6461473940359793e+18,frame_6246.jpeg,1103.0,1684.0,-7819.0,1
1.6461473940910356e+18,frame_6247.jpeg,838.0,1529.0,-7847.0,1
1.6461473941349036e+18,frame_6248.jpeg,302.0,1475.0,-7841.0,1
1.6461473941914112e+18,frame_6249.jpeg,483.0,1640.0,-7857.0,1
1.6461473942364237e+18,frame_6250.jpeg,281.0,1399.0,-7892.0,1
1.6461473942885576e+18,frame_6251.jpeg,-261.0,1262.0,-7922.0,1
1.6461473943372728e+18,frame_6252.jpeg,258.0,1116.0,-7954.0,1
1.646147394391493e+18,frame_6253.jpeg,634.0,1844.0,-7880.0,1
1.6461473944360911e+18,frame_6254.jpeg,-14.0,1284.0,-7841.0,1
1.6461473944918472e+18,frame_6255.jpeg,658.0,1334.0,-8038.0,1
1.6461473945399183e+18,frame_6256.jpeg,1155.0,1284.0,-7787.0,1
1.6461473945912197e+18,frame_6257.jpeg,716.0,1512.0,-7772.0,1
1.6461473946398853e+18,frame_6258.jpeg,563.0,1543.0,-7920.0,1
1.6461473946906289e+18,frame_6259.jpeg,936.0,1621.0,-7813.0,1
1.6461473947356836e+18,frame_6260.jpeg,744.0,1514.0,-7892.0,1
1.6461473947917217e+18,frame_6261.jpeg,386.0,1566.0,-7870.0,1
1.6461473948369892e+18,frame_6262.jpeg,621.0,1653.0,-7803.0,1
1.6461473948891177e+18,frame_6263.jpeg,-96.0,1332.0,-7819.0,1
1.6461473949407186e+18,frame_6264.jpeg,361.0,1519.0,-7964.0,1
1.6461473949908872e+18,frame_6265.jpeg,135.0,1334.0,-7817.0,1
1.6461473950321344e+18,frame_6266.jpeg,472.0,2762.0,-7937.0,1
1.6461473950893056e+18,frame_6267.jpeg,-271.0,1183.0,-7838.0,1
1.6461473951407926e+18,frame_6268.jpeg,575.0,1304.0,-7909.0,1
1.6461473951901732e+18,frame_6269.jpeg,801.0,1204.0,-8080.0,1
1.6461473952418202e+18,frame_6270.jpeg,791.0,1680.0,-7639.0,1
1.646147395290058e+18,frame_6271.jpeg,762.0,1774.0,-7858.0,1
1.6461473953424479e+18,frame_6272.jpeg,905.0,1706.0,-7825.0,1
1.6461473953901082e+18,frame_6273.jpeg,631.0,1786.0,-7738.0,1
1.6461473954413996e+18,frame_6274.jpeg,515.0,1773.0,-7865.0,1
1.6461473954903232e+18,frame_6275.jpeg,574.0,1738.0,-7797.0,1
1.6461473955463355e+18,frame_6276.jpeg,998.0,1399.0,-7944.0,1
1.6461473955898796e+18,frame_6277.jpeg,762.0,1110.0,-7929.0,1
1.6461473956423616e+18,frame_6278.jpeg,289.0,1579.0,-7829.0,1
1.6461473956835886e+18,frame_6279.jpeg,785.0,1785.0,-7853.0,1
1.6461473957417777e+18,frame_6280.jpeg,627.0,1401.0,-7792.0,1
1.6461473957901007e+18,frame_6281.jpeg,2155.0,2294.0,-7404.0,1
1.6461473958402499e+18,frame_6282.jpeg,-548.0,1020.0,-7924.0,1
1.646147395889187e+18,frame_6283.jpeg,-153.0,1720.0,-7974.0,1
1.6461473959440783e+18,frame_6284.jpeg,233.0,1729.0,-7851.0,1
1.646147395987778e+18,frame_6285.jpeg,1007.0,1898.0,-7687.0,1
1.646147396039163e+18,frame_6286.jpeg,1027.0,1384.0,-8016.0,1
1.6461473960928663e+18,frame_6287.jpeg,1329.0,1490.0,-7671.0,1
1.6461473961461542e+18,frame_6288.jpeg,600.0,1490.0,-8001.0,1
1.6461473961885504e+18,frame_6289.jpeg,222.0,1636.0,-7866.0,1
1.646147396239589e+18,frame_6290.jpeg,-752.0,2074.0,-7728.0,1
1.6461473962897859e+18,frame_6291.jpeg,208.0,1945.0,-8123.0,1
1.646147396342511e+18,frame_6292.jpeg,733.0,1146.0,-7584.0,1
1.6461473963893535e+18,frame_6293.jpeg,342.0,1344.0,-8190.0,1
1.646147396444764e+18,frame_6294.jpeg,152.0,1371.0,-8008.0,1
1.6461473964882483e+18,frame_6295.jpeg,-389.0,1528.0,-7988.0,1
1.6461473965435814e+18,frame_6296.jpeg,249.0,1935.0,-8224.0,1
1.6461473965883638e+18,frame_6297.jpeg,-547.0,2176.0,-7976.0,1
1.6461473966398044e+18,frame_6298.jpeg,-609.0,2103.0,-7327.0,1
1.64614739668861e+18,frame_6299.jpeg,-854.0,2594.0,-7392.0,1
1.6461473967444288e+18,frame_6300.jpeg,-1280.0,3853.0,-7383.0,1
1.6461473967889057e+18,frame_6301.jpeg,-1453.0,4788.0,-7263.0,1
1.6461473968423788e+18,frame_6302.jpeg,-2107.0,2297.0,-6830.0,1
1.6461473968929572e+18,frame_6303.jpeg,-780.0,3182.0,-7539.0,1
1.646147396943439e+18,frame_6304.jpeg,-563.0,2854.0,-7861.0,1
1.646147396995499e+18,frame_6305.jpeg,205.0,2796.0,-7390.0,1
1.6461473970421445e+18,frame_6306.jpeg,523.0,2663.0,-7557.0,1
1.646147397093358e+18,frame_6307.jpeg,685.0,3395.0,-7469.0,1
1.646147397142482e+18,frame_6308.jpeg,455.0,3717.0,-6954.0,1
1.646147397192832e+18,frame_6309.jpeg,205.0,3807.0,-6959.0,1
1.6461473972433047e+18,frame_6310.jpeg,742.0,3415.0,-7340.0,1
1.646147397294414e+18,frame_6311.jpeg,906.0,3127.0,-7513.0,1
1.64614739734339e+18,frame_6312.jpeg,669.0,3266.0,-7328.0,1
1.646147397393829e+18,frame_6313.jpeg,431.0,3404.0,-7183.0,1
1.6461473974424522e+18,frame_6314.jpeg,549.0,3432.0,-7322.0,1
1.646147397492753e+18,frame_6315.jpeg,547.0,3168.0,-7369.0,1
1.646147397542771e+18,frame_6316.jpeg,720.0,3282.0,-7302.0,1
1.6461473975947218e+18,frame_6317.jpeg,434.0,3083.0,-7472.0,1
1.6461473976351616e+18,frame_6318.jpeg,697.0,3165.0,-7337.0,1
1.646147397693191e+18,frame_6319.jpeg,665.0,3093.0,-7567.0,1
1.6461473977420677e+18,frame_6320.jpeg,496.0,3122.0,-7386.0,1
1.646147397795139e+18,frame_6321.jpeg,-159.0,3369.0,-7329.0,1
1.6461473978424138e+18,frame_6322.jpeg,20.0,3458.0,-7208.0,1
1.6461473978907976e+18,frame_6323.jpeg,-214.0,3223.0,-7452.0,1
1.6461473979432084e+18,frame_6324.jpeg,170.0,3301.0,-7324.0,1
1.6461473979940006e+18,frame_6325.jpeg,596.0,3102.0,-7376.0,1
1.6461473980392282e+18,frame_6326.jpeg,353.0,2893.0,-7583.0,1
1.6461473980939436e+18,frame_6327.jpeg,258.0,3007.0,-7644.0,1
1.6461473981426053e+18,frame_6328.jpeg,443.0,3388.0,-7397.0,1
1.6461473981944287e+18,frame_6329.jpeg,308.0,3088.0,-7020.0,1
1.646147398241524e+18,frame_6330.jpeg,-125.0,3208.0,-7248.0,1
1.6461473982922834e+18,frame_6331.jpeg,382.0,3142.0,-7690.0,1
1.6461473983418596e+18,frame_6332.jpeg,81.0,2506.0,-7834.0,1
1.6461474047569564e+18,frame_6460.jpeg,7939.0,-152.0,106.0,1
1.6461474048003105e+18,frame_6461.jpeg,8168.0,-291.0,22.0,1
1.6461474048478428e+18,frame_6462.jpeg,7801.0,-354.0,41.0,1
1.6461474048998436e+18,frame_6463.jpeg,8269.0,-144.0,280.0,1
1.6461474049526267e+18,frame_6464.jpeg,7992.0,-200.0,-81.0,1
1.646147404999412e+18,frame_6465.jpeg,7887.0,-421.0,79.0,1
1.646147405054931e+18,frame_6466.jpeg,8464.0,-214.0,168.0,1
1.6461474051006408e+18,frame_6467.jpeg,8075.0,-259.0,69.0,1
1.646147405119028e+18,frame_6468.jpeg,8021.0,-138.0,265.0,1
1.6461474051995576e+18,frame_6469.jpeg,7971.0,-101.0,299.0,1
