timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, ASSEMBLY2_BIMANUAL
1.6461471926844232e+18,frame_2224.jpeg,6074.0,-777.0,-3862.0,1
1.6461471927383862e+18,frame_2225.jpeg,6228.0,-915.0,-4645.0,1
1.6461471927892047e+18,frame_2226.jpeg,6596.0,-1029.0,-4646.0,1
1.646147192834678e+18,frame_2227.jpeg,6148.0,-1069.0,-4595.0,1
1.6461471928868375e+18,frame_2228.jpeg,6577.0,-1068.0,-3993.0,1
1.646147192935097e+18,frame_2229.jpeg,6891.0,-1306.0,-2984.0,1
1.6461471929844882e+18,frame_2230.jpeg,7349.0,-1344.0,-2784.0,1
1.6461471930328724e+18,frame_2231.jpeg,7528.0,-1641.0,-2559.0,1
1.6461471930873098e+18,frame_2232.jpeg,7349.0,-2894.0,-4512.0,1
1.646147193137696e+18,frame_2233.jpeg,7250.0,-3488.0,-4373.0,1
1.6461471931904284e+18,frame_2234.jpeg,6609.0,-3529.0,-5017.0,1
1.6461471932350835e+18,frame_2235.jpeg,5601.0,-2214.0,-5335.0,1
1.6461471932825874e+18,frame_2236.jpeg,7107.0,-1124.0,-6129.0,1
1.6461471933395438e+18,frame_2237.jpeg,5626.0,-210.0,-5368.0,1
1.6461471933873403e+18,frame_2238.jpeg,4424.0,-336.0,-4213.0,1
1.646147193441075e+18,frame_2239.jpeg,3433.0,407.0,-3908.0,1
1.6461471934872448e+18,frame_2240.jpeg,5174.0,159.0,-4162.0,1
1.6461471935387707e+18,frame_2241.jpeg,6642.0,107.0,-4077.0,1
1.6461471935844303e+18,frame_2242.jpeg,6934.0,982.0,-4572.0,1
1.646147193639434e+18,frame_2243.jpeg,5678.0,2174.0,-4786.0,1
1.6461471936872579e+18,frame_2244.jpeg,3958.0,2427.0,-3597.0,1
1.6461471937367616e+18,frame_2245.jpeg,4434.0,1223.0,-1639.0,1
1.646147193787757e+18,frame_2246.jpeg,5745.0,952.0,-1250.0,1
1.646147193836656e+18,frame_2247.jpeg,7991.0,1350.0,-3626.0,1
1.6461471938841987e+18,frame_2248.jpeg,8125.0,1828.0,-5458.0,1
1.6461471939366561e+18,frame_2249.jpeg,8712.0,1795.0,-6466.0,1
1.6461471939840387e+18,frame_2250.jpeg,8206.0,2094.0,-7423.0,1
1.6461471940396703e+18,frame_2251.jpeg,7041.0,1524.0,-6337.0,1
1.64614719408663e+18,frame_2252.jpeg,6212.0,1714.0,-5315.0,1
1.646147194138219e+18,frame_2253.jpeg,5754.0,2241.0,-5087.0,1
1.646147194188843e+18,frame_2254.jpeg,5209.0,2266.0,-5808.0,1
1.646147194239383e+18,frame_2255.jpeg,5664.0,2045.0,-5220.0,1
1.6461471942867118e+18,frame_2256.jpeg,6171.0,1839.0,-5479.0,1
1.6461471943398817e+18,frame_2257.jpeg,5387.0,1071.0,-5703.0,1
1.6461471943875228e+18,frame_2258.jpeg,5375.0,1051.0,-6034.0,1
1.6461471944410534e+18,frame_2259.jpeg,5185.0,780.0,-6246.0,1
1.646147194488403e+18,frame_2260.jpeg,5029.0,835.0,-5891.0,1
1.6461471945390508e+18,frame_2261.jpeg,5637.0,434.0,-6095.0,1
1.6461471945866724e+18,frame_2262.jpeg,4255.0,576.0,-5926.0,1
1.6461471946416207e+18,frame_2263.jpeg,5727.0,1628.0,-5923.0,1
1.6461471946889403e+18,frame_2264.jpeg,4654.0,731.0,-6901.0,1
1.646147194742106e+18,frame_2265.jpeg,4327.0,690.0,-6367.0,1
1.6461471947888704e+18,frame_2266.jpeg,4857.0,475.0,-6760.0,1
1.6461471948415055e+18,frame_2267.jpeg,4177.0,549.0,-6609.0,1
1.646147194886236e+18,frame_2268.jpeg,4641.0,643.0,-6635.0,1
1.646147194934926e+18,frame_2269.jpeg,4444.0,470.0,-6652.0,1
1.6461471949901553e+18,frame_2270.jpeg,4089.0,469.0,-6646.0,1
1.6461471950371156e+18,frame_2271.jpeg,3995.0,563.0,-6750.0,1
1.6461471950899103e+18,frame_2272.jpeg,4115.0,318.0,-7094.0,1
1.6461471951408978e+18,frame_2273.jpeg,3962.0,561.0,-7138.0,1
1.6461471958417595e+18,frame_2287.jpeg,4318.0,692.0,-6365.0,1
1.646147195889561e+18,frame_2288.jpeg,4597.0,702.0,-6891.0,1
1.6461471959371822e+18,frame_2289.jpeg,4084.0,925.0,-7375.0,1
1.6461471959904115e+18,frame_2290.jpeg,4256.0,1454.0,-7240.0,1
1.6461471960390607e+18,frame_2291.jpeg,4000.0,994.0,-7077.0,1
1.646147196088868e+18,frame_2292.jpeg,4827.0,-187.0,-6845.0,1
1.6461471961403922e+18,frame_2293.jpeg,6102.0,-690.0,-5642.0,1
1.6461471961910848e+18,frame_2294.jpeg,7571.0,-22.0,-4396.0,1
1.646147196240216e+18,frame_2295.jpeg,8869.0,604.0,-3987.0,1
1.6461471962887933e+18,frame_2296.jpeg,7970.0,1275.0,-2515.0,1
1.6461471963361976e+18,frame_2297.jpeg,9283.0,1402.0,-1668.0,1
1.6461471963892096e+18,frame_2298.jpeg,8215.0,1084.0,-1582.0,1
1.6461471964387612e+18,frame_2299.jpeg,7756.0,-45.0,-1219.0,1
1.6461471964897725e+18,frame_2300.jpeg,6911.0,173.0,-959.0,1
1.6461471965388234e+18,frame_2301.jpeg,6100.0,1646.0,-1079.0,1
1.6461471965899748e+18,frame_2302.jpeg,5897.0,2646.0,-2580.0,1
1.6461471966445066e+18,frame_2303.jpeg,6740.0,3461.0,-3412.0,1
1.6461471966905398e+18,frame_2304.jpeg,7090.0,2716.0,-1496.0,1
1.646147196744359e+18,frame_2305.jpeg,6434.0,1429.0,-1138.0,1
1.6461471967896817e+18,frame_2306.jpeg,7145.0,1204.0,-2329.0,1
1.6461471968435036e+18,frame_2307.jpeg,7525.0,1255.0,-3299.0,1
1.6461471968889137e+18,frame_2308.jpeg,5503.0,788.0,-4480.0,1
1.6461471969435648e+18,frame_2309.jpeg,6194.0,12.0,-4530.0,1
1.646147196994184e+18,frame_2310.jpeg,5347.0,-427.0,-4280.0,1
1.6461471970437645e+18,frame_2311.jpeg,3880.0,-191.0,-5546.0,1
1.646147197090299e+18,frame_2312.jpeg,2965.0,-355.0,-6556.0,1
1.64614719714393e+18,frame_2313.jpeg,3751.0,-288.0,-7143.0,1
1.6461471971876557e+18,frame_2314.jpeg,4215.0,1169.0,-6779.0,1
1.6461471972387535e+18,frame_2315.jpeg,6287.0,1858.0,-5883.0,1
1.6461471972948751e+18,frame_2316.jpeg,7067.0,1241.0,-4591.0,1
1.6461471973417833e+18,frame_2317.jpeg,8309.0,1817.0,-6346.0,1
1.6461471973926487e+18,frame_2318.jpeg,7657.0,1090.0,-5841.0,1
1.6461471974437844e+18,frame_2319.jpeg,5100.0,815.0,-5843.0,1
1.6461471974928632e+18,frame_2320.jpeg,4627.0,871.0,-5617.0,1
1.646147197543656e+18,frame_2321.jpeg,5394.0,1361.0,-5951.0,1
1.646147197590446e+18,frame_2322.jpeg,5595.0,1227.0,-6050.0,1
1.646147197642127e+18,frame_2323.jpeg,6036.0,1318.0,-5555.0,1
1.6461471976941932e+18,frame_2324.jpeg,5805.0,1086.0,-5439.0,1
1.646147197743489e+18,frame_2325.jpeg,5759.0,1057.0,-5363.0,1
1.6461471977944494e+18,frame_2326.jpeg,5953.0,728.0,-5276.0,1
1.6461471978416765e+18,frame_2327.jpeg,5441.0,812.0,-5880.0,1
1.6461471978882345e+18,frame_2328.jpeg,5491.0,916.0,-5563.0,1
1.6461471979487237e+18,frame_2329.jpeg,5738.0,913.0,-5322.0,1
1.6461471979919552e+18,frame_2330.jpeg,5895.0,1309.0,-5742.0,1
1.6461471980419523e+18,frame_2331.jpeg,4985.0,1188.0,-6092.0,1
1.6461471980916186e+18,frame_2332.jpeg,5293.0,1227.0,-5923.0,1
1.6461471981433533e+18,frame_2333.jpeg,5058.0,1150.0,-6465.0,1
1.6461471981929293e+18,frame_2334.jpeg,4934.0,1382.0,-6345.0,1
1.646147198242189e+18,frame_2335.jpeg,4277.0,1650.0,-6242.0,1
1.6461471982963302e+18,frame_2336.jpeg,3989.0,1598.0,-6827.0,1
1.6461471983420874e+18,frame_2337.jpeg,4409.0,1998.0,-6319.0,1
1.6461471983969124e+18,frame_2338.jpeg,3712.0,1536.0,-6442.0,1
1.6461471984464502e+18,frame_2339.jpeg,3596.0,1124.0,-6670.0,1
1.6461471984959447e+18,frame_2340.jpeg,4266.0,891.0,-6772.0,1
1.6461471985420088e+18,frame_2341.jpeg,4356.0,1292.0,-6664.0,1
1.646147198600329e+18,frame_2342.jpeg,4097.0,1664.0,-6691.0,1
1.6461471986429327e+18,frame_2343.jpeg,4013.0,1589.0,-6855.0,1
1.646147198696098e+18,frame_2344.jpeg,3808.0,2019.0,-6540.0,1
1.6461471987428314e+18,frame_2345.jpeg,3787.0,2323.0,-6413.0,1
1.6461471987961582e+18,frame_2346.jpeg,3996.0,1859.0,-6671.0,1
1.6461471988427302e+18,frame_2347.jpeg,3343.0,1588.0,-6760.0,1
1.646147198896275e+18,frame_2348.jpeg,3933.0,1720.0,-6979.0,1
1.6461471989419044e+18,frame_2349.jpeg,4011.0,2076.0,-6758.0,1
